Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
1651,35.2117,35.2117,8.48488,21.8199,15.2126
1779,31.5021,31.5021,9.10349,12.5871,17.2643
1803,21.7784,21.7784,-3.80365,-0.734236,18.767
1931,32.8189,32.8189,-14.6425,-11.1473,17.0255
1691,42.5994,42.5994,-29.0233,17.5742,10.771
1947,37.2923,37.2923,25.9342,-9.26825,13.4386
1883,22.7999,22.7999,-24.8813,25.3948,10.6676
1851,54.6332,54.6332,-25.7477,-10.8405,13.9836
1723,33.173,33.173,-13.3632,-29.7302,10.7735
1659,42.6792,42.6792,-37.2187,-18.6489,4.63441
1787,27.4943,27.4943,-40.5815,-5.05295,4.81028
1735,34.5215,34.5215,-8.51807,-3.07563,18.4366
1703,37.2454,37.2454,-23.9327,8.3126,14.7065
1959,27.0628,27.0628,-6.25776,28.8936,13.4075
1895,33.1695,33.1695,-20.169,4.32826,16.2789
1687,29.5437,29.5437,4.64818,17.306,16.9027
1943,23.9688,23.9688,-9.11573,-35.1089,8.20913
1879,33.4054,33.4054,-22.3196,-3.05502,15.844
1751,29.8197,29.8197,29.5609,-4.04561,12.0578
2007,40.6551,40.6551,27.8566,10.4581,12.1423
1839,46.2119,46.2119,-31.0357,5.40082,11.8733
1711,22.1371,22.1371,-17.0223,0.914042,17.2197
1695,19.1417,19.1417,-26.59,-25.4783,8.66942
1855,22.3998,22.3998,-30.8467,21.2119,8.752
1663,27.0059,27.0059,12.2178,-19.8936,15.2867
1919,19.5498,19.5498,-14.7987,-38.3869,5.67615


Area HeatMap results for mesh 1
Signal range: 15.782-54.6332 micro m^2
