plant,time point,cell,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
P1,0,422,6.0,6.0,0.4,0.0038037059938677,0.0884412509104658,0.0812925916079259,0.0029548025338252,0.0585115664282035,0.0569417684741443,0.0765887530939928,0.0868772275364964,62.42705350205384,46.0,232.88908093701176,0.219047619047619,4.380952380952381,2.3857142857142857,0.6392155553694937,6.0,0.1676692950297064,0.1011094061391037,0.0001124278958546,0.1359893245307534,3.1734679969876105e-05,0.0029059754161223,0.0585115664282035,0.0563291869081752,0.0765887530939794,0.1359893245307534,2390.681412381556,46.0,232.88908093701176,0.219047619047619,4.380952380952381,0.0608219351726033,0.0171737419742688,6.0,1.6879557049445484,0.0094973536019535,0.0011197372061803,0.0228082805120011,2.932959513672058e-07,0.0027685368872367,0.0585115664282035,0.0601943143883958,0.0765887530939794,0.0228082805120011,261.33372109302616,46.0,232.88908093701176,0.219047619047619,4.380952380952381,0.6104183236003875,0.1968535748698893,6.0,50.2363,0.1938231850622623,0.0308166422912549,0.0559498328379263,0.1284482939268268,0.0029673781606435,0.0585115664282035,0.0573558301523608,0.0765887530939794,0.055899662582707,7.583767908901565,46.0,232.88908093701176,0.219047619047619,4.380952380952381,20.280862000000013,5.884687504834577
P1,0,428,5.0,5.0,0.5,0.00354995581256,0.0115589606544949,0.0518533912467198,0.0025452716006479,0.0516856426538372,0.040450077023095,0.0255620574042263,0.0135076191197718,58.422388722389066,37.0,182.8631811503469,0.2720588235294117,4.352941176470588,2.169117647058824,0.867788318436184,5.0,0.1617778978633421,0.1440929510774094,0.0001081179066341,0.0,0.0006780970376111,0.0028211821898656,0.0516856426538372,0.0437709501662087,0.0255620574042292,0.0,2113.5780190623336,37.0,182.8631811503469,0.2720588235294117,4.352941176470588,0.0579329486772188,0.0236870255725288,5.0,1.2433615933205335,0.0117568562952799,0.0009703810372681,0.0094639439537864,2.138748600037156e-11,0.0022542873510423,0.0516856426538372,0.0324386622465324,0.0255620574042292,0.0094639439537864,259.2065983715109,37.0,182.8631811503469,0.2720588235294117,4.352941176470588,0.5313389114333946,0.2402258973471246,5.0,36.5795,0.224924717193756,0.0275035599678495,0.0360080062943939,0.0328029086004383,0.0023545572806068,0.0516856426538372,0.034709651014694,0.0255620574042292,0.0365161295278563,7.611711135288839,37.0,182.8631811503469,0.2720588235294117,4.352941176470588,17.328276029411768,7.480116468825056
P1,0,431,5.0,5.0,0.5,0.0035895722930146,0.0040156449970395,0.0615059356629873,0.0025448913796938,0.0511376691791726,0.0386836558932831,0.0224776030259864,0.0032070853601931,57.849733599734016,35.0,172.15091589098031,0.2916666666666667,4.375,2.1083333333333334,0.9729099134769362,5.0,0.1560160503640658,0.1420481668270398,0.0001091337648556,0.0,0.0013613465915972,0.0026824410149022,0.0511376691791726,0.0403126106831388,0.0224776030259795,0.0,2087.5080024603376,35.0,172.15091589098031,0.2916666666666667,4.375,0.0597326619702102,0.0281796308857872,5.0,1.1340184622324514,0.0103990313281728,0.0009721133438527,0.0537285129843906,6.661005340742762e-10,0.0018795998447568,0.0511376691791726,0.0288885664136651,0.0224776030259795,0.0537285129843906,268.3218058514069,35.0,172.15091589098031,0.2916666666666667,4.375,0.4838359380061346,0.2439693895109076,5.0,35.369277,0.2147345765070048,0.0276214727681038,0.0381161560045766,0.0253648723917226,0.0022926298222324,0.0511376691791726,0.0325556732725003,0.0224776030259795,0.0384092292475081,7.713824650678692,35.0,172.15091589098031,0.2916666666666667,4.375,16.43619349999999,7.930834426101088
P1,0,436,6.0,6.0,0.4,0.0038550694558113,0.0471752396730668,0.08316021733748,0.0029392717404998,0.0580256379059025,0.0606442669970877,0.0662499652872496,0.0414128599994468,61.59411421911455,44.0,219.94314519430716,0.231578947368421,4.4,2.3526315789473684,0.746657965012021,6.0,0.1959368344217305,0.1160872949537262,0.000118369612222,0.0035116675153196,0.0019506362743867,0.0032029950848739,0.0580256379059025,0.0649358259395619,0.0662499652872394,0.0035116675153196,2207.9754456429478,44.0,219.94314519430716,0.231578947368421,4.4,0.065780315838221,0.0213897120062176,6.0,1.990544466717982,0.0099701129395377,0.0011519343719718,0.0310606991730022,1.1031723563886188e-09,0.0028876034854806,0.0580256379059025,0.0677937933518679,0.0662499652872394,0.0310606991730022,262.1262068280336,44.0,219.94314519430716,0.231578947368421,4.4,0.5422539327715862,0.1856634909061932,6.0,49.55129,0.1788278868063688,0.0309391461821133,0.0361655643342872,0.0367175301643154,0.0029822785784507,0.0580256379059025,0.062759609491984,0.0662499652872394,0.0361724502184549,7.58455416640602,44.0,219.94314519430716,0.231578947368421,4.4,18.583106773684207,5.944387223191342
P1,0,438,6.0,6.0,0.4,0.0038076220950402,0.0300760291185244,0.0690323777098631,0.0029675867632202,0.0569304093758391,0.0554275850925033,0.0472233853220385,0.0282353193459297,60.98068043068073,42.0,210.48826866193068,0.2456140350877193,4.421052631578948,2.280701754385965,0.7737577952542335,6.0,0.1751950409184287,0.1090133849712354,0.0001135312754352,0.0525169876916053,0.0005414183870745,0.0030185181710007,0.0569304093758391,0.0551298135503163,0.0472233853220385,0.0525169876916053,2306.394895691393,42.0,210.48826866193068,0.2456140350877193,4.421052631578948,0.0617935880770387,0.0216717995543295,6.0,1.601953698707406,0.0093478274248007,0.0010660033676622,0.0598212561234702,1.5608874927223162e-11,0.0027785324736269,0.0569304093758391,0.0501197731631744,0.0472233853220385,0.0598212561234702,270.21688113548083,42.0,210.48826866193068,0.2456140350877193,4.421052631578948,0.5303997348294837,0.1948303826272117,6.0,49.10883000000001,0.184528503275054,0.0303342250421987,0.0574059415885121,0.0492944032378997,0.0030035247164735,0.0569304093758391,0.0544303328547211,0.0472233853220385,0.0579781793759766,7.7552912928048094,42.0,210.48826866193068,0.2456140350877193,4.421052631578948,17.955719649122805,6.207023941918024
P1,0,439,5.0,5.0,0.5,0.0035619306580018,0.0079698416231157,0.0508639694395412,0.0025397289660819,0.0516760440293312,0.0410179152236505,0.0265837623439431,0.0078525093280192,57.78079420579461,37.0,181.63620605048416,0.2720588235294117,4.352941176470588,2.1838235294117645,0.9154162499968932,5.0,0.1371157314409054,0.1218022537159525,0.0001035048109761,0.0,3.84843475879285e-05,0.0026072672289529,0.0516760440293312,0.0419067178464357,0.0265837623439355,0.0,2266.056227078236,37.0,181.63620605048416,0.2720588235294117,4.352941176470588,0.0527604083919995,0.023155096685852,5.0,1.1337931705903015,0.0101689641194567,0.000953912633904,0.0391199761206608,6.295234795211655e-12,0.0022156461881982,0.0516760440293312,0.0347070922122402,0.0265837623439355,0.0391199761206608,267.8558105883712,37.0,181.63620605048416,0.2720588235294117,4.352941176470588,0.4676394169784862,0.2087330758183762,5.0,39.79430000000001,0.2359225275693635,0.0284499184012238,0.0302522994557134,0.0796564493461436,0.0024223186380631,0.0516760440293312,0.0380120006257172,0.0265837623439355,0.0296868049824709,7.35421627476947,37.0,181.63620605048416,0.2720588235294117,4.352941176470588,17.79839191176471,7.482864111931965
P1,0,441,6.0,6.0,0.4,0.0038398666604904,0.030214386101774,0.0781551463818272,0.0029722605252268,0.0564262393400011,0.0534861779231429,0.0471957111947991,0.0313662781731424,61.42577977578006,40.0,200.86956775385704,0.261437908496732,4.444444444444445,2.2222222222222223,0.8220144773082989,6.0,0.1775685182637957,0.1106842407930743,0.0001153829719866,0.0758871350060576,0.0005415962792554,0.0030102968819288,0.0564262393400011,0.0531932997406827,0.0471957111947892,0.0758871350060576,2291.280641347552,40.0,200.86956775385704,0.261437908496732,4.444444444444445,0.0615275033963339,0.0234619763197009,6.0,1.5176909755235832,0.0093683023393751,0.0010695702181438,0.0437553772408828,1.6636245314058903e-10,0.002504427950394,0.0564262393400011,0.0442487317297425,0.0471957111947892,0.0437553772408828,269.6782602313972,40.0,200.86956775385704,0.261437908496732,4.444444444444445,0.528223115374735,0.2310148975601578,6.0,48.345857,0.1774673102429412,0.0305616359333323,0.0198794039523424,0.043468838358289,0.0029693475736092,0.0564262393400011,0.0536036312601806,0.0471957111947892,0.019838635219684,7.718946382169349,40.0,200.86956775385704,0.261437908496732,4.444444444444445,17.63289217647058,6.756229219820305
P1,0,442,6.0,6.0,0.4,0.0038554785372396,0.0360466181840299,0.0726246962345022,0.0029540576508168,0.0574405754749636,0.0584034129220601,0.0541648755863574,0.0344308630647074,61.413508713509,44.0,219.9862323897622,0.231578947368421,4.4,2.347368421052632,0.7250508947817371,6.0,0.1619257261400512,0.1015254474844811,0.0001129695062593,0.0888803048127403,0.0001484238926531,0.002862275397904,0.0574405754749636,0.0555786301662507,0.0541648755863561,0.0888803048127403,2404.935076258198,44.0,219.9862323897622,0.231578947368421,4.4,0.0620610504754934,0.0199657304298645,6.0,1.5723268737288183,0.0090785889727365,0.0010698224620161,0.0788544940565027,4.850028599152045e-12,0.0027926308592937,0.0574405754749636,0.0522936412118935,0.0541648755863561,0.0788544940565027,275.96523751211976,44.0,219.9862323897622,0.231578947368421,4.4,0.5394617242512679,0.1905590609685379,6.0,49.2852,0.1852904772981699,0.0307240167204201,0.0700529643733371,0.0722290054218903,0.0029619051616158,0.0574405754749636,0.0572402162961816,0.0541648755863561,0.0702572186715361,7.787785838812135,44.0,219.9862323897622,0.231578947368421,4.4,18.731303315789457,6.120367095230992
P1,0,447,5.0,5.0,0.5,0.0037397033053654,0.0280019016467104,0.0768602177912316,0.0025107372089524,0.0528069189829861,0.0464554406225455,0.04495478724437,0.0281930744486831,62.27561327561353,41.0,203.12127066383144,0.239766081871345,4.315789473684211,2.2923976608187133,0.7730725599809999,5.0,0.1593077246675542,0.1395857272233627,0.0001144534839903,0.0,0.0002038432347331,0.0027152466873199,0.0528069189829861,0.0505186612426185,0.0449547872443614,0.0,2235.2155637939704,41.0,203.12127066383144,0.239766081871345,4.315789473684211,0.0634291342874731,0.0224739500865611,5.0,1.3583730698615748,0.0114370030054242,0.001068585212637,0.021983038645901,7.756993499458027e-11,0.0022939491522538,0.0528069189829861,0.0450039460865362,0.0449547872443614,0.021983038645901,263.85431409276134,41.0,203.12127066383144,0.239766081871345,4.315789473684211,0.5543453127040512,0.1954766746197068,5.0,36.25141,0.2176375903281224,0.0290795286472789,0.0585250928251809,0.0462249877796948,0.0022748197108411,0.0528069189829861,0.0420950764705698,0.0449547872443614,0.0587408468020414,7.8952284616230655,41.0,203.12127066383144,0.239766081871345,4.315789473684211,18.131078947368422,6.245662336833814
P1,0,448,7.0,7.0,0.3333333333333333,0.0040837551384533,0.0830634255857277,0.0920234662976049,0.0033730934890994,0.0628177401583206,0.0767667704066625,0.0926662895374663,0.077865604675628,63.93822566322594,49.0,248.00105911776689,0.2121212121212121,4.454545454545454,2.445887445887446,0.6760015447065091,7.0,0.1858080070941814,0.0851963705496283,0.0001203271715998,0.0687935666251119,0.0002808023930314,0.0031555787510973,0.0628177401583206,0.0715485718564201,0.0926662895374603,0.0687935666251119,2419.70788628653,49.0,248.00105911776689,0.2121212121212121,4.454545454545454,0.0671359282323941,0.0191808070416346,7.0,2.1619361101776184,0.0076800684733969,0.0011723555763634,0.0629466402121047,3.059427553002216e-11,0.0035235672089564,0.0628177401583206,0.0770006545308783,0.0926662895374603,0.0629466402121047,274.85469697785345,49.0,248.00105911776689,0.2121212121212121,4.454545454545454,0.5774677099694691,0.1669078517296544,7.0,60.41498,0.157880075139561,0.0328483922667109,0.0794963457503474,0.0733602835964194,0.0035462730406791,0.0628177401583206,0.0800788531054932,0.0926662895374603,0.0795697219637244,7.892820625959361,49.0,248.00105911776689,0.2121212121212121,4.454545454545454,19.15250261904762,5.401402340890232
