clustering coefficient,information centrality,eigenvector centrality,page rank,katz centrality,harmonic centrality,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree topologyArea,clustering coefficient topologyArea,information centrality topologyArea,eigenvector centrality topologyArea,page rank topologyArea,katz centrality topologyArea,current flow betweenness centrality topologyArea,harmonic centrality topologyArea,avg path length on 2 neighborhood topologyArea,algebraic connectivity on 2 neighborhood topologyArea,weighted node degree topologyWall,clustering coefficient topologyWall,information centrality topologyWall,eigenvector centrality topologyWall,page rank topologyWall,current flow betweenness centrality topologyWall,harmonic centrality topologyWall,avg path length on 2 neighborhood topologyWall,algebraic connectivity on 2 neighborhood topologyWall,clustering coefficient topologyDist,information centrality topologyDist,betweenness centrality topologyDist,eigenvector centrality topologyDist,page rank topologyDist,load centrality topologyDist,harmonic centrality topologyDist,algebraic connectivity on 2 neighborhood topologyDist
-0.1901097450252583,-1.052254084978817,-0.3651230893707055,-1.0302990117654067,-1.0234925383991842,1.5656432811450842,-0.7892999064245827,-0.45877003751652934,-1.197789186024898,-0.158325028728617,-1.2341424817454598,-1.0665166182204255,-0.5498516184785183,-1.0561245570449007,-1.0234925383991842,-0.602313215975652,1.4273412547837583,-0.20866277857109594,-1.1120378060861518,-0.16455093573530663,-0.776059171969787,-0.9698865036006868,-0.12843744907817264,-0.8858535250711608,-0.19086043725681742,1.0179603892717153,2.0960651437233504,0.05422706510209087,-0.5733653262478863,-0.9778675380241902,0.13623452195975058,0.8375978728134463,-0.9679636547661099,0.13518844620118042,1.2484590132800517,-0.41113217853255873
1.0374421674746503,-1.1586630826484112,-1.4358618336559859,-1.2603463946344895,-1.516600628227748,1.1097563984612986,1.2480334971984275,-0.8394761143610006,0.8915839635668332,-0.3715955435554355,-0.6996019370967862,-1.133919143674546,-0.539181389045072,-1.1047578381103302,-1.516600628227748,-1.3195449608218375,0.6801032156496996,-0.6719727785186043,0.5472352595276008,-0.5754771013764753,-0.5765495603634236,-1.21835881189184,-0.12844241385033273,-1.1182435347019035,-1.219205664347146,0.9608027871636099,0.05951125511437895,1.3637506652612121,-0.03641477898508779,-1.1408715941061716,-0.8053944077030084,-0.9768169913135487,-1.286820256140913,-0.7829073517565455,1.273055243445611,1.3061498811937151
1.0374421674746503,-1.142050089685623,-1.0847873085118958,-1.26055997761032,-1.556186501481023,1.0445659335700128,2.0016046372439305,-0.539670078845983,1.8524956451407188,-0.5801763178308541,-0.7250307398735328,-1.1180324659755034,-0.5279022212297667,-1.184333045414225,-1.556186501481023,-1.5170592227901358,0.6098027120992937,-0.3833507420315829,1.6917361672900595,-0.6765399639346358,-0.6964428150238764,-1.215476907388809,-0.12844240293614587,-1.287565288180919,-1.3507364994643662,1.205736188043083,-1.1638459070441243,1.4767764627166649,-0.2123418553523442,-1.1350702698922657,-0.7058501282040974,-1.1179182416347717,-1.3190417086930166,-0.6932411958081426,1.3629377606873228,1.7912920464021562
-0.1901097450252583,-1.0307150481430902,-0.29719531946113903,-1.0390231839071042,-1.05859625378565,1.4708223375564307,-0.3076942906060294,-0.1998899052622971,-0.2156630445605536,0.8649691931316172,-1.0478784391648162,-0.9735960404171283,-0.518174154544273,-0.8857684841597047,-1.05859625378565,-0.11076692197131194,0.9346556666048601,0.5865182821909464,-0.03801033378075331,0.11512357274495755,-0.7343154590265423,-0.916322568726662,-0.12844239553706568,-0.832047180164435,0.09069979705210099,1.039255157015835,0.34060880682104344,-0.28363077144593846,-0.8322507589921344,-0.9718403315902678,-0.7979547076263569,-0.9025557237292042,-0.9602108239866104,-0.7991856292466998,1.2491510940827817,-0.34687281154177857
-0.1901097450252583,-1.0506118855589348,-0.811041656207175,-1.0231176775216158,-1.1377161013311856,1.4009896716708699,0.23170399911075082,0.08624076722923668,0.03205526144798929,0.11410944730826249,-1.1358491195789981,-1.0492612223337692,-0.5414376970472914,-0.9915754925558434,-1.1377161013311856,-0.6708123742455784,1.2000539209745973,-0.052837714029544396,0.033852078421310154,-0.2440402356079141,-0.7892620371917892,-1.0592793354279755,-0.1284424139481574,-0.88133650705949,-0.56412157812748,1.2566584775548253,0.03532438128245917,-0.006858388434223189,-0.7338328058297471,-1.0016025257619066,0.20499021599277123,-0.6639695611968652,-0.9491562539107928,0.23363683166761845,1.3994375928753253,-0.06417684984467296
1.0374421674746503,-1.1536414850513437,-1.4718482820101655,-1.2634598800218215,-1.5172940375817914,1.0367179445056753,1.2480334971984275,-0.8394761143610006,1.3269487027352684,-1.264374078278401,-0.9768075869633557,-1.2060618525313829,-0.5497401941339031,-1.2274490821806154,-1.5172940375817914,-1.4260158473788038,1.091276517440423,-1.5014988573362509,0.4117252266586951,-0.6767481948316251,-0.7167572937761609,-1.245756021043296,-0.1284424141058257,-1.1357055245987477,-1.135160471811177,1.19321449779952,-1.5809593753529092,0.412900199526039,0.15345626257350983,-1.0943106432787133,-1.0771719230739405,-0.08799459307775193,-1.2515633697538744,-1.1063764608330686,1.0464027170692216,1.3091073793465773
-0.1901097450252583,-1.0370902720090835,-0.47923570521755576,-1.020492267251799,-1.1741375926250806,1.4516593192159801,0.8398491296737833,0.40416373666425676,0.47316738005475206,0.2000301077360149,-1.115070466205548,-1.020303139713654,-0.5414347603812523,-0.9962908251337482,-1.1741375926250806,-0.7814114342203584,1.1592967666013385,-0.0955100122906566,0.4899034762541702,-0.32192196377100285,-0.7874541427969398,-1.0533454421114323,-0.12844241139608756,-1.005204684492019,-0.781643306864419,1.2421852743816717,-0.02073069921345489,1.0856465446339476,-0.8557403519561287,-0.990413882065938,-1.5669675026825036,-0.7744818611205039,-0.9669389502473785,-1.5728323567321059,1.367446019141249,0.5269747414424704
-0.1901097450252583,-1.0305435016853643,-0.6803847572781707,-1.0307174377565682,-1.100861451477155,1.450262394221314,-0.3076942906060294,-0.1998899052622971,-0.41317228308398246,-0.36624411132477314,-1.2289686188713391,-1.058046548523877,-0.5479252985791325,-1.081188767506017,-1.100861451477155,-0.645179354962954,1.4657777377083396,-0.009944469629827549,-0.400772716214726,-0.27142349883670985,-0.8130352591310593,-1.0529258034874693,-0.12844241413029123,-0.8749654289149548,-0.48357989887604186,1.4111217171357906,0.26870029151932334,-0.13582073576620982,-0.7206777507352807,-0.9824247274535982,0.8021673352651078,-0.22889490533690268,-0.9708113088297172,0.8152302051929796,1.4280399926714171,-0.15745223315968873
1.0374421674746503,-1.0790933246459231,-0.5263337987806052,-1.2797455310242334,-1.4355990748683378,1.5484034829239255,0.006954711728758702,-1.3444125952283719,0.025791557226022454,-0.4610166255671584,-0.7556534772211216,-1.0348391014353036,-0.5470104292522703,-1.1655173031944348,-1.4355990748683378,-0.9341666080728124,1.0081114703362173,0.20945666355966525,0.23820165918502811,-0.46917514229945706,-0.6047919722085642,-1.0549841196011984,-0.12844241289923403,-1.1003203170482296,-0.7536626607866593,1.0856908734126167,0.6520014455031538,0.012654853385151774,-0.1622229463104925,-1.0633337420611584,0.2578351837701572,-0.7221970753894564,-1.3283084810458066,0.26976036792532354,1.522613305130876,-0.022587394028638113
-1.0084776866918648,-0.9348167352988751,0.02517159082891836,-0.7953308280629598,-0.712412430751027,1.7376735517568807,-1.0554964649861085,0.5414486552839056,-0.8615301437368961,0.4983023129777149,-1.432035948262026,-0.9429824033429247,-0.5457399779855158,-0.9129641929380036,-0.712412430751027,0.26690323902535124,1.5056141520728297,0.8039193601387307,-0.6007336448326801,0.2735361765748695,-0.9365218486672793,-0.8823493901815619,-0.1284424136944733,-0.5446543768241616,0.43181344487875045,1.3812805456131148,1.2474789127029315,-0.8499124629702459,-1.1939030046402095,-0.8779051903927609,1.2480723820781527,-0.20743429928336904,-0.6667590776792919,1.2563144036634952,1.520493876280231,-0.9313289159025905
-0.1901097450252583,-1.0670149242713494,-1.13037839601701,-1.022592936318825,-1.1382758544459899,1.3111132486648795,0.23170399911075082,0.08624076722923668,0.22606000900891624,-1.2231555686638989,-1.3993224815373766,-1.1748431750928867,-0.5501028976313382,-1.1967898309730098,-1.1382758544459899,-1.0087955669927209,1.6771637715163112,-1.325419129683525,-0.47812167210517986,-0.5595781602137883,-0.955018808242406,-1.1739397016717648,-0.12844241417424837,-1.0444137797816444,-0.7771027897841678,1.7019543432635595,-0.9864491436899507,0.3121222781529363,-0.5122891150544107,-0.9881893807068713,-0.3583728727973357,0.7045273965159906,-0.9269241451970931,-0.35077417552009865,1.0406666205241184,0.49709433886612847
-0.1901097450252583,-0.9904243431572775,0.0556833705398992,-1.0358569267805027,-1.0819070137302866,1.649675806485686,-0.3076942906060294,-0.1998899052622971,0.04868998802222473,0.35040203485421,-1.0941706379929526,-0.9535051360891146,-0.5482023420519886,-0.9900276160525197,-1.0819070137302866,-0.32478630855152485,1.2402451282779057,0.7143808313066288,0.19533530312415193,-0.10001694130111904,-0.7691100516539164,-0.9648766304832761,-0.1284424134528741,-0.8221689464904949,-0.41805013436797633,1.2933354359417615,1.1120096791900758,-0.45077936402614815,-0.7579008886524007,-0.950504746750395,-0.07515185767791344,-0.5225263590628196,-0.998216543844626,-0.10030581806313262,1.543333494558829,-0.26523573815059126
-0.1901097450252583,-0.9876947614726936,0.2836555416682033,-1.0450542731760548,-0.9967542686971571,1.7257245042844178,-1.0554964649861085,0.5414486552839056,-1.214813272818672,-0.5219569055729062,-1.244526585426902,-1.004408845272478,-0.5484129802166839,-1.195307071909889,-0.9967542686971571,-0.5533202626420922,1.3969135950935565,0.9558344354257848,-0.8208628867127608,-0.338958503299073,-0.837011981151486,-0.9725721057120273,-0.12844241343055557,-1.0455300375407925,-0.2996371949278098,1.3830064534036983,1.6451345856655684,-0.732561910164283,-0.4371489611237283,-0.9287189354746029,0.3795279790728881,-0.5641040752343326,-0.9415043684074393,0.3646356809578075,1.5022602809420549,-0.9419852840127626
-1.0084776866918648,-0.915879156528631,0.33765922555728034,-0.7963941752540213,-0.7240189801294616,1.8510828853356156,-0.6062897724135313,0.8356306237546317,-0.6317699999248977,0.6959343960201173,-1.386825236215752,-0.9099408736177669,-0.5489819337872506,-0.8829728876449672,-0.7240189801294616,0.3257473790240252,1.5509402391372566,0.5064449958165123,-0.4439750660861395,0.15752128846184527,-0.9124251917030866,-0.8428165864747428,-0.12844241404683235,-0.6001028140457466,0.5639505229076595,1.3115944164928848,1.351680426215849,-0.8670910568749101,-1.2121145765672898,-0.8620108247595847,0.16475934278722168,0.06839938420916564,-0.6647517660719507,0.18759959972241846,1.5498677687923634,-0.7239370890129129
-1.0084776866918648,-0.9472306314175731,0.476026166345098,-0.7801124958256739,-0.7739211169097633,1.7142872203785158,-0.10541993196224002,1.159230789072422,0.0594428409460672,1.4270330381167236,-1.3190784852712893,-0.9021399482088114,-0.5493206955948285,-0.7573178567428002,-0.7739211169097633,0.05873155771158227,1.2264180966482736,0.7138792207586666,0.3467659364313108,0.17018883200189203,-0.9030577756406908,-0.9128959739459354,-0.12844241405827803,-0.6482957908728598,-0.15104575357071498,1.191117389780328,1.143561207334422,0.07610955186802934,-1.247243852276802,-0.8970134147142099,-0.16254505320038404,-0.44542464703325607,-0.6449354669681827,-0.2093835424325248,1.5825060907156203,-0.20826968132663173
-0.1901097450252583,-0.9813989919892075,0.029377640861738902,-1.0417665363733692,-1.0468761566919058,1.7602704404483003,-0.7892999064245827,-0.45877003751652934,-0.8088352835627919,0.10253275915238097,-1.1665376427126308,-0.9595814045149983,-0.5499997192432163,-1.0346998055735006,-1.0468761566919058,-0.2614271995481063,1.3683420890075315,0.8297574202867841,-0.4348315698917396,0.000285373941495342,-0.8038799723038963,-0.8824283622190441,-0.12844241416419278,-0.7153345158604092,0.15716816266279038,1.2789254393642617,1.9667931888944679,-0.44965692703497107,-0.6131004458102519,-0.930964987775083,0.7613660025598785,0.16014353441010007,-0.9832172480090098,0.6921049202221629,1.600105631899586,-0.37012217327453767
-1.0084776866918648,-0.9494492617487703,0.017435655178483625,-0.7829678378642235,-0.7893274480580972,1.6888993248286839,-0.10541993196224002,1.159230789072422,-0.01828752315455282,0.13392823937369733,-1.4584776801991304,-0.9880660525483064,-0.550161837549359,-0.9590424707379313,-0.7893274480580972,-0.2482557698081624,1.610943672361007,-0.12533643305578254,-0.01664620379202647,0.019541910331765073,-0.9394943903423626,-0.9334898171711051,-0.12844241419490612,-0.6199918606058212,0.01356937612078536,1.5753513727074868,0.6893383881052613,-0.37472527604689854,-1.1242748677362344,-0.8836954700751842,0.02689884504460223,0.8483293471019075,-0.6340613810063498,0.036600370211128816,1.3982685097474903,-0.35386004266043775
-0.1901097450252583,-1.0360940332365451,-0.17701868820717287,-1.020862774252494,-1.1563126860629893,1.346299521093853,0.45645328649273864,1.516894129686821,0.29753116550625225,1.491478630586674,-0.9127861777530957,-0.9367053858374157,-0.5502202158995911,-0.8111726730601768,-1.1563126860629893,-0.643418453391148,0.5260221135534859,1.26153034835557,1.004693543248628,0.013234853596858335,-0.7164343867371364,-0.9612076620471586,-0.12844241418141106,-0.7721003616012163,-0.4827343886799308,0.9520625845791065,1.3959969888039467,0.9876379593508295,-0.9521400890216946,-1.0172558165348766,-0.49443676477307497,-0.682921074592097,-1.0267651166492122,-0.4657194433174193,1.616288398228677,0.2167695637258196
-1.0084776866918648,-0.9270029493153739,0.35904134430515994,-0.795797449822141,-0.7056196339183987,1.8063111549434716,-1.0554964649861085,0.5414486552839056,-0.8615301437368951,1.1002987371152013,-1.356328514515379,-0.9018285318828754,-0.5501500944644312,-0.8127039889750959,-0.7056196339183987,0.3380996423356168,1.465910962507294,1.0342561399658254,-0.49713216700996077,0.2981474603034254,-0.9031446198607025,-0.8217419253900808,-0.12844241365192996,-0.48065835647488353,0.6534241864998523,1.3890426288035098,1.5586247735984922,-1.0491996544666342,-1.1744607383296628,-0.8569260967700488,1.2416871825588682,0.7658694953716451,-0.6250211378146685,1.2458893215436173,1.513552708062577,-1.0785290024795111
-1.0084776866918648,-0.9816848627956706,0.041092517275023686,-0.7892479199422742,-0.6716684551280839,1.5039419697060907,-1.0554964649861085,0.5414486552839056,-0.9392762018450488,0.20096572450764258,-1.4466071992907839,-1.0009799789472846,-0.5502428328936321,-1.027294668489407,-0.6716684551280839,-0.17666237856309636,1.3726121803947513,1.0015806024293556,-0.808552036549598,0.18077917315379335,-0.9330160571397057,-0.9046984096112242,-0.12843936376470044,-0.6830354342049496,0.1080181269668358,1.1412822168399974,1.804879330792295,-0.782165085236585,-1.2003726723021546,-0.9159059115128737,0.6840881421608297,0.45455115465545576,-0.615961199794437,0.6767135151261218,1.327968554708989,-0.9687417666723256
-0.1901097450252583,-1.0574797191439487,-0.8231498483982169,-1.0274608574186344,-1.096228089847839,1.4363575885756332,-0.3076942906060294,-0.1998899052622971,-0.528529085722412,-0.032097377235482276,-1.1640007889171256,-1.056913061395572,-0.49328359737670135,-1.0660857482595465,-1.096228089847839,-0.6995929039973582,1.0472512143752892,0.3534970318099753,-0.4369826583436024,-0.27241546923548976,-0.7432096068338857,-1.0204631088147151,-0.12844239421563247,-1.0765058330856587,-0.4116335012135479,1.0161519398913208,0.19112908804617942,-0.012453480122070464,-0.6997595587452048,-0.9970071371315951,-1.0237394817846834,-0.990621180453623,-0.9222180122011691,-1.023192378329267,1.1934419517664843,-0.38737707383788217
-0.1901097450252583,-1.012660515878125,-0.08505292982380322,-1.035097612326194,-1.0497798509789147,1.6409530808066475,-0.7892999064245827,-0.45877003751652934,-1.0451244152084558,0.5996560484854144,-1.0892146342334448,-0.9637965552581056,-0.5501012127165004,-0.9549474332413197,-1.0497798509789147,-0.37145253842146375,1.1954921097240383,0.8982738070369213,-0.6671367597163308,-0.0524957943251117,-0.7677675342005847,-0.9148920097840859,-0.12844240591230002,-0.7755913788522437,-0.06586638547622582,0.9080359361042486,1.6846694676685035,-0.10267331064544549,-0.7429181235475892,-0.9585569607872417,-0.4713211305604716,0.5563541834605797,-0.9753264105891624,-0.5134540775553743,1.5266740493840842,-0.6013482501195742
1.0374421674746503,-1.1577477486935028,-1.4036522543730512,-1.25756494452971,-1.5578467656359536,0.9564712059439169,2.0016046372439305,-0.539670078845983,1.8524956451407237,-0.338348563832409,-0.67394451453703,-1.1332715375018418,-0.5459650650073957,-1.0792309190243812,-1.5578467656359536,-1.4121182899229128,0.6828314133922972,-0.8313075601682596,1.399271676951755,-0.5960238447102718,-0.6192285323550489,-1.2259957110040292,-0.12844241396693645,-1.1144308961734888,-1.2793257150907127,0.920886164360606,-0.745665816175549,1.4920499388299646,-0.35310583027180314,-1.16006904879398,-0.4624921310269849,-0.8820931532264182,-1.3521219396974642,-0.46142423043435443,1.378964807511352,1.4766703499594835
1.0374421674746503,-1.1243042138844814,-0.8641778685782093,-1.266114252149803,-1.5180485019881,1.1753196294072585,1.2480334971984275,-0.8394761143610006,0.8915839635668169,-0.7958712378081949,-0.7626874260178685,-1.1108609083162115,-0.532212022518831,-1.244247198434139,-1.5180485019881,-1.4624658261712722,0.7964030354163351,-0.032051242076470116,0.9725957701394278,-0.746625210470885,-0.4281784582628859,-1.2306942520938229,-0.12844239250308967,-1.382332122243398,-1.4150731160828658,1.252079453345173,-0.5934866912879586,0.5269468886928215,-0.05749664069798274,-1.1119368439300532,-0.9357893796536914,-1.0688366397538673,-1.3037141764882547,-0.9345354593421691,1.3860919258641018,0.7899342120625692
-0.1901097450252583,-0.9989917836573934,0.008915290194771561,-1.0351733847462246,-1.0892720642809826,1.5187404661726505,-0.3076942906060294,-0.1998899052622971,-0.15197111458840706,0.3181839161538088,-1.07700687820727,-0.9571931814396838,-0.5501396825648905,-1.0379020176719214,-1.0892720642809826,-0.5260848266466615,1.0354229482912625,1.3871775743390433,0.36748602918160245,-0.3536651431517618,-0.8079966029135989,-1.0163978598550345,-0.1284424141864327,-0.9874995930024922,-0.6227914209437102,1.3596725778319902,1.4893081605611471,-0.32291801156809924,-0.7774203894010723,-0.9634482220362831,0.921691507665096,-0.2429929993722095,-1.0024705035456463,0.926522403366951,1.6393386935966456,-0.47603188694077847
-0.1901097450252583,-1.0655328520532752,-0.38541488791953893,-1.0177279373040653,-1.184232957789968,1.225350520204466,0.8398491296737833,0.40416373666425676,1.0202648341021914,-0.6918024543583772,-1.2653421360414503,-1.0927494769639614,-0.5503381328688702,-1.2458304315618232,-1.184232957789968,-1.397680487752179,0.9463190005837796,0.19480834196702823,1.1742658149112155,-0.16885795995404523,-0.8089983097377168,-1.0746479663867068,-0.1284424114773286,-0.9876376668845039,-0.9717092300211055,1.7900135425759203,-0.6829191041903473,0.6454235114810242,-0.594337196129952,-1.021486313834833,-0.20805931218081178,-0.8411479857214013,-0.916541934359094,-0.2182116586632523,1.3964678736752294,0.5670509184977216
-0.1901097450252583,-1.0476307030980598,-0.25679091920653324,-1.0243450634434708,-1.1284925722941046,1.3270139322201806,-0.3076942906060294,-0.1998899052622971,-0.30044280326896183,0.1752267390820882,-1.0817056430211796,-1.0118933406287784,-0.5503186318874734,-1.1059416046822033,-1.1284925722941046,-1.0954835683520725,0.8649887077117482,1.4931438373964159,0.43036491362424517,-0.23571728673811826,-0.7928753098974834,-1.0327364386522269,-0.1284424128740429,-0.9897459599938638,-0.8080065008495587,1.5561083108237739,0.9885567178683272,0.41310526880978726,-0.8549711063662406,-1.0133205975930408,-0.17194677016142565,-0.8031042838243129,-0.9817873827791082,-0.15558644775694325,1.5655033258497988,-0.6410477024261934
-0.1901097450252583,-1.0993729278650963,-1.4550238567475937,-1.0129666830698063,-1.1390929878234146,1.1492601231521644,0.23170399911075082,0.08624076722923668,0.23515632571258335,-1.2292820542604923,-1.4106216219957128,-1.2056803356552503,-0.5499347039033449,-1.19773428969416,-1.1390929878234146,-1.0756729738314994,1.4910650013154085,-1.290573226004973,-0.5361729629166139,-0.515931015899067,-0.912116638965706,-1.1858785002227874,-0.12844241347423568,-1.016514665489831,-0.7748717266387158,1.4379804778520362,-0.373589017394592,-0.27434179346480486,-0.3974562790502067,-1.002826125918667,-1.447581175942189,0.32035411949990195,-0.8463198204824365,-1.443076103378719,0.729508262167376,0.5052664566158381
