plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_difference,clustering coefficient_difference,information centrality_difference,betweenness centrality_difference,eigenvector centrality_difference,page rank_difference,katz centrality_difference,current flow betweenness centrality_difference,communicability betweenness centrality_difference,load centrality_difference,harmonic centrality_difference,size on 2 neighborhood_difference,estrada index on 2 neighborhood_difference,abs graph density on 2 neighborhood_difference,rel graph density on 2 neighborhood_difference,avg path length on 2 neighborhood_difference,algebraic connectivity on 2 neighborhood_difference
P1,0,384,615,49.39137,0.18896256987923052,0.02850797176857134,0.01806686774833981,0.024420809092204347,0.0030225045835501996,0.05707280145338697,0.04652053464872687,0.028645588248402444,0.017911356184046493,6.58294106464483,44.0,219.98623238976162,0.23157894736842108,4.4,18.918703452631576,5.746147403351931,-4.797822000000004,-0.01850819431685355,-0.0018001206050538426,-0.012000232119347812,-0.015999686408274736,-0.00016600111124861995,-0.0016833371461226349,-0.010905936518246721,-0.023643496488993367,-0.012256714143679879,-0.41021140849021265,-4.0,-22.626395012469857,0.0237867395762133,0.03636363636363704,-1.8487557248575968,0.08990166184495063
P1,0,384,630,53.74456000000001,0.20377456413439873,0.031074577832928562,0.03617314911046014,0.04542870615513399,0.0031285627238761228,0.05898760273102192,0.062009610587973545,0.0625106171599904,0.036126199545385373,7.208660786247405,48.0,242.42773168427405,0.20779220779220778,4.363636363636363,20.616528978354975,5.42372664146487,-0.4446319999999986,-0.003696200061685334,0.0007664854593033808,0.00610604924277252,0.005008210654654906,-5.994297092269674e-05,0.00023146413151230866,0.00458313942099995,0.01022153242259459,0.0059581292176590014,0.21550831311236252,0.0,-0.18489571795743132,0.0,0.0,-0.1509301991341978,-0.23251910004211052
P1,0,384,745,79.02153999999999,0.1471976333628576,0.03343163943206131,0.08057277389872008,0.06175899644776412,0.004456797360626489,0.06867802374398523,0.09759443595676955,0.11668644798386625,0.0805912491257411,7.570543858706162,54.0,279.95749761138853,0.1956521739130435,4.5,21.171791876811596,5.016554399197897,24.832347999999982,-0.06027313083322647,0.0031235470584361283,0.05050567403103246,0.02133850094728504,0.0012682916658276694,0.009921885144475617,0.04016796478979595,0.06439736324647044,0.05042317879801473,0.5773913855711195,6.0,37.34487020915705,-0.012140033879164291,0.1363636363636367,0.4043326993224241,-0.6396913423090833
P1,0,384,751,37.878972000000005,0.2173225185297134,0.026445811513892213,0.014734602159868658,0.01856003148123348,0.0024407418976397457,0.05153523071951713,0.030382428662422238,0.014535688927993015,0.014739401348480325,6.725113871277836,37.0,181.63620605048402,0.27205882352941174,4.352941176470588,17.07166379411765,7.361260286199168,-16.31022,0.009851754333629337,-0.003862280859732968,-0.015332497707818965,-0.0218604640192456,-0.0007477637971590738,-0.00722090787999248,-0.027044042504551356,-0.0377533958094028,-0.015428668979246047,-0.2680386018572065,-11.0,-60.97642135174746,0.06426661573720396,-0.010695187165775444,-3.6957953833715216,1.7050145446921876
P1,0,369,436,49.55129,0.17882788680636882,0.030939146182113356,0.03616556433428724,0.03671753016431548,0.002982278578450713,0.058025637905902504,0.06275960949198403,0.06624996528723945,0.036172450218454985,7.58455416640602,44.0,219.94314519430714,0.23157894736842108,4.4,18.583106773684207,5.944387223191337,-10.141129999999997,0.020202751938981245,-0.0022243170934270924,-0.02837264685220122,-0.018557421533410792,-0.0004838960143472271,-0.00539451296950582,-0.020650417767838297,-0.043172368177976844,-0.02836667176955851,-0.20711073718202844,-5.0,-29.251597962945823,0.01945773524720898,-0.054545454545453786,-1.2002355293461093,0.5873405559469793
P1,0,369,461,51.224587,0.2017131810373866,0.031815595140901966,0.0611023040164235,0.05455873008758598,0.0030182311242690427,0.058881694995568896,0.06146247153053003,0.07146530171231719,0.060743926186943624,7.872105846541579,49.0,252.10172984464378,0.2121212121212121,4.454545454545454,19.8235785,5.391502116149857,-8.467832999999999,0.043088046169999034,-0.001347868134638483,-0.003435907170064964,-0.0007162216101402955,-0.00044794346852889766,-0.004538455879839427,-0.0219475557292923,-0.037957031752899106,-0.0037951958010698714,0.08044094295353066,0.0,2.9069866873908268,0.0,0.0,0.04023619696968339,0.0344554489054989
P1,0,369,587,58.65115299999999,0.15335772512917042,0.03264075769644609,0.08016865743596052,0.05272102930218087,0.003478466259892866,0.06201765687484189,0.07514780204803043,0.08820744590421775,0.08004298546242807,7.896077833688829,45.0,228.8241249505192,0.23684210526315788,4.5,18.55876440526315,6.24867999964761,-1.041267000000012,-0.005267409738217155,-0.000522705579094361,0.01563044624947206,-0.002553922395545402,1.2291667094925518e-05,-0.001402494000566433,-0.008262225211791902,-0.02121488756099854,0.01550386347441457,0.10441293010078034,-4.0,-20.370618206733752,0.024720893141945782,0.04545454545454586,-1.2245778977671655,0.8916333324032522
P1,0,369,600,62.22684,0.1578660137742093,0.03283226902649447,0.06341418312683729,0.0569183650609032,0.0035985111648225774,0.06338949558930469,0.0782804650861588,0.09337766067231332,0.06361670341114603,7.7758225014136295,49.0,251.40765546535005,0.2121212121212121,4.454545454545454,20.248383969696967,5.354392680331758,2.5344200000000043,-0.0007591210931782721,-0.0003311942490459782,-0.001124028059651172,0.0016434133631769224,0.00013233657202463712,-3.065528610363133e-05,-0.005129562173663532,-0.016044672792902975,-0.0009224185768674648,-0.015842402174419234,0.0,2.2129123080970885,0.0,0.0,0.46504166666665014,-0.0026539869126001037
P1,0,369,726,52.679663,0.19306577860519805,0.031705642260179724,0.0239666634701672,0.04062818380472877,0.003143024013812365,0.05866360046060127,0.06785448634263402,0.07622731420582395,0.023757448118770445,7.574576574830695,48.0,241.5458224220658,0.20779220779220778,4.363636363636363,19.355039038961024,4.987112093067549,-7.012757000000001,0.03444064373781047,-0.0014578210153607246,-0.040571547716321266,-0.014646767892997507,-0.00032315057898557554,-0.004756550414807055,-0.015555540917188304,-0.03319501925939235,-0.04078167386924305,-0.21708832875735418,-1.0,-7.648920735187147,-0.004329004329004321,-0.09090909090909083,-0.4283032640692923,-0.369934574176809
P1,0,369,738,39.48133,0.23330768609008054,0.029269857813494005,0.03748138049659917,0.03905566709315775,0.002399127607312191,0.05373233418915551,0.04448085597386514,0.0500621087593045,0.0374578325549137,7.712914011306752,43.0,214.9699777805052,0.2263157894736842,4.3,19.40625894736841,6.199424280569889,-20.21109,0.07468255122269296,-0.003893605462046444,-0.02705683068988929,-0.016219284604568528,-0.0010670469854857493,-0.009687816686252813,-0.03892917128595719,-0.05936022470591179,-0.027081289433099794,-0.07875089228129717,-6.0,-34.22476537674777,0.014194577352472093,-0.15454545454545432,-0.377083355661906,0.8423776133255307
P1,0,369,746,41.182641999999994,0.23808149911261484,0.030021910178229368,0.03186843260560017,0.045546587693951326,0.002515653304183951,0.05304362696351015,0.04592380320639241,0.041002781151414786,0.031821514743150786,7.735057972567488,41.0,203.1212706638315,0.23976608187134504,4.315789473684211,18.26661980116959,6.2206079849703055,-18.509778000000004,0.07945636424522726,-0.003141553097311081,-0.03266977858088829,-0.009728364003774949,-0.0009505212886139892,-0.010376523911898174,-0.03748622405342992,-0.06841955231380151,-0.03271760724486271,-0.05660693102056058,-8.0,-46.07347249342146,0.027644869750132944,-0.13875598086124352,-1.5167225018607269,0.8635613177259476
P1,0,352,353,52.149800000000006,0.18844781604141103,0.02949989094000315,0.030721891933055346,0.053042335223652634,0.003193630616122542,0.05856339702210873,0.06241941811084438,0.0514129995782688,0.031278852372424046,7.217546155879795,48.0,240.3462512078166,0.20779220779220778,4.363636363636363,19.42368831168832,5.2262204161571715,-4.148700000000005,0.04027619175240288,0.0008885835532013789,0.001319897664016391,0.013787144889828948,-0.00043102051572039375,-0.003875997851769779,-0.0030145575958787085,0.001377475155337135,0.002691409656500391,0.4116733503156693,-3.0,-21.84961139358174,0.0062111801242235865,-0.07114624505928901,0.2318487859966183,0.48232177623794126
P1,0,352,525,41.64029999999999,0.16881782038244803,0.02488868941066427,0.020487241754669788,0.0162222699530525,0.0030613041902704387,0.05526240487996355,0.034465839913183464,0.020475339312950994,0.01995035623916017,6.778621544315259,40.0,203.35228113606283,0.23391812865497075,4.2105263157894735,16.856433918128655,5.437635188548302,-14.658200000000022,0.020646196093439872,-0.0037226179761375017,-0.008914752514369167,-0.023032920380771187,-0.0005633469415724972,-0.007176989993914959,-0.030968135793539624,-0.029560185109980673,-0.008637086476763485,-0.027251261248866676,-11.0,-58.84358146533552,0.032337100986986556,-0.22425629290617888,-2.3354056075630467,0.6937365486290714
P1,0,352,540,47.908500000000004,0.17985924545048101,0.027023268067568225,0.02485518319710369,0.025504813796183592,0.003190013714340899,0.056810615204872135,0.04546333401713828,0.028854942147306304,0.02473864597416583,7.083717885167402,42.0,212.67085256439395,0.2456140350877193,4.421052631578948,17.32513099415205,6.252754521089903,-8.390000000000008,0.03168762116147286,-0.0015880393192335453,-0.004546811071935265,-0.013750376537640094,-0.0004346374175020367,-0.0056287796690063716,-0.01997064168958481,-0.021180582275625363,-0.0038487967417578234,0.2778450796032761,-9.0,-49.52501003700439,0.04403300741973512,-0.01372997711670454,-1.8667085315396506,1.508855881170673
P1,0,352,551,35.786199999999994,0.20847967720268018,0.02549275363332449,0.016743070305205752,0.030647482603693314,0.0024131337715030286,0.0515792660112179,0.03230341265285419,0.01605676787470815,0.016346263585763698,6.606310057069335,39.0,193.6816593197912,0.2549019607843137,4.333333333333333,16.99197908496733,6.119607344742673,-20.512300000000018,0.06030805291367203,-0.00311855375347728,-0.012658923963833203,-0.008607707730130372,-0.0012115173603399073,-0.010860128862660606,-0.0331305630538689,-0.03397875654822352,-0.012241179130159957,-0.19956274849479083,-12.0,-68.51420328160714,0.053320933116329516,-0.10144927536231929,-2.199860440724372,1.3757087048234427
P1,0,352,557,63.286699999999996,0.16573604470128034,0.030513922414328296,0.03716302373483967,0.07795926726119258,0.0037732843622591003,0.06258774883750462,0.07568382229259296,0.06429149268022763,0.03734909889148363,6.924082113989217,49.0,248.00105911776674,0.2121212121212121,4.454545454545454,19.811713549783548,5.322869139337122,6.988199999999985,0.017564420412272186,0.001902615027526526,0.007761029465800717,0.038704076927368894,0.00014863323041616446,0.0001483539636261133,0.010249846585869873,0.014255968257295963,0.008761656175559972,0.11820930842509103,-2.0,-14.194803483631603,0.010540184453227908,0.019762845849801813,0.6198740240918461,0.5789704994178919
P1,0,623,472,48.22836999999999,0.1854501534916255,0.02900280050776008,0.027180727933622417,0.08498630607883806,0.0029894958178035965,0.057884902643296404,0.0568986398660064,0.04654014799094893,0.027176259920460726,6.924160222888991,46.0,230.6727460644749,0.21904761904761907,4.380952380952381,19.68360693333333,5.821324791300192,-10.966001999999996,0.029553228410196836,0.0008627586932413792,0.0011861356062272156,0.03069086537597538,-0.0008892216627115097,-0.0035523902268191007,-0.00733194206025873,0.004966755635828449,0.0010615592571945297,0.31306499711236313,-2.0,-27.579671178112164,-0.00952380952380949,-0.1904761904761898,1.4652025809523828,-0.23544826708076094
