plant,time point,cell,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
ktnP1,1,3666,7.0,7.0,0.3333333333333333,0.0028782315452771383,0.05719171865770715,0.09572831142746824,0.0025541773859277792,0.053797794915172725,0.06843314486615629,0.07090705630162088,0.06016883828248793,76.09711122211122,49.0,245.9558008511347,0.2121212121212121,4.454545454545454,2.4242424242424243,0.6270572287475369
ktnP1,1,3680,5.0,5.0,0.4,0.0025153942309277676,0.008737202556416178,0.05146330506611695,0.001925343482820612,0.044094485763224334,0.04201156338515598,0.024419068767344634,0.007988649989957262,68.2884942671711,39.0,181.50237593698563,0.2549019607843137,4.333333333333333,2.2549019607843137,0.7617797419503455
ktnP1,1,3681,5.0,5.0,0.5,0.002566330414045245,0.011076092756329994,0.05658201232303889,0.0018981343902183764,0.04427765550172925,0.03700176552584719,0.02492799908396467,0.01288604264805467,71.24769397269426,35.0,170.92565588008324,0.2916666666666667,4.375,2.125,1.0639301844812534
ktnP1,1,3686,7.0,7.0,0.3333333333333333,0.0027223462623724346,0.043116892415236696,0.07690100240300256,0.0025448231117809026,0.054473973319980634,0.0573362956996949,0.047519479165579415,0.045069099800520235,71.48267239296676,49.0,255.05118530289354,0.2121212121212121,4.454545454545454,2.4025974025974026,0.6365804674531146
ktnP1,1,3715,7.0,7.0,0.3333333333333333,0.0028605081345119275,0.12459204327588143,0.09172470093847343,0.0025119456560887374,0.05552018871649849,0.07582403030458726,0.11352694787982942,0.12287145724724953,76.99257409257409,54.0,280.34760474073465,0.1956521739130435,4.5,2.5072463768115942,0.5913460822161132
ktnP1,1,3719,5.0,5.0,0.5,0.0025101599275005916,0.006836408061007281,0.0703873534273151,0.0018892106169992218,0.046013141547689054,0.03641285379319271,0.021966955903866166,0.005791266431577204,69.02450360097451,41.0,205.33799179606407,0.23976608187134504,4.315789473684211,2.2748538011695905,0.7504394380958395
ktnP1,1,3723,5.0,5.0,0.5,0.0026338310638049224,0.019058946206772148,0.07445531355026204,0.001879847233769986,0.046068649623017204,0.04279142445619886,0.035882311146590254,0.022410250995828808,74.51584249084253,41.0,205.37927493003542,0.23976608187134504,4.315789473684211,2.2690058479532165,0.7537025625818976
ktnP1,1,3727,7.0,7.0,0.3333333333333333,0.0028545536225911303,0.05428701879790953,0.09339273211496966,0.002536428008191488,0.05491114615387738,0.06633608789748965,0.06777317217078518,0.05787982005201258,75.78957708957711,51.0,267.30682574704906,0.2015810276679842,4.434782608695652,2.4268774703557314,0.6294581034485429
ktnP1,1,3734,6.0,6.0,0.4,0.0027176158115470046,0.04959999558667404,0.06583288606940234,0.0022076038000735008,0.04970411834417691,0.053627312171887966,0.057489766237418784,0.04671620676813076,73.42644300144319,44.0,219.98623238976134,0.23157894736842108,4.4,2.3473684210526318,0.7250508947817376
ktnP1,1,3737,6.0,6.0,0.4,0.002694150639978979,0.060403062078581364,0.06230882750480138,0.002205195873652621,0.050127830191960536,0.05320989223259643,0.06055304164715147,0.05899873163667765,72.71057104660068,46.0,230.67274606447316,0.21904761904761907,4.380952380952381,2.4047619047619047,0.7240563964907802
ktnP1,1,3739,7.0,7.0,0.3333333333333333,0.0028044623394789347,0.06230190861502651,0.09919412351094377,0.0025424383443987597,0.055147653320711615,0.06329934519175524,0.06092665391921174,0.06862425078809435,75.26523060273065,52.0,276.36533940992604,0.20553359683794464,4.521739130434782,2.4229249011857705,0.6715510757232025
ktnP1,1,3740,7.0,7.0,0.3333333333333333,0.0027122593195530566,0.028406737979083885,0.059207743697930894,0.0025570275815927734,0.052852393675423236,0.05801049418214907,0.047126626532323634,0.025335306059401128,69.90834394363837,43.0,218.11442765910974,0.25146198830409355,4.526315789473684,2.2748538011695905,0.8272396868683468
ktnP1,1,3745,5.0,5.0,0.5,0.0025585545927641453,0.008964684332077448,0.055063809922052516,0.001895286134332131,0.04499113912277351,0.03724064739291295,0.022603164009515647,0.011152419361092783,70.32791930291958,40.0,202.85084758223184,0.26143790849673204,4.444444444444445,2.215686274509804,0.8327815069430571
ktnP1,1,3747,5.0,5.0,0.5,0.0025939216171012433,0.018489543163072195,0.07114040501307593,0.0018938457905243828,0.04595565922935898,0.04074139657328402,0.028607381195068875,0.019289676752450635,72.03639277389298,43.0,217.07853165697315,0.2263157894736842,4.3,2.3263157894736843,0.7122573247642112
ktnP1,1,3748,6.0,6.0,0.4,0.0027239011891952505,0.025174267423329705,0.0818370337850435,0.002228360767509825,0.04965531224177421,0.05109703854367728,0.03626007647061847,0.02921966762337356,73.22300477300496,44.0,221.9069464924568,0.23157894736842108,4.4,2.3421052631578947,0.721712507974929
ktnP1,1,3754,5.0,5.0,0.5,0.0024724376266008247,0.005105769316948189,0.06409415128849422,0.0019038567190628934,0.04483723901601757,0.03230647524244133,0.01612353402364149,0.004700932458301967,67.7094242358952,37.0,185.0304653228561,0.27205882352941174,4.352941176470588,2.1544117647058822,0.8225949508839947
ktnP1,1,3759,5.0,5.0,0.5,0.0025009390980720953,0.011219249963021146,0.04864371952618693,0.0018962268983080286,0.04556622697743499,0.03772444603946606,0.022823760098749805,0.010754085331697099,68.41787003845874,41.0,204.19517844073863,0.23976608187134504,4.315789473684211,2.2748538011695905,0.7825904383236728
