Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
1654,39.8249,39.8249,-24.9166,-0.683352,10.9085
1582,57.1937,57.1937,14.1501,-18.8307,12.2797
1566,31.828,31.828,10.6305,-33.7148,6.51032
1630,24.8967,24.8967,-0.323153,-29.5666,9.75405
1601,55.8969,55.8969,17.0765,-25.3368,8.61476
1473,37.7186,37.7186,-14.2164,20.1539,14.8414
1633,48.4459,48.4459,5.67286,8.16904,17.0978
1553,33.8065,33.8065,-11.8442,-23.6533,10.1366
1681,21.6546,21.6546,24.1778,-14.5436,10.4783
1489,42.8428,42.8428,18.2304,17.5381,12.9937
1585,32.2045,32.2045,14.2097,0.752864,16.027
1649,45.3486,45.3486,0.332288,-12.44,15.6154
1521,35.1649,35.1649,-9.0777,5.43867,16.7751
1609,27.3848,27.3848,-5.78865,-7.0937,16.0807
1449,30.9945,30.9945,9.99562,-12.4914,15.0449
1513,35.1654,35.1654,-1.12493,23.1522,15.3318
1817,29.4267,29.4267,-26.0864,14.9582,10.548
1721,29.2162,29.2162,25.6327,21.4162,8.71529
1657,42.7438,42.7438,-1.12082,-3.72083,16.9358
1445,32.2623,32.2623,7.59326,-21.1561,12.66
1557,43.9451,43.9451,-4.59467,13.2212,16.8462
1685,32.9245,32.9245,23.651,-3.0207,13.0306
1749,23.9494,23.9494,23.8816,19.1294,10.3275
1493,34.1378,34.1378,-7.69276,19.3807,15.876
1653,29.5839,29.5839,29.1753,-20.2429,5.08229
1549,24.8016,24.8016,-4.61772,6.21359,17.2966
1677,31.7508,31.7508,-21.6765,-12.854,10.1606
1645,21.0274,21.0274,31.6513,8.31809,8.59369
1821,19.8387,19.8387,22.9157,25.834,8.34807
1693,27.7388,27.7388,-19.7447,17.4042,13.6924
1629,56.5365,56.5365,18.4989,-12.1177,13.207
1533,54.7628,54.7628,1.12699,-23.7593,12.05
1539,49.4234,49.4234,-11.0161,-32.5716,6.6134
1667,28.7268,28.7268,-22.8679,-23.8149,5.59862
1571,33.0406,33.0406,10.3217,-3.32931,16.4696
1827,26.575,26.575,21.9449,2.9162,13.9051
1699,41.6896,41.6896,25.7282,-9.03639,11.2125
1635,27.6794,27.6794,26.1921,3.73331,12.096
1555,26.9725,26.9725,-13.2266,-19.9517,11.1331
1747,28.2723,28.2723,32.3477,15.8612,6.61652
1587,40.9371,40.9371,12.6431,16.7035,14.7767
1715,43.0054,43.0054,-14.7912,-3.39398,14.6984
1523,21.1074,21.1074,-1.20722,33.5946,11.4474
1675,60.188,60.188,-20.8009,-17.8881,8.95809
1611,36.8376,36.8376,32.4871,-3.42515,8.03167
1579,28.7071,28.7071,10.8715,28.4989,11.6935
1707,38.7533,38.7533,-17.3982,28.5911,11.5395
1771,31.7512,31.7512,16.818,30.0236,8.7864
1515,56.5342,56.5342,-13.5015,-13.2815,13.1039
1691,38.0835,38.0835,-19.3476,-2.46694,13.2353
1499,29.9458,29.9458,31.486,-15.8462,5.49701
1659,50.1924,50.1924,21.0196,10.3775,13.5589
1671,25.5902,25.5902,-23.8345,24.0708,10.0614
1607,42.4909,42.4909,16.4855,8.82176,15.1469
1575,46.3007,46.3007,-3.83211,28.3898,13.9236
1815,26.2164,26.2164,-26.2462,-13.2294,7.91607
1591,35.9786,35.9786,-6.91938,-20.0437,12.6871
1679,49.6717,49.6717,-20.9105,5.33473,13.5271
1615,28.9786,28.9786,7.54304,12.7067,16.4236
1743,31.7226,31.7226,30.4027,13.735,8.40859
1583,30.8955,30.8955,-12.9726,5.40347,16.0775
1647,30.2752,30.2752,3.21499,32.2345,11.741
1519,24.7884,24.7884,-4.82614,-25.2779,11.088
1631,37.1817,37.1817,18.4153,-0.43898,14.9733
1471,31.4865,31.4865,-7.26399,-28.0494,9.5624


Area HeatMap results for mesh 1
Signal range: 19.8387-60.188 micro m^2
