Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
71,25.4188,25.4188,-19.6835,-5.76935,11.583
327,26.7375,26.7375,-21.4027,30.8024,0.137418
199,24.995,24.995,-40.9582,-11.3922,-0.293595
39,25.7087,25.7087,11.9512,-22.6559,10.713
167,28.1538,28.1538,9.0705,34.2603,1.31876
103,47.9957,47.9957,-9.96317,-27.6023,11.0514
359,41.7226,41.7226,-13.2956,-31.1214,9.51811
231,28.7276,28.7276,-38.0137,16.3645,-1.88931
279,32.7331,32.7331,-28.6604,7.42861,5.90552
407,40.3372,40.3372,24.5343,-20.176,7.36142
343,31.8268,31.8268,36.7318,22.5587,0.894162
215,32.7919,32.7919,10.8976,24.2586,7.76882
311,25.2887,25.2887,17.3194,24.3143,6.82101
375,30.1053,30.1053,-12.432,-40.0678,4.39048
247,33.896,33.896,-34.1785,4.64909,3.35495
143,27.0785,27.0785,7.94302,-31.6726,8.13633
335,39.2909,39.2909,-19.2689,-27.2097,9.31536
47,26.3166,26.3166,-29.2479,-16.7998,7.39724
175,25.456,25.456,-45.8772,12.1267,-3.86409
431,22.6308,22.6308,-4.43264,4.99808,13.0904
111,28.1697,28.1697,23.2309,4.55047,10.4524
239,26.4505,26.4505,42.3544,-9.75427,-1.21545
31,33.4582,33.4582,-36.6106,-1.72234,3.12111
287,26.3659,26.3659,-2.84033,37.7371,-1.0569
159,36.3375,36.3375,42.586,6.67067,0.101229
415,34.5504,34.5504,-6.24675,-8.16907,13.824
95,34.8539,34.8539,20.2588,15.8757,9.01874
63,52.3842,52.3842,-24.9267,-3.49141,9.44748
319,60.1356,60.1356,-22.2162,-33.9457,5.00353
383,26.3759,26.3759,-11.708,20.3419,9.11327
255,42.1833,42.1833,-30.391,-27.5914,3.11563


Area HeatMap results for mesh 1
Signal range: 13.169-60.1356 micro m^2
