plant,time point,dividing parent cell,parent neighbor,dividingCellArea,neighbourCellArea,sharedWall,distance,dividingCellPerimeter,neighbourCellPerimeter
P1,3,5982,6029,54.3973,51.7813,7.65624,6.736527610601769,42497,35743
P1,3,5982,6200,54.3973,32.6985,2.51388,7.674936465072527,42497,36266
P1,3,5982,6201,54.3973,30.1751,5.83643,6.390415530628661,42497,30736
P1,3,5982,6202,54.3973,25.2555,2.91588,7.640161681692346,42497,30298
P1,3,6077,6055,54.1728,48.2688,5.40011,8.397306270138062,42571,36199
P1,3,6077,6057,54.1728,53.1949,7.90934,6.612039160032253,42571,41962
P1,3,6077,6076,54.1728,59.7088,2.11174,10.303387197868474,42571,42204
P1,3,6077,6084,54.1728,47.2176,3.79503,8.85116090453676,42571,36143
P1,3,6077,6095,54.1728,33.7683,5.82101,6.484749369289456,42571,30321
P1,3,6077,6097,54.1728,41.2047,3.39365,9.077924529869147,42571,42695
P1,3,6077,6107,54.1728,59.9812,4.17717,9.160579102927935,42571,42359
P1,3,5924,5923,36.2571,40.7972,1.35987,8.338500006122203,42549,36070
P1,3,5924,6085,36.2571,55.7741,6.64966,6.825491293848377,42549,35945
P1,3,5924,6115,36.2571,38.1183,7.39465,5.835498291705686,42549,30043
P1,3,5924,6116,36.2571,34.3423,4.4371,6.3068790854510635,42549,30389
P1,3,5924,6139,36.2571,51.1645,0.241186,9.487636621229758,42549,42338
P1,3,6114,5921,44.5042,34.3179,3.27567,7.608092221437645,42615,30507
P1,3,6114,6082,44.5042,27.5218,2.13734,7.65163365781452,42615,30109
P1,3,6114,6089,44.5042,49.6934,7.37641,6.255844685324276,42615,30298
P1,3,6114,6112,44.5042,34.3197,1.65625,8.0118102712246,42615,36648
P1,3,6114,6128,44.5042,50.4206,5.00217,7.4292532176592285,42615,42519
P1,3,6114,6136,44.5042,46.052,5.27667,7.536585635558055,42615,30660
P1,3,6114,6147,44.5042,53.1039,3.22004,8.021794144684842,42615,36662
P1,3,6118,5912,44.6809,45.2627,1.67456,9.44076722123981,36525,36159
P1,3,6118,6073,44.6809,58.8725,3.19159,8.942146784797037,36525,42263
P1,3,6118,6075,44.6809,33.4028,6.4757,5.758070687565065,36525,30047
P1,3,6118,6119,44.6809,35.7784,5.7066,6.264676757874744,36525,30098
P1,3,6118,6135,44.6809,35.8713,5.41718,6.643313394842966,36525,36604
P1,3,6097,6077,41.2047,54.1728,3.39365,9.077924529869147,42695,42571
P1,3,6097,6084,41.2047,47.2176,6.24024,5.993881516680155,42695,36143
P1,3,6097,6090,41.2047,34.6652,2.40915,7.849056608790638,42695,30326
P1,3,6097,6095,41.2047,33.7683,2.27574,7.293590292338882,42695,30321
P1,3,6097,6108,41.2047,19.8705,7.12129,4.239117337029017,42695,24256
P1,3,6097,6109,41.2047,25.9422,2.25893,7.887242384591715,42695,30578
P1,3,6097,6132,41.2047,41.6733,4.4448,6.932259074039284,42695,42458
P1,3,6178,5953,51.3922,31.8905,4.69496,7.240825121836322,42762,30661
P1,3,6178,5962,51.3922,35.6495,3.40895,8.444959773913432,42762,36465
P1,3,6178,6153,51.3922,49.0352,4.81978,8.505702941838022,42762,36715
P1,3,6178,6155,51.3922,28.1025,4.2952,7.04322028756818,42762,36494
P1,3,6178,6164,51.3922,29.4881,3.78403,6.794670346861281,42762,36525
P1,3,6178,6177,51.3922,32.1856,1.65659,8.019482455084992,42762,30671
P1,3,6178,6198,51.3922,52.2411,8.8767,6.115124252472389,42762,36471
P1,3,6116,5924,34.3423,36.2571,4.4371,6.3068790854510635,30389,42549
P1,3,6116,6139,34.3423,51.1645,5.75756,6.906692634032586,30389,42338
P1,3,6024,5884,34.5801,37.2183,5.68084,5.482383285305761,29891,36144
P1,3,6024,5903,34.5801,49.5645,4.40988,7.376793080363582,29891,48044
P1,3,6024,5975,34.5801,46.6213,6.1762,6.17816571823709,29891,36218
P1,3,6024,6059,34.5801,51.999,2.2531,8.473472001116189,29891,35907
P1,3,6024,6070,34.5801,38.5472,6.31337,6.092102348130733,29891,29831
P1,3,5915,5907,44.054,36.5449,3.4183,8.169789529994024,36035,29868
P1,3,5915,5910,44.054,59.618,8.13855,6.230244127768991,36035,41820
P1,3,5915,5923,44.054,40.7972,4.69277,8.04582520342693,36035,36070
P1,3,5915,6084,44.054,47.2176,2.83013,8.615042830096668,36035,36143
P1,3,5915,6090,44.054,34.6652,7.96342,4.739825449148945,36035,30326
P1,3,5915,6121,44.054,54.1176,1.99841,9.379462767371061,36035,48164
P1,3,6085,5910,55.7741,59.618,5.32748,8.539667008824171,35945,41820
P1,3,6085,5923,55.7741,40.7972,8.8055,5.853600260019468,35945,36070
P1,3,6085,5924,55.7741,36.2571,6.64966,6.825491293848377,35945,42549
P1,3,5898,5884,45.2379,37.2183,0.768363,9.159598473956159,36002,36144
P1,3,5898,5891,45.2379,45.259,7.12159,6.198098523273085,36002,41961
P1,3,5898,5993,45.2379,35.6545,5.72457,7.022302132970639,36002,36032
P1,3,5898,6059,45.2379,51.999,7.26598,6.388948430281779,36002,35907
P1,3,5898,6073,45.2379,58.8725,5.32043,8.123821308011397,36002,42263
P1,3,5898,6102,45.2379,56.4859,2.07293,9.649321286598347,36002,42388
P1,3,6145,6125,59.9182,34.5215,6.35003,6.146087842457184,48926,30658
P1,3,6145,6162,59.9182,54.3679,2.69876,10.804259860800277,48926,43092
P1,3,6145,6174,59.9182,53.2636,3.15501,9.971997888492556,48926,36817
P1,3,5929,5916,38.8379,29.6742,2.81322,7.506547511668463,36424,30132
P1,3,5929,6059,38.8379,51.999,3.60545,7.6099160773036125,36424,35907
P1,3,5929,6070,38.8379,38.5472,5.81831,6.0412142250051035,36424,29831
P1,3,5929,6102,38.8379,56.4859,4.25153,7.757773929642705,36424,42388
P1,3,5929,6146,38.8379,42.1102,8.58093,5.310630640065643,36424,36650
P1,3,6174,6145,53.2636,59.9182,3.15501,9.971997888492556,36817,48926
P1,3,6174,6162,53.2636,54.3679,9.20526,6.473854667707639,36817,43092
P1,3,6174,6190,53.2636,51.2021,4.68303,8.09826879205673,36817,36894
P1,3,6132,5932,41.6733,44.3604,4.08605,7.443045732950995,42458,42664
P1,3,6132,5937,41.6733,28.2675,2.29158,6.859301101384602,42458,30520
P1,3,6132,6097,41.6733,41.2047,4.4448,6.932259074039284,42458,42695
P1,3,6132,6108,41.6733,19.8705,4.65043,5.842659446476407,42458,24256
P1,3,6132,6109,41.6733,25.9422,4.3031,6.168683527828283,42458,30578
P1,3,6132,6137,41.6733,23.9796,5.00581,5.4133684721807,42458,30536
P1,3,6132,6138,41.6733,48.2669,2.53053,8.028805816745104,42458,48939
P1,3,5903,5916,49.5645,29.6742,4.92154,6.512730281204344,48044,30132
P1,3,5903,5975,49.5645,46.6213,1.53237,9.596162856418186,48044,36218
P1,3,5903,6006,49.5645,43.4168,7.44979,5.834226767318872,48044,36101
P1,3,5903,6024,49.5645,34.5801,4.40988,7.376793080363582,48044,29891
P1,3,5903,6070,49.5645,38.5472,2.07217,8.132173447941208,48044,29831
P1,3,6139,5924,51.1645,36.2571,0.241186,9.487636621229758,42338,42549
P1,3,6139,5936,51.1645,46.1399,4.90573,7.483453961567483,42338,36652
P1,3,6139,6115,51.1645,38.1183,6.55471,6.8720065505644,42338,30043
P1,3,6139,6116,51.1645,34.3423,5.75756,6.906692634032586,42338,30389
P1,3,5973,6006,49.0058,43.4168,6.82093,6.348089411634022,30610,36101
P1,3,5973,6190,49.0058,51.2021,1.46448,8.788945879916433,30610,36894
P1,3,5973,6206,49.0058,49.4197,5.6848,7.81221547545253,30610,36514
P1,3,6057,5907,53.1949,36.5449,3.58838,8.465580696998877,41962,29868
P1,3,6057,6055,53.1949,48.2688,2.01544,9.361847007343156,41962,36199
P1,3,6057,6077,53.1949,54.1728,7.90934,6.612039160032253,41962,42571
P1,3,6057,6084,53.1949,47.2176,2.82532,8.556111921743428,41962,36143
P1,3,6102,5898,56.4859,45.2379,2.07293,9.649321286598347,42388,36002
P1,3,6102,5929,56.4859,38.8379,4.25153,7.757773929642705,42388,36424
P1,3,6102,6059,56.4859,51.999,5.33684,8.148633887713938,42388,35907
P1,3,6102,6073,56.4859,58.8725,8.35382,6.713627446716118,42388,42263
P1,3,6102,6135,56.4859,35.8713,2.20321,8.3212972622504,42388,36604
P1,3,6102,6146,56.4859,42.1102,3.81491,7.948158787291562,42388,36650
P1,3,6102,6148,56.4859,34.1218,5.48342,7.135182898146341,42388,30519
P1,3,5923,5910,40.7972,59.618,2.1271,9.09685746356949,36070,41820
P1,3,5923,5915,40.7972,44.054,4.69277,8.04582520342693,36070,36035
P1,3,5923,5924,40.7972,36.2571,1.35987,8.338500006122203,36070,42549
P1,3,5923,6085,40.7972,55.7741,8.8055,5.853600260019468,36070,35945
P1,3,5923,6115,40.7972,38.1183,3.54903,7.787522116154793,36070,30043
P1,3,5923,6121,40.7972,54.1176,7.17111,6.16144231640612,36070,48164
P1,3,6125,6112,34.5215,34.3197,6.30167,5.507508319739516,30658,36648
P1,3,6125,6136,34.5215,46.052,5.33641,6.093269111847925,30658,30660
P1,3,6125,6145,34.5215,59.9182,6.35003,6.146087842457184,30658,48926
P1,3,6125,6162,34.5215,54.3679,2.77673,8.098489860023287,30658,43092
P1,3,6107,5921,59.9812,34.3179,5.2715,6.217646983803438,42359,30507
P1,3,6107,5932,59.9812,44.3604,1.53671,9.790251713056207,42359,42664
P1,3,6107,6076,59.9812,59.7088,5.39758,8.796848584044172,42359,42204
P1,3,6107,6077,59.9812,54.1728,4.17717,9.160579102927935,42359,42571
P1,3,6107,6095,59.9812,33.7683,8.51158,5.276560215377059,42359,30321
P1,3,6107,6128,59.9812,50.4206,4.81436,8.418359783936536,42359,42519
P1,3,6107,6130,59.9812,33.9192,4.7055,8.030088013172708,42359,30475
P1,3,6198,5962,52.2411,35.6495,1.40333,9.25791543104602,36471,36465
P1,3,6198,5966,52.2411,40.1126,4.26227,8.206543790811086,36471,30022
P1,3,6198,5993,52.2411,35.6545,0.723935,9.49416180458412,36471,36032
P1,3,6198,6177,52.2411,32.1856,5.80224,6.690320179976442,36471,30671
P1,3,6198,6178,52.2411,51.3922,8.8767,6.115124252472389,36471,42762
P1,3,6198,6195,52.2411,64.4549,9.47494,6.162096217238092,36471,48555
P1,3,6175,5947,53.5136,41.2634,8.18984,6.014034900671927,36847,36975
P1,3,6175,6147,53.5136,53.1039,4.09663,8.59410651330899,36847,36662
P1,3,6175,6162,53.5136,54.3679,4.46588,8.693352739559115,36847,43092
P1,3,6175,6190,53.5136,51.2021,6.73493,6.923426206481874,36847,36894
P1,3,6175,6195,53.5136,64.4549,3.65446,10.897129507007797,36847,48555
P1,3,6175,6206,53.5136,49.4197,3.49973,8.309267721008876,36847,36514
P1,3,6073,5891,58.8725,45.259,2.87089,9.412409121755175,42263,41961
P1,3,6073,5898,58.8725,45.2379,5.32043,8.123821308011397,42263,36002
P1,3,6073,6044,58.8725,37.2499,3.59588,7.660270437771763,42263,29948
P1,3,6073,6075,58.8725,33.4028,4.3518,6.892742712396859,42263,30047
P1,3,6073,6102,58.8725,56.4859,8.35382,6.713627446716118,42263,42388
P1,3,6073,6118,58.8725,44.6809,3.19159,8.942146784797037,42263,36525
P1,3,6073,6135,58.8725,35.8713,5.60205,7.647322783790153,42263,36604
P1,3,5975,5884,46.6213,37.2183,2.16179,8.141803565439295,36218,36144
P1,3,5975,5903,46.6213,49.5645,1.53237,9.596162856418186,36218,48044
P1,3,5975,6006,46.6213,43.4168,5.6635,7.407747229920848,36218,36101
P1,3,5975,6024,46.6213,34.5801,6.1762,6.17816571823709,36218,29891
P1,3,5975,6195,46.6213,64.4549,7.34111,6.485735362971571,36218,48555
P1,3,5975,6206,46.6213,49.4197,6.47395,6.610249086834776,36218,36514
P1,3,6029,5900,51.7813,34.6108,2.33651,8.112803655463383,35743,42032
P1,3,6029,5912,51.7813,45.2627,3.96496,8.614313766052407,35743,36159
P1,3,6029,5982,51.7813,54.3973,7.65624,6.736527610601769,35743,42497
P1,3,5912,5900,45.2627,34.6108,9.26507,4.764961542142813,36159,42032
P1,3,5912,6029,45.2627,51.7813,3.96496,8.614313766052407,36159,35743
P1,3,5912,6075,45.2627,33.4028,4.19358,7.613091691711062,36159,30047
P1,3,5912,6118,45.2627,44.6809,1.67456,9.44076722123981,36159,36525
P1,3,5912,6119,45.2627,35.7784,5.08429,6.607228564087975,36159,30098
P1,3,5891,5898,45.259,45.2379,7.12159,6.198098523273085,41961,36002
P1,3,5891,5966,45.259,40.1126,3.00678,8.88943012672916,41961,30022
P1,3,5891,5978,45.259,35.5593,7.50441,5.481818089375092,41961,35988
P1,3,5891,5993,45.259,35.6545,0.966074,9.464594466287712,41961,36032
P1,3,5891,6009,45.259,39.3527,2.68653,7.855875339190409,41961,35762
P1,3,5891,6044,45.259,37.2499,5.87632,6.8062143561968425,41961,29948
P1,3,5891,6073,45.259,58.8725,2.87089,9.412409121755175,41961,42263
P1,3,6147,5947,53.1039,41.2634,6.51326,6.541887098322624,36662,36975
P1,3,6147,6114,53.1039,44.5042,3.22004,8.021794144684842,36662,42615
P1,3,6147,6128,53.1039,50.4206,7.54545,7.2750731605943315,36662,42519
P1,3,6147,6136,53.1039,46.052,6.79252,6.4332567738277,36662,30660
P1,3,6147,6162,53.1039,54.3679,2.47824,9.780998336596321,36662,43092
P1,3,6147,6175,53.1039,53.5136,4.09663,8.59410651330899,36662,36847
P2,0,182,34,41.9247,36.0571,5.48038,6.353297579210341,7180,7920
P2,0,182,111,41.9247,41.8378,4.4523,6.874400035639472,7180,7836
P2,0,182,249,41.9247,43.7349,4.49213,7.242596660459563,7180,8397
P2,0,73,82,41.9247,48.8151,7.37505,6.551642311665067,7180,10079
P2,0,73,325,41.9247,50.4003,6.76432,6.885950125436576,7180,9808
P2,0,73,364,37.6309,33.0784,6.34287,5.806816292513477,8126,6707
P2,0,73,383,37.6309,39.4972,2.44274,8.128795323471984,8126,6814
P2,0,73,384,37.6309,34.8089,2.40697,8.244500406919755,8126,9115
P2,0,3,7,37.6309,49.5698,3.94128,7.913366122156868,8126,8032
P2,0,3,9,38.5685,38.388,7.02481,5.539183736652903,7470,6418
P2,0,3,78,38.5685,43.131,1.39593,8.876516893151276,7470,8183
P2,0,3,130,38.5685,36.1759,5.31451,6.295221129753903,7470,7341
P2,0,3,143,38.5685,49.9662,4.59429,7.637045788366073,7470,8114
P2,0,3,221,48.8151,35.7056,7.31376,5.697315813609072,10079,6804
P2,0,240,45,48.8151,36.0571,1.32452,9.089025398248152,10079,7920
P2,0,240,128,48.8151,41.9247,7.37505,6.551642311665067,10079,7180
P2,0,240,215,48.8151,32.9847,3.15645,7.527177965539278,10079,7997
P2,0,240,233,48.8151,50.4003,1.29354,9.655247072447187,10079,9808
P2,0,240,408,48.8151,42.9013,3.32381,9.068431163376607,10079,9717
P2,0,240,409,48.8151,41.46,8.00782,6.042288191571139,10079,7124
P2,0,236,33,51.0353,43.754,5.70841,7.588014872152004,9097,8316
P2,0,236,78,51.0353,49.7113,5.3679,7.50744545501331,9097,9538
P2,0,236,103,51.0353,33.0836,4.45493,6.808203698663839,9097,7815
P2,0,236,112,51.0353,30.6254,6.88774,5.494670629801208,9097,6486
P2,0,236,135,51.0353,46.4799,3.223,9.615551737159963,9097,9037
P2,0,339,82,51.0353,47.4283,3.35183,9.533544029918778,9097,9091
P2,0,339,106,51.0353,40.4489,3.5318,7.414570968707497,9097,7699
P2,0,339,307,42.9013,28.2778,4.94034,5.740947155382987,9717,8795
P2,0,339,325,42.9013,39.6156,5.83534,6.394037047562362,9717,8601
P2,0,339,348,42.9013,32.9847,5.01104,6.20402598318221,9717,7997
P2,0,339,350,42.9013,48.8151,3.32381,9.068431163376607,9717,10079
P2,0,415,86,42.9013,41.46,2.15616,8.586671954890322,9717,7124
P2,0,415,105,39.4972,33.0784,4.68157,6.46377382417578,6814,6707
P2,0,415,242,39.4972,42.4907,5.0409,6.915715489896906,6814,9295
P2,0,415,361,39.4972,37.6309,2.44274,8.128795323471984,6814,8126
P2,0,415,377,39.4972,49.5698,9.7696,5.19664191069579,6814,8032
P2,0,415,396,39.4972,36.785,7.09984,5.26681398495333,6814,8314
P2,0,415,416,47.0337,51.0775,6.28216,6.5649499091463,7891,9057
P2,0,415,430,47.0337,43.6728,1.78814,9.221131501616277,7891,9415
P2,0,334,39,47.0337,38.6818,5.22091,7.068463483961703,7891,6157
P2,0,334,60,47.0337,32.4288,6.29791,6.3052731200876595,7891,6702
P2,0,334,107,47.0337,31.2695,3.25968,7.225794665059337,7891,9573
P2,0,334,196,47.0337,34.894,8.04367,5.217881495818009,7891,6670
P2,0,334,296,49.7113,34.1976,2.16576,8.048199617926981,9538,9334
P2,0,334,363,49.7113,47.4283,4.43168,7.9841973469097045,9538,9091
P2,0,334,407,49.7113,51.0353,5.3679,7.50744545501331,9538,9097
P2,0,337,91,49.7113,27.6559,4.77203,6.942553826395584,9538,5302
P2,0,337,302,49.7113,34.8089,3.03835,8.412795909737737,9538,9115
P2,0,337,323,49.7113,40.4489,6.85336,6.557424423506533,9538,7699
P2,0,337,336,49.7113,31.019,5.74312,6.276353018274227,9538,6365
P2,0,337,361,38.6818,51.0775,6.43445,6.430275281424587,6157,9057
P2,0,337,377,38.6818,43.6728,4.63283,6.604702492164199,6157,9415
P2,0,348,80,38.6818,39.8698,2.68855,7.821571016106676,6157,8846
P2,0,348,306,38.6818,31.1952,9.40701,4.424825605603004,6157,7332
P2,0,348,307,38.6818,47.0337,5.22091,7.068463483961703,6157,7891
P2,0,348,324,43.754,46.4799,5.85731,6.389842602912846,8316,9037
P2,0,348,339,43.754,51.0353,5.70841,7.588014872152004,8316,9097
P2,0,348,350,43.754,34.4459,3.1018,8.048583346303872,8316,8061
P2,0,348,379,43.754,40.4489,5.60905,6.524513656204576,8316,7699
P2,0,348,381,43.754,44.0251,7.80423,6.439488770081053,8316,9554
P2,0,135,4,43.754,27.3199,1.52308,8.597724010044752,8316,6819
P2,0,135,9,46.4799,31.1326,5.70373,5.981824073808924,9037,6604
P2,0,135,33,46.4799,43.754,5.85731,6.389842602912846,9037,8316
P2,0,135,78,46.4799,25.9067,4.62548,5.97363622427747,9037,6257
P2,0,135,147,46.4799,30.6254,1.90595,8.562606178027808,9037,6486
P2,0,135,236,46.4799,38.6072,3.96682,7.749591366001178,9037,7896
P2,0,359,99,46.4799,51.0353,3.223,9.615551737159963,9037,9097
P2,0,359,103,46.4799,34.4459,6.20533,6.523168873515387,9037,8061
P2,0,359,335,39.8698,51.0775,4.264,8.993215565686167,8846,9057
P2,0,359,346,39.8698,23.5244,5.41295,5.84383805922957,8846,6635
P2,0,359,413,39.8698,42.4907,8.72145,5.4875585958147175,8846,9295
P2,0,78,3,39.8698,30.6628,2.02345,7.3825762962532275,8846,7863
P2,0,78,9,39.8698,31.1952,3.74972,7.229356425021526,8846,7332
P2,0,78,103,39.8698,38.6818,2.68855,7.821571016106676,8846,6157
P2,0,78,135,39.8698,36.785,1.72383,8.467668449484782,8846,8314
P2,0,78,221,43.9146,34.4455,2.5596,7.456251527785258,10093,9439
P2,0,78,236,43.9146,28.209,3.51572,6.989831565667373,10093,7058
P2,0,78,413,43.9146,33.7075,7.5625,5.230211418308059,10093,7367
P2,0,335,62,43.9146,25.9138,2.00504,8.066487047538102,10093,8713
P2,0,335,103,43.9146,42.5529,2.0506,8.718657573531603,10093,11386
P2,0,335,319,43.9146,45.4245,7.06902,6.1878152848966,10093,8094
P2,0,335,336,43.9146,25.578,5.26105,6.330169432653443,10093,5329
P2,0,335,346,30.8015,49.9662,3.7108,7.422156000219884,8562,8114
P2,0,335,359,30.8015,43.7349,4.59204,6.475230393777506,8562,8397
P2,0,413,78,30.8015,50.4003,3.51809,7.463393850360571,8562,9808
P2,0,413,99,43.6728,35.7056,9.18037,4.772061283135412,9415,6804
P2,0,413,103,43.6728,31.1952,4.68483,6.840117496797842,9415,7332
P2,0,413,221,43.6728,38.6818,4.63283,6.604702492164199,9415,6157
P2,0,413,359,43.6728,31.3665,4.54105,8.555327718445387,9415,8443
P2,0,413,412,43.6728,47.0337,1.78814,9.221131501616277,9415,7891
P2,0,302,47,43.6728,34.894,4.77465,8.088015504566002,9415,6670
P2,0,302,62,43.6728,32.9847,1.51318,8.078199233300703,9415,7997
P2,0,302,274,31.8656,51.0775,8.81338,5.059124943189285,5185,9057
P2,0,302,275,31.8656,42.4907,5.59901,6.724173651133646,5185,9295
P2,0,302,305,31.8656,35.746,6.07859,5.218247954601239,5185,7675
P2,0,302,323,39.6156,36.3405,3.27531,7.6793013277836675,8601,6873
P2,0,302,336,39.6156,42.9013,5.83534,6.394037047562362,8601,9717
P2,0,302,337,39.6156,41.46,6.86944,6.170011515945493,8601,7124
P2,0,11,27,49.5698,39.4972,9.7696,5.19664191069579,8032,6814
P2,0,11,42,49.5698,42.4907,4.69006,7.516317278694401,8032,9295
P2,0,11,155,49.5698,37.6309,3.94128,7.913366122156868,8032,8126
P2,0,11,260,49.5698,35.746,3.43533,7.752883704229027,8032,7675
P2,0,11,313,34.894,43.6728,4.77465,8.088015504566002,6670,9415
P2,0,11,429,34.894,28.2778,3.79126,5.978167748775541,6670,8795
P2,0,45,65,34.894,47.0337,8.04367,5.217881495818009,6670,7891
P2,0,45,95,34.894,31.2695,5.28721,6.039367095681467,6670,9573
P2,0,45,128,34.894,32.9847,5.24993,5.867667982631604,6670,7997
P2,0,45,215,42.4907,51.0775,0.660945,9.11889409774014,9295,9057
P2,0,45,240,42.4907,39.4972,5.0409,6.915715489896906,9295,6814
P2,0,45,264,42.4907,39.8698,8.72145,5.4875585958147175,9295,8846
P2,0,204,136,42.4907,31.8656,5.59901,6.724173651133646,9295,5185
P2,0,204,220,42.4907,49.5698,4.69006,7.516317278694401,9295,8032
P2,0,204,363,42.4907,36.785,2.44505,8.346451056832478,9295,8314
P2,0,204,366,42.4907,35.746,3.96241,7.781331732300071,9295,7675
P2,0,204,407,38.697,38.3506,5.46987,6.713717062257613,9436,8188
P2,0,112,33,38.697,29.8526,3.78605,6.762867598911648,9436,6547
P2,0,112,91,38.697,38.6072,4.36341,7.397806229214781,9436,7896
P2,0,112,103,38.697,34.4459,0.991934,8.637970908615575,9436,8061
P2,0,112,104,38.697,34.4066,6.89926,6.112315161152033,9436,7059
P2,0,112,236,38.697,28.9278,0.656205,8.241599953096728,9436,6593
P2,0,112,336,34.8089,49.7113,3.03835,8.412795909737737,9115,9538
P2,0,99,346,34.8089,34.1976,4.60058,6.39153084565036,9115,9334
P2,0,99,359,34.8089,33.0784,4.63972,5.6806711711645494,9115,6707
P2,0,99,375,34.8089,39.8339,3.16793,7.009031626701366,9115,8076
P2,0,99,412,34.8089,27.6559,8.16799,4.079015663134918,9115,5302
P2,0,99,413,34.8089,37.6309,2.40697,8.244500406919755,9115,8126
P2,0,106,13,40.6412,38.3506,1.8299,8.316924334343796,8504,8188
P2,0,106,82,40.6412,28.9278,6.2245,5.322084092962173,8504,6593
P2,0,106,162,40.6412,41.8757,4.25751,7.838918836497799,8504,8130
P2,0,106,339,40.6412,49.8263,4.69112,7.384371109234693,8504,9819
P2,0,106,350,40.6412,54.205,9.13964,5.386497765097467,8504,8334
P2,0,106,383,40.6412,42.5529,2.80315,8.03423012899805,8504,11386
P2,0,106,398,47.4283,49.7113,4.43168,7.9841973469097045,9091,9538
P2,0,229,34,47.4283,33.0836,4.59634,6.701810938313612,9091,7815
P2,0,229,74,47.4283,51.0353,3.35183,9.533544029918778,9091,9097
P2,0,229,220,47.4283,39.8339,3.21263,8.290476585818215,9091,8076
P2,0,229,260,47.4283,27.6559,6.07847,5.2640288078619015,9091,5302
P2,0,229,338,49.9662,43.131,7.45373,6.414486898700472,8114,8183
P2,0,229,366,49.9662,38.5685,4.59429,7.637045788366073,8114,7470
P2,0,361,71,49.9662,43.7349,5.00622,7.641612482984203,8114,8397
P2,0,361,105,49.9662,30.8015,3.7108,7.422156000219884,8114,8562
P2,0,361,323,38.6072,25.9067,2.91851,7.507160046249179,7896,6257
P2,0,361,337,38.6072,29.8526,8.24763,4.378257742527271,7896,6547
P2,0,361,362,38.6072,46.4799,3.96682,7.749591366001178,7896,9037
P2,0,361,377,38.6072,34.4459,6.67304,5.426891779683836,7896,8061
P2,0,361,415,38.6072,38.697,4.36341,7.397806229214781,7896,9436
P2,0,221,3,50.4003,36.3405,4.2446,7.397704559523854,9808,6873
P2,0,221,78,50.4003,41.9247,6.76432,6.885950125436576,9808,7180
P2,0,221,130,50.4003,43.7349,4.48063,7.164808601218876,9808,8397
P2,0,221,412,50.4003,48.8151,1.29354,9.655247072447187,9808,10079
P2,0,221,413,50.4003,30.8015,3.51809,7.463393850360571,9808,8562
P2,0,277,40,50.4003,41.46,5.86497,7.565980674043517,9808,7124
P2,0,277,63,51.0775,42.4907,0.660945,9.11889409774014,9057,9295
P2,0,277,279,51.0775,39.8698,4.264,8.993215565686167,9057,8846
P2,0,277,306,51.0775,31.8656,8.81338,5.059124943189285,9057,5185
P2,0,63,40,51.0775,38.6818,6.43445,6.430275281424587,9057,6157
P2,0,63,71,51.0775,32.4288,2.96523,8.197123075573527,9057,6702
P2,0,63,80,51.0775,47.0337,6.28216,6.5649499091463,9057,7891
P2,0,63,259,49.8263,40.6412,4.69112,7.384371109234693,9819,8504
P2,0,63,275,49.8263,44.0251,2.00744,10.121322988369654,9819,9554
P2,0,63,277,49.8263,27.3199,2.59921,8.41973002303518,9819,6819
P2,0,63,305,49.8263,34.4066,4.93411,7.151735833523214,9819,7059
P2,0,63,306,49.8263,28.9278,4.05485,6.384270750881499,9819,6593
P2,0,63,323,49.8263,33.7075,9.44724,4.910516575117123,9819,7367
P2,0,63,324,49.8263,42.5529,4.51357,8.031450354462761,9819,11386
P2,0,42,11,54.205,40.6412,9.13964,5.386497765097467,8334,8504
P2,0,42,27,54.205,33.6536,7.08254,5.941557721780459,8334,8468
P2,0,42,74,54.205,41.8757,3.26546,8.132809796386487,8334,8130
P2,0,42,260,54.205,42.5529,3.79766,8.426978156522065,8334,11386
P2,0,42,341,54.205,22.1285,4.53458,6.757771195253653,8334,6637
P2,0,95,45,35.746,42.4907,3.96241,7.781331732300071,7675,9295
P2,0,95,65,35.746,31.8656,6.07859,5.218247954601239,7675,5185
P2,0,95,94,35.746,49.5698,3.43533,7.752883704229027,7675,8032
P2,0,95,249,38.3506,40.6412,1.8299,8.316924334343796,8188,8504
P2,0,95,264,38.3506,38.697,5.46987,6.713717062257613,8188,9436
P2,0,149,4,38.3506,28.9278,7.55908,5.288579999360981,8188,6593
P2,0,149,86,38.3506,41.8757,3.80058,7.207600131111604,8188,8130
P2,0,149,147,43.131,33.2751,5.31236,6.575065893882735,8183,7226
P2,0,149,202,43.131,36.1759,6.50764,5.86677156167683,8183,7341
P2,0,149,257,43.131,41.8378,5.3362,7.160871494755369,8183,7836
P2,0,149,429,43.131,38.5685,1.39593,8.876516893151276,8183,7470
P2,0,4,33,43.131,49.9662,7.45373,6.414486898700472,8183,8114
P2,0,4,86,43.131,43.7349,3.36003,7.409298666196418,8183,8397
P2,0,4,135,51.3458,45.8972,2.87156,8.27194130498059,59762,52309
P2,0,4,147,51.3458,43.4328,2.0856,9.913671501179572,59762,44637
P2,0,4,149,51.3458,30.6644,5.01891,6.670579065253631,59762,37339
P2,0,4,430,51.3458,25.9798,2.66135,7.117806018509145,59762,37169
P2,0,407,107,51.3458,24.5587,2.60597,8.642284965991344,59762,37502
P2,0,407,204,51.3458,34.3187,4.69897,7.091781756385344,59762,44560
P2,0,407,334,51.3458,30.0397,7.05423,5.6719837881996815,59762,37097
P2,0,407,363,51.3458,31.9628,5.11122,6.845918117739942,59762,37121
