plant,time point,cell,area,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
P1,0,422,33.1671,6.0,0.4,0.0038037059938677655,0.0884412509104658,0.08129259160792596,0.0029548025338252053,0.058511566428203536,0.05694176847414429,0.07658875309398731,0.08687722753649646,62.427053502053845,46.0,232.88908093701087,0.21904761904761907,4.380952380952381,2.3857142857142857,0.6392155553694965,0.1676692950297064,0.10110940613910373,0.00011242789585460771,0.1359893245307534,3.1734679969875705e-05,0.002905975416122359,0.058511566428203536,0.05632918690817518,0.0765887530939805,0.1359893245307534,2390.681412381556,46.0,232.88908093701087,0.21904761904761907,4.380952380952381,0.06082193517260338,0.017173741974268873,1.6879557049445486,0.00949735360195353,0.0011197372061803187,0.02280828051200112,2.9329595136720534e-07,0.0027685368872367136,0.058511566428203536,0.06019431438839624,0.0765887530939805,0.02280828051200112,261.33372109302616,46.0,232.88908093701087,0.21904761904761907,4.380952380952381,0.6104183236003875,0.19685357486988847,50.2363,0.1938231850622624,0.030816642291254907,0.05587964049455789,0.12844829392682688,0.002967378160643504,0.058511566428203536,0.05735583015236121,0.0765887530939805,0.05624859167500687,7.583767908901565,46.0,232.88908093701087,0.21904761904761907,4.380952380952381,20.280862000000013,5.884687504834562
P1,0,428,26.6384,5.0,0.5,0.0035499558125600275,0.011558960654494969,0.05185339124671985,0.0025452716006479107,0.05168564265383726,0.04045007702309497,0.025562057404236543,0.013507619119771877,58.42238872238906,37.0,182.86318115034717,0.2720588235294117,4.352941176470588,2.169117647058824,0.8677883184361832,0.16177789786334218,0.14409295107740944,0.0001081179066341686,0.0,0.0006780970376111033,0.002821182189865679,0.05168564265383726,0.04377095016620848,0.02556205740423121,0.0,2113.578019062333,37.0,182.86318115034717,0.2720588235294117,4.352941176470588,0.05793294867721883,0.02368702557252882,1.2433615933205338,0.011756856295279932,0.0009703810372681503,0.009463943953786457,2.1387486000371488e-11,0.002254287351042346,0.05168564265383726,0.03243866224653229,0.02556205740423121,0.009463943953786457,259.20659837151095,37.0,182.86318115034717,0.2720588235294117,4.352941176470588,0.5313389114333946,0.24022589734712496,36.5795,0.22492471719375604,0.027503559967849527,0.0364382193241055,0.03280290860043834,0.002354557280606825,0.05168564265383726,0.03470965101469438,0.02556205740423121,0.036788558109318206,7.611711135288839,37.0,182.86318115034717,0.2720588235294117,4.352941176470588,17.328276029411768,7.480116468825072
P1,0,431,29.7005,5.0,0.5,0.0035895722930146664,0.0040156449970395825,0.06150593566298732,0.0025448913796938324,0.05113766917917269,0.03868365589328303,0.022477603025989862,0.003207085360193137,57.84973359973402,35.0,172.15091589097992,0.2916666666666667,4.375,2.1083333333333334,0.9729099134769364,0.1560160503640658,0.14204816682703986,0.00010913376485565604,0.0,0.0013613465915972534,0.002682441014902267,0.05113766917917269,0.040312610683138655,0.02247760302598282,0.0,2087.5080024603376,35.0,172.15091589097992,0.2916666666666667,4.375,0.05973266197021027,0.028179630885787225,1.1340184622324514,0.01039903132817287,0.0009721133438527805,0.05372851298439064,6.661005340742742e-10,0.0018795998447568374,0.05113766917917269,0.028888566413665318,0.02247760302598282,0.05372851298439064,268.3218058514069,35.0,172.15091589097992,0.2916666666666667,4.375,0.4838359380061346,0.2439693895109078,35.369277000000004,0.21473457650700487,0.0276214727681038,0.038311725276866715,0.02536487239172265,0.0022926298222324397,0.05113766917917269,0.032555673272500404,0.02247760302598282,0.03816830507904178,7.713824650678692,35.0,172.15091589097992,0.2916666666666667,4.375,16.43619349999999,7.9308344261010895
P1,0,436,26.3779,6.0,0.4,0.003855069455811357,0.04717523967306681,0.08316021733748005,0.0029392717404998327,0.0580256379059025,0.06064426699708765,0.06624996528725023,0.04141285999944689,61.59411421911455,44.0,219.94314519430665,0.2315789473684211,4.4,2.3526315789473684,0.7466579650120211,0.1959368344217305,0.11608729495372624,0.00011836961222206852,0.003511667515319649,0.0019506362743867745,0.003202995084873918,0.0580256379059025,0.06493582593956193,0.06624996528724149,0.003511667515319649,2207.9754456429473,44.0,219.94314519430665,0.2315789473684211,4.4,0.06578031583822103,0.02138971200621764,1.990544466717982,0.009970112939537746,0.0011519343719718284,0.031060699173002294,1.1031723563886157e-09,0.002887603485480688,0.0580256379059025,0.06779379335186836,0.06624996528724149,0.031060699173002294,262.1262068280336,44.0,219.94314519430665,0.2315789473684211,4.4,0.5422539327715862,0.18566349090619005,49.55129,0.17882788680636882,0.030939146182113318,0.03596008168240482,0.03671753016431547,0.0029822785784507128,0.0580256379059025,0.06275960949198434,0.06624996528724149,0.0359754447563488,7.58455416640602,44.0,219.94314519430665,0.2315789473684211,4.4,18.583106773684207,5.94438722319136
P1,0,438,34.5139,6.0,0.4,0.0038076220950402423,0.030076029118524406,0.06903237770986315,0.0029675867632202066,0.0569304093758392,0.05542758509250307,0.04722338532203964,0.028235319345929707,60.98068043068072,42.0,210.4882686619304,0.2456140350877193,4.421052631578949,2.280701754385965,0.7737577952542327,0.1751950409184287,0.10901338497123546,0.00011353127543526382,0.052516987691605364,0.0005414183870745542,0.0030185181710007452,0.0569304093758392,0.0551298135503162,0.047223385322036966,0.052516987691605364,2306.3948956913932,42.0,210.4882686619304,0.2456140350877193,4.421052631578949,0.06179358807703875,0.02167179955432957,1.6019536987074063,0.009347827424800729,0.0010660033676622718,0.05982125612347022,1.5608874927223113e-11,0.0027785324736269,0.0569304093758392,0.05011977316317466,0.047223385322036966,0.05982125612347022,270.21688113548083,42.0,210.4882686619304,0.2456140350877193,4.421052631578949,0.5303997348294837,0.1948303826272118,49.10883000000001,0.184528503275054,0.03033422504219869,0.05719045257530615,0.0492944032378997,0.003003524716473568,0.0569304093758392,0.054430332854721125,0.047223385322036966,0.05732056476392815,7.7552912928048094,42.0,210.4882686619304,0.2456140350877193,4.421052631578949,17.95571964912281,6.207023941918019
P1,0,439,31.0694,5.0,0.5,0.003561930658001836,0.007969841623115703,0.050863969439541225,0.0025397289660819837,0.051676044029331264,0.041017915223650406,0.026583762343940262,0.007852509328019279,57.780794205794614,37.0,181.6362060504833,0.2720588235294117,4.352941176470588,2.1838235294117645,0.9154162499968936,0.13711573144090544,0.12180225371595255,0.00010350481097617736,0.0,3.848434758792847e-05,0.0026072672289529203,0.051676044029331264,0.041906717846435605,0.02658376234393481,0.0,2266.056227078236,37.0,181.6362060504833,0.2720588235294117,4.352941176470588,0.052760408391999566,0.023155096685852042,1.1337931705903015,0.010168964119456713,0.0009539126339040252,0.039119976120660885,6.295234795211633e-12,0.002215646188198212,0.051676044029331264,0.03470709221224034,0.02658376234393481,0.039119976120660885,267.8558105883712,37.0,181.6362060504833,0.2720588235294117,4.352941176470588,0.4676394169784862,0.2087330758183762,39.79430000000001,0.2359225275693636,0.02844991840122378,0.02978785404504232,0.07965644934614369,0.002422318638063173,0.051676044029331264,0.038012000625717364,0.02658376234393481,0.028925760788135243,7.354216274769469,37.0,181.6362060504833,0.2720588235294117,4.352941176470588,17.79839191176471,7.482864111931951
P1,0,441,34.5405,6.0,0.4,0.0038398666604904453,0.03021438610177405,0.07815514638182723,0.0029722605252268434,0.056426239340001134,0.05348617792314291,0.047195711194807366,0.031366278173142456,61.42577977578006,40.0,200.86956775385696,0.26143790849673204,4.4444444444444455,2.2222222222222223,0.8220144773082991,0.17756851826379574,0.1106842407930743,0.0001153829719866104,0.07588713500605762,0.0005415962792554323,0.0030102968819288537,0.056426239340001134,0.05319329974068261,0.04719571119479396,0.07588713500605762,2291.280641347552,40.0,200.86956775385696,0.26143790849673204,4.4444444444444455,0.061527503396333914,0.023461976319700945,1.5176909755235832,0.009368302339375191,0.0010695702181438564,0.04375537724088283,1.6636245314058852e-10,0.0025044279503940517,0.056426239340001134,0.04424873172974271,0.04719571119479396,0.04375537724088283,269.6782602313972,40.0,200.86956775385696,0.26143790849673204,4.4444444444444455,0.528223115374735,0.2310148975601601,48.345857,0.17746731024294127,0.030561635933332325,0.02105406864556299,0.043468838358289005,0.002969347573609219,0.056426239340001134,0.05360363126018082,0.04719571119479396,0.021232648338688626,7.718946382169349,40.0,200.86956775385696,0.26143790849673204,4.4444444444444455,17.632892176470577,6.756229219820307
P1,0,442,38.371,6.0,0.4,0.003855478537239658,0.0360466181840299,0.07262469623450228,0.002954057650816866,0.05744057547496367,0.05840341292206001,0.05416487558635845,0.03443086306470745,61.413508713508996,44.0,219.98623238976117,0.2315789473684211,4.4,2.347368421052632,0.7250508947817388,0.16192572614005124,0.10152544748448113,0.00011296950625931412,0.08888030481274033,0.00014842389265313274,0.00286227539790401,0.05744057547496367,0.05557863016625065,0.054164875586354105,0.08888030481274033,2404.935076258198,44.0,219.98623238976117,0.2315789473684211,4.4,0.06206105047549348,0.019965730429864485,1.5723268737288183,0.009078588972736541,0.001069822462016123,0.07885449405650273,4.8500285991520285e-12,0.002792630859293797,0.05744057547496367,0.052293641211893886,0.054164875586354105,0.07885449405650273,275.96523751211976,44.0,219.98623238976117,0.2315789473684211,4.4,0.5394617242512679,0.19055906096853772,49.2852,0.18529047729816994,0.030724016720420175,0.07079620102660591,0.0722290054218903,0.002961905161615825,0.05744057547496367,0.05724021629618151,0.054164875586354105,0.07091894851895422,7.787785838812134,44.0,219.98623238976117,0.2315789473684211,4.4,18.731303315789454,6.1203670952309635
P1,0,447,25.1392,5.0,0.5,0.0037397033053654773,0.02800190164671049,0.07686021779123167,0.002510737208952489,0.05280691898298615,0.0464554406225457,0.04495478724437495,0.028193074448683124,62.27561327561353,41.0,203.12127066383187,0.23976608187134504,4.3157894736842115,2.2923976608187133,0.7730725599809998,0.15930772466755425,0.13958572722336274,0.00011445348399031531,0.0,0.0002038432347331272,0.002715246687319948,0.05280691898298615,0.05051866124261841,0.044954787244362776,0.0,2235.2155637939704,41.0,203.12127066383187,0.23976608187134504,4.3157894736842115,0.0634291342874731,0.0224739500865612,1.3583730698615748,0.011437003005424246,0.0010685852126370305,0.02198303864590101,7.756993499458005e-11,0.0022939491522538428,0.05280691898298615,0.045003946086536316,0.044954787244362776,0.02198303864590101,263.8543140927613,41.0,203.12127066383187,0.23976608187134504,4.3157894736842115,0.5543453127040512,0.19547667461970766,36.25141,0.2176375903281224,0.02907952864727894,0.058217189534758074,0.04622498777969482,0.0022748197108411307,0.05280691898298615,0.042095076470570175,0.044954787244362776,0.05896764199573917,7.8952284616230655,41.0,203.12127066383187,0.23976608187134504,4.3157894736842115,18.131078947368426,6.245662336833818
P1,0,448,41.4222,7.0,0.3333333333333333,0.0040837551384533,0.08306342558572777,0.09202346629760494,0.003373093489099434,0.06281774015832066,0.07676677040666262,0.0926662895374684,0.07786560467562809,63.938225663225936,49.0,248.00105911776728,0.2121212121212121,4.454545454545454,2.445887445887446,0.6760015447065102,0.1858080070941814,0.08519637054962835,0.0001203271715998497,0.06879356662511192,0.00028080239303144514,0.0031555787510973185,0.06281774015832066,0.07154857185641972,0.09266628953746428,0.06879356662511192,2419.70788628653,49.0,248.00105911776728,0.2121212121212121,4.454545454545454,0.06713592823239414,0.019180807041634728,2.1619361101776184,0.007680068473396983,0.0011723555763634376,0.06294664021210472,3.059427553002206e-11,0.003523567208956497,0.06281774015832066,0.07700065453087836,0.09266628953746428,0.06294664021210472,274.85469697785345,49.0,248.00105911776728,0.2121212121212121,4.454545454545454,0.5774677099694691,0.16690785172965414,60.41497999999999,0.15788007513956104,0.03284839226671099,0.08257038298575807,0.07336028359641945,0.003546273040679189,0.06281774015832066,0.08007885310549341,0.09266628953746428,0.08266803694859505,7.892820625959362,49.0,248.00105911776728,0.2121212121212121,4.454545454545454,19.15250261904762,5.401402340890225
P1,0,449,46.6096,6.0,0.4,0.0037685062858659963,0.03954058259579756,0.06025244113230774,0.002968520908837457,0.05692266090816454,0.05555864633096722,0.0506467895457646,0.037913644812183414,60.19117549117581,42.0,209.1722733805717,0.2456140350877193,4.421052631578949,2.304093567251462,0.7949814819885632,0.13825435395954955,0.08782693016035148,0.00010550105907417824,0.0940600143978368,1.6513134205020838e-05,0.0026607223273455768,0.05692266090816454,0.049211959272638564,0.050646789545766346,0.0940600143978368,2483.3248051006453,42.0,209.1722733805717,0.2456140350877193,4.421052631578949,0.053858359991052776,0.01966210609208416,1.2605631643398874,0.00747058518263299,0.0009970812686725008,0.09990694081084404,2.2534315570009886e-12,0.002417663209089808,0.05692266090816454,0.04437128299881447,0.050646789545766346,0.09990694081084404,286.7885867146327,42.0,209.1722733805717,0.2456140350877193,4.421052631578949,0.4907242564762917,0.20539524173592927,52.68105,0.1973608735041256,0.03060684926303877,0.0449013593019848,0.121433593357142,0.00304625332980089,0.05692266090816454,0.05589143101699776,0.050646789545766346,0.045115508255345056,7.3476996239144325,42.0,209.1722733805717,0.2456140350877193,4.421052631578949,19.66734734502923,6.728469039449241
