plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_difference,clustering coefficient_difference,information centrality_difference,betweenness centrality_difference,eigenvector centrality_difference,page rank_difference,katz centrality_difference,current flow betweenness centrality_difference,communicability betweenness centrality_difference,load centrality_difference,harmonic centrality_difference,size on 2 neighborhood_difference,estrada index on 2 neighborhood_difference,abs graph density on 2 neighborhood_difference,rel graph density on 2 neighborhood_difference,avg path length on 2 neighborhood_difference,algebraic connectivity on 2 neighborhood_difference
P1,0,390,767,1.126969876814534,0.011846502510023036,0.0009285241294138477,0.04979544536723263,9.108513671236808e-13,0.0020965238490076297,0.05161098840243635,0.02520662767834256,0.02307400428013297,0.04979544536723263,272.6913732367623,37.0,182.8631811503467,0.27205882352941174,4.352941176470588,0.4914222376460625,0.216766406390939,-0.9292039958189398,0.004347668732262671,-0.0001901949642038503,-0.048127403297455795,5.000750515681042e-13,-0.0015409992788601693,-0.009940120282306952,-0.040705664951203216,-0.04212493284865197,-0.048127403297455795,-4.080616003953878,-8.0,-46.030796944917086,0.03521671826625386,-0.14705882352941213,-0.048042208187669355,0.01310971955196269
P1,0,384,484,1.7534177003339888,0.006851450127174368,0.0010892515453896467,0.05471177988868014,2.4877594354695176e-10,0.00303736252890796,0.06258349341519916,0.06980526186417023,0.060297931323787975,0.05471177988868014,261.5924994214745,47.0,237.21655796015835,0.22380952380952382,4.476190476190476,0.5289663799335759,0.16328381749818502,0.6069185025261168,-0.00136736841802288,0.00012061384838680351,-0.06740645795656067,2.4334299957574375e-10,0.0009784175062887489,0.0038273548156895487,0.03247650785988235,0.008008846586392164,-0.06740645795656067,-19.654928236844796,-1.0,-5.396069442073127,0.01601731601731604,0.11255411255411296,0.0051901974431540765,-0.0006621617489829812
P1,0,384,592,2.392735765082,0.0074796720799950355,0.0011405595594630828,0.03460748336347515,4.943926805437918e-12,0.003666950701704564,0.062256704605171534,0.0708835935505611,0.04715298412369405,0.03460748336347515,254.97259972697265,47.0,240.63134451865895,0.22380952380952382,4.476190476190476,0.5106183286020493,0.1880807193172484,1.246236567274128,-0.0007391464652022122,0.00017192186246023963,-0.08751075448176567,-4.890171657701065e-13,0.0016080056790853526,0.003500566005661926,0.033554839546273224,-0.005136100613701761,-0.08751075448176567,-26.274827931346636,-1.0,-1.9812828835725327,0.01601731601731604,0.11255411255411296,-0.01315785388837254,0.0241347400700804
P1,0,384,615,1.672201324431068,0.008754874170751305,0.0010121186422472961,0.010183835794426983,1.3757901781312489e-11,0.002885630616591269,0.05707280145338697,0.04977515532806582,0.028645588248402444,0.010183835794426983,230.44343072532564,44.0,219.98623238976162,0.23157894736842108,4.4,0.5036938439572439,0.16500308650665824,0.525702126623196,0.000536055625554057,4.348094524445295e-05,-0.11193440205081383,8.324957810104464e-12,0.0008266855939720579,-0.0016833371461226349,0.012446401323777938,-0.023643496488993367,-0.11193440205081383,-50.80399693299364,-4.0,-22.626395012469857,0.0237867395762133,0.03636363636363704,-0.020082338533177868,0.0010571072594902364
P1,0,384,630,1.510417111168645,0.007930818815558259,0.0010918295162966709,0.06328024862606008,4.006408533638393e-11,0.0025466819428340347,0.05898760273102192,0.0605018945314882,0.0625106171599904,0.06328024862606008,271.4170005302245,48.0,242.42773168427405,0.20779220779220778,4.363636363636363,0.5402934778509382,0.16812340610606719,0.36391791336077306,-0.0002879997296389887,0.0001231918192938277,-0.058837989219180736,3.463114136517591e-11,0.0004877369202148235,0.00023146413151230866,0.02317314052720032,0.01022153242259459,-0.058837989219180736,-9.830427128094755,0.0,-0.18489571795743132,0.0,0.0,0.016517295360516382,0.004177426858899186
P1,0,384,745,3.15181612861387,0.006899822069396514,0.001253816801334405,0.0671430828929117,3.325142214862863e-11,0.0047252139057890165,0.06867802374398523,0.1178298023480315,0.11668644798386625,0.0671430828929117,274.31067724293655,54.0,279.95749761138853,0.1956521739130435,4.5,0.569990704612956,0.16695523932547743,2.005316930805998,-0.0013189964758007341,0.0002851791043315617,-0.05497515495232912,2.7818478177420604e-11,0.0026662688831698054,0.009921885144475617,0.08050104834374362,0.06439736324647044,-0.05497515495232912,-6.936750415382733,6.0,37.34487020915705,-0.012140033879164291,0.1363636363636367,0.046214522122534185,0.003009260078309428
P1,0,384,751,1.1349584336802399,0.010563708602563452,0.000913429392271958,0.015293312029217073,7.410329495926779e-13,0.002011930589700407,0.05153523071951713,0.027453844019959248,0.014535688927993015,0.015293312029217073,251.23291539484316,37.0,181.63620605048402,0.27205882352941174,4.352941176470588,0.46272862760817846,0.22242209405614569,-0.011540764127632164,0.0023448900573662043,-5.5208304730885224e-05,-0.10682492581602374,-4.691911021615347e-12,-4.7014432918804274e-05,-0.00722090787999248,-0.009874909984328634,-0.0377533958094028,-0.10682492581602374,-30.01451226347612,-11.0,-60.97642135174746,0.06426661573720396,-0.010695187165775444,-0.06104755488224334,0.058476114808977686
P1,0,369,436,1.990544466717982,0.009970112939537748,0.0011519343719718288,0.031060699173002297,1.1031723563886188e-09,0.0028876034854806885,0.058025637905902504,0.06779379335186798,0.06624996528723945,0.031060699173002297,262.1262068280336,44.0,219.94314519430714,0.23157894736842108,4.4,0.5422539327715862,0.18566349090619436,-0.14247568774443042,0.002089029390387071,-6.058815955039816e-05,-0.060488472951380955,3.640674178798126e-10,-0.0002668910505429778,-0.00539451296950582,-0.016730060812467765,-0.043172368177976844,-0.060488472951380955,-12.003680419411182,-5.0,-29.251597962945823,0.01945773524720898,-0.054545454545453786,-0.046087147306930865,0.003800866275468856
P1,0,369,461,1.4992586005863204,0.008807045824784438,0.0011181228965402657,0.05476445490140993,4.618418533836243e-11,0.00241519307263337,0.058881694995568896,0.05725836470194811,0.07146530171231719,0.05476445490140993,274.91892671355237,49.0,252.10172984464378,0.2121212121212121,4.454545454545454,0.5929086845681005,0.17079458276570852,-0.6337615538760919,0.0009259622756337613,-9.439963498196133e-05,-0.03678471722297332,-6.929207531704438e-10,-0.0007393014633902961,-0.004538455879839427,-0.02726548946238764,-0.037957031752899106,-0.03678471722297332,0.7890394661075675,0.0,2.9069866873908268,0.0,0.0,0.004567604489583488,-0.011068041865016975
P1,0,369,587,2.4442885139386976,0.008229247850835845,0.0012078305607398376,0.06029533123803838,7.528681124604306e-10,0.0036628273841913515,0.06201765687484189,0.07977189865541416,0.08820744590421775,0.06029533123803838,272.62547759906073,45.0,228.8241249505192,0.23684210526315788,4.5,0.5536717904883496,0.21218211771869577,0.3112683594762853,0.00034816430168516793,-4.691970782389398e-06,-0.03125384088634487,1.3763173951624406e-11,0.0005083328481676852,-0.001402494000566433,-0.004751955508921588,-0.02121488756099854,-0.03125384088634487,-1.504409648384069,-4.0,-20.370618206733752,0.024720893141945782,0.04545454545454586,-0.03466928959016746,0.030319493087970273
P1,0,369,600,2.227950866462283,0.007838143796744171,0.0012149726341755343,0.016381928958966164,4.893061123033047e-11,0.003471097879088973,0.06338949558930469,0.09043163061264686,0.09337766067231332,0.016381928958966164,259.7647591248048,49.0,251.40765546535005,0.2121212121212121,4.454545454545454,0.571163918486014,0.17682242740929888,0.0949307119998708,-4.2939752406505674e-05,2.4501026533072737e-06,-0.07516724316541709,-6.901743272784758e-10,0.00031660334306530657,-3.065528610363133e-05,0.005907776448311114,-0.016044672792902975,-0.07516724316541709,-14.365128122639987,0.0,2.2129123080970885,0.0,0.0,-0.017177161592503043,-0.005040197221426623
P1,0,369,726,5.989697917147807,0.013104684153278916,0.0012156024037311198,0.07288465928045933,1.4458866228633717e-08,0.006088911536141929,0.05866360046060127,0.07663307015103257,0.07622731420582395,0.07288465928045933,272.8075494845499,48.0,241.5458224220658,0.20779220779220778,4.363636363636363,0.572922178086308,0.15220134261448928,3.8566777626853948,0.005223600604128239,3.0798722088927998e-06,-0.018664512843923925,1.3719761290124911e-08,0.002934417000118263,-0.004756550414807055,-0.007890784013303176,-0.03319501925939235,-0.018664512843923925,-1.3223377628949038,-1.0,-7.648920735187147,-0.004329004329004321,-0.09090909090909083,-0.015418901992209078,-0.029661282016236218
P1,0,369,738,1.3698477406364864,0.012250645838525493,0.0010517971480803216,0.0671255245553351,1.729343118343466e-10,0.0021705019912470367,0.05373233418915551,0.04220888517503454,0.0500621087593045,0.0671255245553351,271.59683600690664,43.0,214.9699777805052,0.2263157894736842,4.3,0.5488416147535871,0.206316085783038,-0.7631724138259259,0.004369562289374816,-0.00016072538344190541,-0.02442364756904815,-5.661706266744596e-10,-0.0009839925447766296,-0.009687816686252813,-0.04231496898930121,-0.05936022470591179,-0.02442364756904815,-2.533051240538157,-6.0,-34.22476537674777,0.014194577352472093,-0.15454545454545432,-0.03949946532492998,0.024453461152312506
P1,0,369,746,1.3290294037902433,0.011502828869558598,0.0010413397034088013,0.03817182589152459,5.714999376023868e-11,0.0022458495524079157,0.05304362696351015,0.038372023924282316,0.041002781151414786,0.03817182589152459,274.0839894387904,41.0,203.1212706638315,0.23976608187134504,4.315789473684211,0.550876501884313,0.18427491013835928,-0.8039907506721691,0.0036217453204079215,-0.00017118282811342568,-0.05337734623285866,-6.819549447485675e-10,-0.0009086449836157506,-0.010376523911898174,-0.04615183024005343,-0.06841955231380151,-0.05337734623285866,-0.04589780865438797,-8.0,-46.07347249342146,0.027644869750132944,-0.13875598086124352,-0.03746457819420401,0.0024122855076337824
P1,0,352,353,2.402262980419031,0.010245918429546858,0.0010907331942302217,0.042403385247484764,3.190925887810476e-09,0.0034844951216214354,0.05856339702210873,0.06646492124954302,0.0514129995782688,0.042403385247484764,259.7654848134418,48.0,240.3462512078166,0.20779220779220778,4.363636363636363,0.5820192398660301,0.1728368414380395,-0.30198456933151085,0.001864191615478919,-4.5424989348844674e-06,0.030007198918406402,-1.0778467219762454e-08,-0.00013535644893831848,-0.003875997851769779,-0.011534397243774239,0.001377475155337135,0.030007198918406402,24.01152242563009,-3.0,-21.84961139358174,0.0062111801242235865,-0.07114624505928901,-0.20335699162727638,0.006053663309010721
P1,0,352,525,5.009731493564251,0.0163820543456618,0.0009858273064960637,0.030779765771776726,1.4478646920807602e-07,0.004263073818626298,0.05526240487996355,0.030520008188269266,0.020475339312950994,0.030779765771776726,239.74265016204401,40.0,203.35228113606283,0.23391812865497075,4.2105263157894735,0.7633756218366677,0.2213840518769676,2.305483943813709,0.008000327531593862,-0.00010944838666904254,0.018383579442698365,1.308170761005031e-07,0.000643222248066544,-0.007176989993914959,-0.047479310305048,-0.029560185109980673,0.018383579442698365,3.988687774232318,-11.0,-58.84358146533552,0.032337100986986556,-0.22425629290617888,-0.022000609656638748,0.054600873747938816
P1,0,352,540,1.5246889131341228,0.009182204167492682,0.0009660854782078429,0.041788843432303824,7.492581826295554e-09,0.0021922711929132687,0.056810615204872135,0.03980877585132704,0.028854942147306304,0.041788843432303824,252.6391539441781,42.0,212.67085256439395,0.2456140350877193,4.421052631578948,0.8094017218356253,0.24313648790379586,-1.1795586366164192,0.0008004773534247434,-0.0001291902149572633,0.029392657103225462,-6.476811281277376e-09,-0.0014275803776464852,-0.0056287796690063716,-0.03819054264199022,-0.021180582275625363,0.029392657103225462,16.885191556366408,-9.0,-49.52501003700439,0.04403300741973512,-0.01372997711670454,0.024025490342318823,0.07635330977476706
P1,0,352,551,1.3358769103731318,0.010697166753236717,0.0009249395853548155,0.008164626973118184,8.266065392755453e-10,0.0022657544319806345,0.0515792660112179,0.03282426127173019,0.01605676787470815,0.008164626973118184,238.6147937979559,39.0,193.6816593197912,0.2549019607843137,4.333333333333333,0.4865443365621286,0.20643212273529304,-1.3683706393774102,0.002315439939168778,-0.00017033610781029074,-0.004231559355960177,-1.3142786568297385e-08,-0.0013540971385791194,-0.010860128862660606,-0.04517505722158707,-0.03397875654822352,-0.004231559355960177,2.8608314101442147,-12.0,-68.51420328160714,0.053320933116329516,-0.10144927536231929,-0.2988318949311779,0.03964894460626425
P1,0,352,557,1.7938593349419847,0.007937305514688244,0.0010623197960527389,0.018875212894843115,9.51463238129368e-10,0.0029753510394569214,0.06258774883750462,0.06664844653894052,0.06429149268022763,0.018875212894843115,254.2530256366899,49.0,248.00105911776674,0.2121212121212121,4.454545454545454,0.5505712680158972,0.16115587296628295,-0.9103882148085574,-0.00044442129937969505,-3.295589711236734e-05,0.006479026565764753,-1.3017929869443561e-08,-0.0006445005311028324,0.0001483539636261133,-0.011350871954376743,0.014255968257295963,0.006479026565764753,18.4990632488782,-2.0,-14.194803483631603,0.010540184453227908,0.019762845849801813,-0.2348049634774093,-0.005627305162745844
