Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
329,0,25.3683,19.0516,-30.1373,7.71113
457,0,33.9907,-12.1164,30.5774,11.6245
425,0,30.77,-16.0858,-30.9422,9.89441
105,0,38.9701,-20.2589,24.1885,11.6511
489,0,27.4255,-5.43651,4.53284,17.051
25,0,41.3398,10.3641,-3.65493,15.8039
537,0,37.2482,1.31069,-40.7152,5.4265
281,0,25.0956,-38.8838,15.4637,5.39237
153,0,20.8746,-0.0797117,8.18725,16.8319
409,0,21.4175,-19.2733,-31.2843,9.20932
89,0,23.2774,31.6898,-15.689,7.32592
345,0,26.2905,17.5048,15.4683,13.216
217,0,28.0782,11.6215,9.68735,14.9458
473,0,34.9443,-8.50072,7.00469,16.7103
377,0,26.4905,-23.1919,-29.6479,9.04155
249,0,23.8819,11.6106,0.945018,15.7925
505,0,35.759,28.1995,21.6453,8.01068
261,1,24.9196,38.0039,-32.2528,-2.76832
325,1,35.2666,19.6706,-44.9489,-2.00341
197,0,31.2626,4.69603,-32.4034,9.63469
453,0,36.8936,-10.6125,-34.5691,8.63
165,0,31.9868,7.84676,-40.9247,4.41086
421,0,32.0802,22.3224,-11.219,12.4559
101,0,30.317,-19.103,-40.7106,3.90724
485,0,29.0023,-7.28218,-17.8437,15.0388
533,0,26.4361,-2.07686,38.033,8.31089
277,0,34.8102,-37.0255,-2.25577,9.03376
341,0,19.4501,-29.0883,5.98371,12.4376
117,0,22.7324,33.1363,3.84056,8.96893
245,1,20.7771,-44.2564,-19.6177,3.40934
501,0,35.5849,28.3784,5.639,10.9154
525,0,29.6997,-0.459451,-19.0316,15.1127
141,0,38.0733,45.5568,-2.70634,1.21583
397,0,23.9172,21.4115,33.8867,5.75484
429,1,31.159,43.9385,-27.0761,-3.9393
237,0,25.7113,13.6695,-41.869,2.45108
493,0,31.3197,27.5065,-13.7898,9.74728
541,0,45.1726,-0.0153991,17.2808,15.3447
413,0,32.2145,22.7197,-40.5662,-0.247213
93,0,27.9565,-22.9399,-19.4344,12.0982
349,0,29.3409,18.2432,23.6278,11.06
61,0,28.6053,38.2201,-1.9374,6.14507
189,0,25.8674,8.71014,38.1066,7.22656
381,0,39.0809,-23.9063,-6.016,13.87
3,0,44.6981,7.99962,-26.8362,11.9847
259,0,23.5882,-41.9605,2.87571,5.84311
387,0,35.6016,-23.5452,30.7828,9.12888
67,0,28.8189,-33.7857,-21.6,7.61226
323,0,19.8419,-31.0042,-12.2139,10.973
451,0,36.6586,25.9898,-33.5381,2.91935
547,1,13.7278,45.9191,-22.6004,-3.11618
291,0,28.2261,16.3412,-12.1375,14.3296
419,0,22.4786,22.7653,-17.5094,11.0383
483,1,28.5099,28.3264,-41.547,-2.95772
531,1,25.9774,32.6462,-36.8694,-2.15864
275,0,27.5651,38.4133,-20.4105,2.12078
339,0,32.4904,17.5451,1.34517,14.4827
435,0,35.3769,-13.4778,-43.3394,3.14425
115,0,28.8213,-13.9905,-5.99337,16.4326
499,0,29.9585,6.33923,33.8641,9.6921
267,1,23.9296,49.0023,1.22995,-1.11858
139,0,30.6782,-4.96288,-37.222,7.65353
395,0,28.3583,-22.289,-35.3715,6.31674
75,0,19.1278,-32.2485,2.61327,11.1126
203,1,26.8555,11.0021,-47.0216,-0.951045
427,0,40.9378,-16.5668,11.9681,15.1121
363,0,21.6076,-26.9358,-16.0554,11.7839
491,0,32.2711,-7.16853,18.9054,15.0438
539,0,39.8062,0.11821,-14.9073,16.0397
91,1,30.4549,40.0062,20.9378,1.62606
347,0,26.4186,17.0549,20.49,12.3438
475,0,26.0097,-7.79524,38.0857,8.59052
59,0,19.6473,-39.3338,3.52462,7.35896
443,0,30.4604,-12.7165,0.184175,16.6475
123,0,23.9349,25.6911,-0.289455,11.924
379,0,31.4178,19.8599,-33.1342,5.71233
251,1,31.8467,-43.3479,13.5024,3.09961
391,0,25.9324,20.3658,11.4244,12.9801
327,0,31.1778,19.161,-37.6523,3.14331
295,0,23.7217,15.1992,-5.02271,15.149
423,0,22.2012,-17.5976,-36.386,6.8386
103,0,23.7492,-19.3846,-23.9036,11.7564
359,1,23.987,-26.2038,-43.1757,-0.442137
487,0,25.8068,28.2698,-28.2507,5.07678
23,0,35.6798,10.3055,-9.72726,15.7498
151,0,33.8333,-0.326315,-23.7978,13.548
215,1,23.8468,49.7049,-3.69189,-1.48206
471,0,38.6067,6.18003,8.56759,15.9207
55,1,20.8404,-40.2469,20.3762,3.36153
439,0,32.3516,-13.4188,-16.5666,14.6498
119,1,30.248,-11.1445,-49.3138,-1.35086
375,0,33.8204,-24.355,-39.5676,3.07674
247,1,36.4497,-44.3679,-10.9761,5.182
503,0,23.0204,29.2771,11.9045,10.0867
527,0,27.8092,-0.703208,-9.73294,16.7056
399,0,46.5002,-20.9009,5.87497,14.756
79,1,22.9054,-29.2019,-38.5988,2.21872
335,0,21.3465,-29.9494,-28.1551,7.20078
207,1,25.8784,49.2207,-10.2457,-1.917
463,0,34.3302,26.234,28.9766,6.01244
303,1,25.5876,-32.729,-35.9177,2.83273
431,1,34.5874,-16.9187,40.8649,6.54887
111,0,20.6312,-16.0865,28.4841,11.7682
367,0,35.313,-25.893,8.21038,13.3611
495,1,30.698,-6.66428,45.7098,4.04311
287,1,29.5233,-36.2696,-36.4972,1.28351
415,0,30.0269,-17.0947,32.5568,10.3544
95,0,27.1731,-20.4607,17.1096,13.3648
223,0,26.276,11.601,33.8799,8.70637
63,0,26.1602,-35.2552,13.6804,8.07151
383,0,26.7102,19.2961,-21.5954,11.2023
255,1,16.0843,-41.4569,-24.6386,3.82391
511,1,29.0744,4.84702,43.7414,4.6204


Area HeatMap results for mesh 1
Signal range: 13.7278-51.2716 micro m^2
