degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree topologyArea,clustering coefficient topologyArea,information centrality topologyArea,betweenness centrality topologyArea,eigenvector centrality topologyArea,page rank topologyArea,katz centrality topologyArea,current flow betweenness centrality topologyArea,communicability betweenness centrality topologyArea,harmonic centrality topologyArea,estrada index on 2 neighborhood topologyArea,avg path length on 2 neighborhood topologyArea,algebraic connectivity on 2 neighborhood topologyArea,weighted node degree topologyWall,clustering coefficient topologyWall,information centrality topologyWall,betweenness centrality topologyWall,eigenvector centrality topologyWall,page rank topologyWall,current flow betweenness centrality topologyWall,harmonic centrality topologyWall,avg path length on 2 neighborhood topologyWall,algebraic connectivity on 2 neighborhood topologyWall,weighted node degree topologyDist,clustering coefficient topologyDist,information centrality topologyDist,betweenness centrality topologyDist,eigenvector centrality topologyDist,page rank topologyDist,current flow betweenness centrality topologyDist,harmonic centrality topologyDist,avg path length on 2 neighborhood topologyDist,algebraic connectivity on 2 neighborhood topologyDist,degree topologyArea topologyArea,clustering coefficient topologyArea topologyArea,information centrality topologyArea topologyArea,betweenness centrality topologyArea topologyArea,eigenvector centrality topologyArea topologyArea,page rank topologyArea topologyArea,katz centrality topologyArea topologyArea,current flow betweenness centrality topologyArea topologyArea,communicability betweenness centrality topologyArea topologyArea,load centrality topologyArea topologyArea,harmonic centrality topologyArea topologyArea,size on 2 neighborhood topologyArea topologyArea,estrada index on 2 neighborhood topologyArea topologyArea,abs graph density on 2 neighborhood topologyArea topologyArea,rel graph density on 2 neighborhood topologyArea topologyArea,avg path length on 2 neighborhood topologyArea topologyArea,algebraic connectivity on 2 neighborhood topologyArea topologyArea,weighted node degree topologyArea.2,clustering coefficient topologyArea.2,information centrality topologyArea.2,betweenness centrality topologyArea.2,eigenvector centrality topologyArea.2,page rank topologyArea.2,katz centrality topologyArea.2,current flow betweenness centrality topologyArea.2,communicability betweenness centrality topologyArea.2,harmonic centrality topologyArea.2,estrada index on 2 neighborhood topologyArea.2,avg path length on 2 neighborhood topologyArea.2,algebraic connectivity on 2 neighborhood topologyArea.2,weighted node degree topologyArea.3,clustering coefficient topologyArea.3,information centrality topologyArea.3,betweenness centrality topologyArea.3,eigenvector centrality topologyArea.3,page rank topologyArea.3,current flow betweenness centrality topologyArea.3,harmonic centrality topologyArea.3,avg path length on 2 neighborhood topologyArea.3,algebraic connectivity on 2 neighborhood topologyArea.3,weighted node degree topologyArea.4,clustering coefficient topologyArea.4,information centrality topologyArea.4,betweenness centrality topologyArea.4,eigenvector centrality topologyArea.4,page rank topologyArea.4,current flow betweenness centrality topologyArea.4,harmonic centrality topologyArea.4,avg path length on 2 neighborhood topologyArea.4,algebraic connectivity on 2 neighborhood topologyArea.4
1.601987066662995,-1.7673386241634146,1.2209219837050744,1.0115769560792598,1.4357319680124714,1.217005537265619,1.4965709945101464,1.4919744329390419,1.1674661425285686,0.9692589673156721,1.399723697624423,1.4342681588106916,1.417472926214536,-1.1844657750733107,0.992857952430527,1.4677618599564164,-0.9599521033764001,1.7551490172271522,-1.0242353958404506,1.5014919303854477,0.1260640455956744,-0.11164288892613203,1.3041379519387755,1.4965709945101464,1.7608703153818035,1.1674661425285668,0.5658843657527174,1.4174729262145358,1.9393897566199942,-0.8412412400044391,0.9915389068417468,-1.2561284900859082,1.536141324159392,-0.2033294442616771,-0.007634972493881768,1.0216050856487782,1.594185724055521,-0.5522685435047006,1.558447103370949,-1.2842954167690865,1.6123759853368165,-1.3436225954143897,1.3008594611139563,0.5117947104404967,0.04310032857237687,1.1020241549462602,1.613763045690307,1.3274067442341513,2.2312692489807513,-0.6543548151880674,-1.9771572581268495,2.623606078782434,-0.6677235328797104,-1.14965533445579,-1.2996258650032253,-0.8569878145997964,-0.9932444333791638,-1.4888978007564324,-1.186320297675221,-1.1126200563421964,-0.2096144282281779,-0.9009421306187749,-0.9080667852542488,0.4492361095996786,-1.0987556034098203,-0.7075137502174447,0.2238810023341985,-2.1006178826163655,-0.10611787239422599,-0.7933016682423019,-0.44417581025590525,-0.5689616122753443,-0.9163556589962597,-0.9932444333791638,-1.6700443715980657,-1.1863202976752119,0.012761622945632602,-0.9080667852542486,-1.1928807173639375,-0.4805935879867947,-1.294604853260996,0.47800735461406274,-0.8807911779005021,-0.13820166237599668,-0.12399048663284162,-1.16942825563711,-1.7445239678481173,-0.019565779225780084,-0.9484311170607046,0.5577639356437251,-1.7773444460573238,1.4958463386048055,-0.7080141826826207,-0.8061566027157618,-0.7357283664324038,-0.7185946937874219,-1.4923962969341023,-0.15083477580238194,-1.0809797332681892,-0.24165668831596349
2.4045698728780867,-2.4197865225591744,1.4121731646452464,1.582277689619957,1.195428506981434,1.8419132435885932,1.9097434349770517,2.037612153570859,1.5343779805089584,1.557887889869743,1.6717992575212723,1.1165729254319323,0.8765729115427229,-0.7788293409245898,1.1481329009912182,1.144670545115033,-0.29159157361076044,2.6484164367720724,-1.3142745201133412,1.7178758476449676,0.7823927877141424,-0.11210136178620979,2.0029820355904873,1.9097434349770517,2.3745992030391077,1.5343779805089566,0.6979762718907642,0.8765729115427227,2.2303906544454972,0.17759922886760218,1.6138683581920485,-1.4585298399378899,1.642565003117934,-0.057887978015010375,-0.007610498091833973,1.6045207996951585,2.045062522998252,0.16625187943631156,1.2549574735592683,-1.126600683102222,2.3575793254904944,-2.0890725821809943,1.4687500828551283,1.0905534170678257,0.03545168352127567,1.7420080153735167,2.2471548127032803,1.4061364696558334,1.6459986089738683,0.08254786504186809,-1.9771572581268495,2.623606078782434,-0.6677235328797104,-1.14965533445579,-1.2996258650032253,-0.8569878145997964,-0.9932444333791638,-1.4888978007564324,-1.186320297675221,-1.1126200563421964,-0.2096144282281779,-0.9009421306187749,-0.9080667852542488,0.4492361095996786,-1.0987556034098203,-0.7075137502174447,0.2238810023341985,-2.1006178826163655,-0.10611787239422599,-0.7933016682423019,-0.44417581025590525,-0.5689616122753443,-0.9163556589962597,-0.9932444333791638,-1.6700443715980657,-1.1863202976752119,0.012761622945632602,-0.9080667852542486,-1.1928807173639375,-0.4805935879867947,-1.294604853260996,0.47800735461406274,-0.8807911779005021,-0.13820166237599668,-0.12399048663284162,-1.16942825563711,-1.7445239678481173,-0.019565779225780084,-0.9484311170607046,0.5577639356437251,-1.7773444460573238,1.4958463386048055,-0.7080141826826207,-0.8061566027157618,-0.7357283664324038,-0.7185946937874219,-1.4923962969341023,-0.15083477580238194,-1.0809797332681892,-0.24165668831596349
1.601987066662995,-1.7673386241634146,0.7545702466371974,0.830721049819498,0.381344962701419,1.3230104637636702,1.3313480403100628,1.3166637002766124,0.9096912111295514,0.8035510602191606,0.3964477576979915,1.1165729254319323,1.0672961293686016,-0.7788293409245898,1.1481329009912182,1.1042841307598612,-0.6711220849245253,0.8650480422470547,-1.3167723340074649,0.5445631306040524,0.44749326678886636,-0.11261255665261183,0.7571929867818177,1.3313480403100628,1.118455658281256,0.9096912111295498,0.5423802147536724,1.0672961293686014,1.20575891412318,-0.4927184851287526,0.6864523153803477,-1.4525937792934147,1.0839544002776933,0.08814232007880639,-0.007617667630808538,0.6834789558058585,1.2621991022193042,0.061012979784205744,0.731631826844554,-0.9731461481985104,0.9447340793045826,-1.6818911354049704,0.45839022496353604,0.6652063907273437,0.026459279867078918,0.8260889044059847,1.1835997888449172,1.017179784149119,1.366660531722813,-0.34118278625094134,-1.9771572581268495,2.623606078782434,-0.6677235328797104,-1.14965533445579,-1.2996258650032253,-0.8569878145997964,-0.9932444333791638,-1.4888978007564324,-1.186320297675221,-1.1126200563421964,-0.2096144282281779,-0.9009421306187749,-0.9080667852542488,0.4492361095996786,-1.0987556034098203,-0.7075137502174447,0.2238810023341985,-2.1006178826163655,-0.10611787239422599,-0.7933016682423019,-0.44417581025590525,-0.5689616122753443,-0.9163556589962597,-0.9932444333791638,-1.6700443715980657,-1.1863202976752119,0.012761622945632602,-0.9080667852542486,-1.1928807173639375,-0.4805935879867947,-1.294604853260996,0.47800735461406274,-0.8807911779005021,-0.13820166237599668,-0.12399048663284162,-1.16942825563711,-1.7445239678481173,-0.019565779225780084,-0.9484311170607046,0.5577639356437251,-1.7773444460573238,1.4958463386048055,-0.7080141826826207,-0.8061566027157618,-0.7357283664324038,-0.7185946937874219,-1.4923962969341023,-0.15083477580238194,-1.0809797332681892,-0.24165668831596349
-0.003178545767188485,0.19000507102386177,-0.18106144115559525,0.20224387173595454,-0.5389201669702977,0.1419233113515454,-0.05413675089333933,-0.11168659856799586,-0.024085289228974623,0.23397130117950343,-0.478052110323107,-0.15420800808310575,0.13411756083984458,1.0124929668984444,1.7556120857111175,-0.9539523476099248,0.6946842282739989,-0.24206369889272034,-0.1830264044929481,-0.4195538465970695,0.7271181095031752,-0.11356646540383418,-0.08008020724203205,-0.05413675089333933,-0.2673775292090135,-0.024085289228976133,-0.13254932256558447,0.13411756083984455,-1.1777697135232423,0.1700853975016785,-0.14465504588277284,0.29498723406292987,-0.3777449442691577,-0.47949158057619595,-0.007638027736250186,-0.1300323634377113,-0.28039755724900534,-0.03341498390273027,-0.7589802728284462,0.4901575084296942,-0.17525094330356641,-0.01871444076617109,-0.3768187690393027,0.3607726201892698,0.005327934511425753,-0.013968731392505724,-0.26169885088439704,-0.15603450893914037,-1.4940421899603507,0.10597727951818392,-0.8221955283939878,0.7938101984751428,-0.44509423733655523,-0.705016914549476,0.3782906345761842,-0.6350444547294223,-0.5557564474785448,-0.5048074422379777,-0.3442291897822565,-0.7417870656342376,0.42516151332320146,-0.19527981815273202,-0.34466656979317256,-0.5055426987912615,-1.3697728032208136,0.4289426731396875,-0.9100111352241139,-1.1648383694203501,-0.5493821289758968,-0.5529478792812892,-1.1117724781360852,-0.5678418306681894,-0.6221175568342241,-0.5557564474785448,-0.5004304136182314,-0.3442291897822512,0.7014479778109391,-0.34466656979317245,-0.8109982636174831,-1.2970131420713793,-0.6471916568584033,0.01907326518066062,-0.5099314186189441,0.40435007212478113,-0.1239923940385821,-0.6834513039584236,-0.5738828462632365,0.5493048670544549,-0.1773977462939522,-0.5069600709132962,-1.1114463257276939,0.1601729938486992,-0.507290699388515,-0.9822858767325399,-0.7130299911965416,-0.5517632767305012,-0.3550295104124891,0.6352897238545893,-0.7852572585532928,-1.2269775917350878
0.7994042604479032,-0.7886667765697765,0.16656418998265865,0.21559977080915915,-0.5658594339812559,0.7576944193891945,0.411317476449146,0.3281210356476016,0.10974977543429776,0.19229796356169496,-0.5596715270982533,-0.3130556247724855,-0.3155005811169408,0.8009257286953863,0.8498415524404122,-0.7533400932966484,1.2422821190686373,0.7944722228620874,-0.6158543630895134,0.09447242186532333,0.6286455735306942,-0.11416590365957573,0.8050362927399858,0.411317476449146,0.32593635183260555,0.10974977543429622,-0.32344713096121097,-0.3155005811169407,-0.6392367651616025,0.8155739313824707,0.5992201256534888,-0.48781593773504167,0.35833440539895567,-1.0070849156248318,-0.007639139263103075,0.6994691075730058,0.4111065019046296,-0.5302955782986161,-1.0292555719464342,0.17386170634138204,0.5887519969655041,-0.6238675933450122,-0.0398501348887341,0.4467978614716139,-0.007241206190866385,0.6028935794544777,0.13985342238760165,-0.24651542958050612,-0.9438286532103044,0.8560239656119994,-0.8221955283939878,0.7938101984751428,-0.44509423733655523,-0.705016914549476,0.3782906345761842,-0.6350444547294223,-0.5557564474785448,-0.5048074422379777,-0.3442291897822565,-0.7417870656342376,0.42516151332320146,-0.19527981815273202,-0.34466656979317256,-0.5055426987912615,-1.3697728032208136,0.4289426731396875,-0.9100111352241139,-1.1648383694203501,-0.5493821289758968,-0.5529478792812892,-1.1117724781360852,-0.5678418306681894,-0.6221175568342241,-0.5557564474785448,-0.5004304136182314,-0.3442291897822512,0.7014479778109391,-0.34466656979317245,-0.8109982636174831,-1.2970131420713793,-0.6471916568584033,0.01907326518066062,-0.5099314186189441,0.40435007212478113,-0.1239923940385821,-0.6834513039584236,-0.5738828462632365,0.5493048670544549,-0.1773977462939522,-0.5069600709132962,-1.1114463257276939,0.1601729938486992,-0.507290699388515,-0.9822858767325399,-0.7130299911965416,-0.5517632767305012,-0.3550295104124891,0.6352897238545893,-0.7852572585532928,-1.2269775917350878
0.7994042604479032,-0.7886667765697765,0.7244059745312907,1.3205937499011802,1.2353525964593892,0.6523142584950519,0.8600098334339134,1.0016990985148848,1.3169822688986044,1.3247569781817818,1.077464153579562,1.1165729254319323,1.159431356882971,-0.7240069622487318,1.096869879696058,0.813128970415789,-0.7230415543682631,-0.029946736695633837,-0.884269874963318,0.35888492459300814,2.4438845857026497,-0.10746936129038395,-0.0728191063403286,0.8600098334339134,0.5751507879986054,1.3169822688986024,1.5484088619059713,1.1594313568829708,0.4549177119840856,-0.7328596516216751,0.3107005896032184,-0.5594659858353823,0.6038142840387292,0.47971549843521494,-0.0076250903036240904,0.2901514614881433,0.7274404040494948,0.7053016495380647,1.4919115217514913,-0.5841729689715063,0.2265483993013781,-0.9692501096979651,0.5160863656800653,1.1168389074596525,0.102795456645063,0.16012308388619062,0.8653448096862522,1.156602965080625,0.3061563027843866,-0.7913602641964876,-0.8221955283939878,0.7938101984751428,-0.44509423733655523,-0.705016914549476,0.3782906345761842,-0.6350444547294223,-0.5557564474785448,-0.5048074422379777,-0.3442291897822565,-0.7417870656342376,0.42516151332320146,-0.19527981815273202,-0.34466656979317256,-0.5055426987912615,-1.3697728032208136,0.4289426731396875,-0.9100111352241139,-1.1648383694203501,-0.5493821289758968,-0.5529478792812892,-1.1117724781360852,-0.5678418306681894,-0.6221175568342241,-0.5557564474785448,-0.5004304136182314,-0.3442291897822512,0.7014479778109391,-0.34466656979317245,-0.8109982636174831,-1.2970131420713793,-0.6471916568584033,0.01907326518066062,-0.5099314186189441,0.40435007212478113,-0.1239923940385821,-0.6834513039584236,-0.5738828462632365,0.5493048670544549,-0.1773977462939522,-0.5069600709132962,-1.1114463257276939,0.1601729938486992,-0.507290699388515,-0.9822858767325399,-0.7130299911965416,-0.5517632767305012,-0.3550295104124891,0.6352897238545893,-0.7852572585532928,-1.2269775917350878
1.601987066662995,-1.4411146749655364,0.9374750889976625,1.773899328128739,1.3158965156010993,1.2616637914696451,1.3801090604824688,1.3120438681412656,1.1881177353635037,1.9132019612428974,1.1657677841949454,1.2754205421213118,1.4401035490489142,-0.5838780122700837,1.8379548614629946,0.7466924446367171,-0.27227701739411736,0.9827277402913503,-1.0745864491346049,0.8322116746414536,2.1308162402052337,-0.109926979083283,0.5946496893793697,1.3801090604824688,0.9783471707473693,1.1881177353635017,1.1325659134363837,1.440103549048914,1.4613637836216673,-0.09368304708431338,0.7869906032844313,-0.7731757834273204,0.7356626671335763,-0.6508416480975712,-0.0076383027652562425,0.8291524473192583,0.8689078425168489,0.1445842792352544,1.8970531508973967,-0.37905445167035495,1.4006320754837134,-1.2198817236810073,0.891092688459034,1.7395660707424032,0.06988582055488128,0.9299066381036973,1.0921151519631056,1.2139106303503175,1.1045772861033099,-0.24256383427641626,-0.8221955283939878,0.7938101984751428,-0.44509423733655523,-0.705016914549476,0.3782906345761842,-0.6350444547294223,-0.5557564474785448,-0.5048074422379777,-0.3442291897822565,-0.7417870656342376,0.42516151332320146,-0.19527981815273202,-0.34466656979317256,-0.5055426987912615,-1.3697728032208136,0.4289426731396875,-0.9100111352241139,-1.1648383694203501,-0.5493821289758968,-0.5529478792812892,-1.1117724781360852,-0.5678418306681894,-0.6221175568342241,-0.5557564474785448,-0.5004304136182314,-0.3442291897822512,0.7014479778109391,-0.34466656979317245,-0.8109982636174831,-1.2970131420713793,-0.6471916568584033,0.01907326518066062,-0.5099314186189441,0.40435007212478113,-0.1239923940385821,-0.6834513039584236,-0.5738828462632365,0.5493048670544549,-0.1773977462939522,-0.5069600709132962,-1.1114463257276939,0.1601729938486992,-0.507290699388515,-0.9822858767325399,-0.7130299911965416,-0.5517632767305012,-0.3550295104124891,0.6352897238545893,-0.7852572585532928,-1.2269775917350878
1.601987066662995,-1.4411146749655364,1.0233405501151642,0.5415974735244066,0.9945723410156868,1.1470636883847025,1.4470408680451314,0.885837583442129,0.7172359108328404,0.5533874839031944,1.184643639659736,0.7988776920531727,1.0489819192717529,0.47053087625346535,3.121759220854742,-0.2823160954344056,2.1008240468210064,1.261223872099421,-1.0058837375770207,0.8563553079832424,0.9969885972390756,-0.11240878325769588,0.8716850734063495,1.4470408680451314,0.6027037857073073,0.7172359108328388,1.1391805286676469,1.0489819192717527,0.027126131263430626,2.2436167804045257,0.602521089344157,-1.087319621647068,0.586687578520291,0.8995526054549412,-0.007621897428093893,0.5564399822075529,0.4839735699020233,2.1116903668321227,-0.5943238032626317,0.9066064927313484,1.603090247381182,-1.1890299865651348,1.189959527131132,0.7120423554255095,0.03156822838796969,1.0390887226820262,1.0049935725680545,0.6823605253242073,-0.028390189449651226,2.548513391182385,-0.8221955283939878,0.7938101984751428,-0.7366777802628743,-1.0857693586006674,-1.773343067358239,-0.4851028650252669,-0.8030401899301831,-1.0971185446582052,-1.3801751639590936,-1.1021037552964936,-0.619426714088312,-0.7245265525022642,-0.9418203034700248,-0.251978490661205,-2.142171822682114,0.28196633004826455,-1.9104363851197748,-0.69410934434605,-0.4363966034015238,-0.8154504447213663,-1.2557833234682807,-0.569126422008814,-0.4430001697842791,-0.8030401899301831,-0.9328877809900206,-1.3801751639590836,-0.4411126448735491,-0.9418203034700245,-0.01760859568462455,-1.7141848614225468,-0.1574607182694263,0.1695748613417899,-0.6751946117530905,-1.3086233443333823,-0.12399071524553738,-0.3274316510776585,-0.415305032304914,-0.8596562569346644,0.13743812963279875,-0.47223994670733166,-1.0476475696394243,0.29082485733571556,-0.8187740586181509,-1.1056818351754323,-0.7393981471199099,-0.4626734640758057,-1.182730008503254,-0.297534096660509,-0.21683310401898132,-2.1065771403755194
0.7994042604479032,-0.7886667765697765,0.5978442732140542,1.494561809903509,0.7961533449647191,0.684437099735598,0.7207315128813797,0.8906171996163529,1.1908441388261797,1.6412287015755165,1.2563460463982041,0.4811824586744133,0.347694663734774,-0.6679553822572732,-0.3147205617647707,0.7433706183477615,-0.543806351240336,0.13305973841611532,-0.9142385671240639,0.2685472792403683,0.9969885972390756,-0.10168952238214862,0.22057650225714362,0.7207315128813797,0.6761320311101319,1.190844138826178,1.7517378295363697,0.3476946637347739,-0.13110369011541081,-0.6356170142195008,0.2965356091972064,-0.8629312436229692,0.4881335541116114,0.33898468696576894,-0.007630238232564793,0.34567261159442714,0.7040283118242363,0.6503341932374106,0.3879655537060729,-0.7341142733801294,0.3481833762242168,-0.8727936904143127,0.38634036705624614,1.9025361111717338,0.14708570678660232,0.34123209290529993,0.768162863619642,1.4313664786523412,0.5076470373016491,-0.3228093322603725,-0.8221955283939878,0.7938101984751428,-0.4074335800315056,-0.3333179083721156,0.750878230297658,-0.6546202524446412,-0.5223134864568407,-0.4229690536481368,-0.16658860568729827,-0.4236391780735182,0.5065371744698318,0.15755133808028945,0.14386754540679908,-0.14867455401562968,0.34666946224875056,0.2916041230378707,-0.09937356854231358,-0.9628899681040629,-0.43607536007290176,-0.47714420262733587,-0.2348404577627124,-0.5608498109234233,-0.6987293658636715,-0.5223134864568407,-0.4460727648499784,-0.16658860568729383,0.5662350170285413,0.14386754540679905,-0.043679351340547165,-0.4682060337579635,-0.6859889934110673,0.16789341718518616,-0.4908657425879034,0.5521548635834665,-0.12398281074911068,-0.7678383897759599,-0.6977911174873824,0.5489754415721085,0.6065301742746979,-0.8207503994456199,-1.4081784770883632,0.1306349809364167,-0.4699088362575125,-0.1032215061158706,-0.6683410245654716,-0.6933611478901728,-0.3994740907833949,0.6240055453827192,-0.2135776689550611,-0.48282496875026976
0.7994042604479032,-0.7886667765697765,0.1999064638518203,0.08595353121406608,0.1487920530144737,0.7561825614466104,0.48072430393868293,0.16097449218613016,-0.0818747109304887,0.23002857161228626,0.26055953975242935,-0.47190324146186524,-0.3270415641498443,0.7042092769454175,0.20286260010419993,-0.9446382072310945,0.6559222018267851,1.483864840749743,-0.243740387007018,0.38053457502129395,-0.14194846976338907,-0.11707680751705267,1.079555410163535,0.48072430393868293,0.25458495519544677,-0.0818747109304902,0.07991173657147119,-0.32704156414984425,-0.7555922228139353,0.7201743100397013,0.4319813608633017,-0.5201831481494049,0.3162765586218035,-1.0247498710394058,-0.007645886261110613,0.5255914554495638,0.3062418098485996,-0.9635853580851954,0.10787478091415661,1.5457300583095506,1.8067538918691362,-0.29371355704894836,0.44735376486807354,-0.33364224416210164,0.020783965318117364,1.3450750270381895,0.34248885910149396,0.09453634665827955,-1.1545834550115734,0.2721168844945334,-0.8221955283939878,0.7938101984751428,-0.4074335800315056,-0.3333179083721156,0.750878230297658,-0.6546202524446412,-0.5223134864568407,-0.4229690536481368,-0.16658860568729827,-0.4236391780735182,0.5065371744698318,0.15755133808028945,0.14386754540679908,-0.14867455401562968,0.34666946224875056,0.2916041230378707,-0.09937356854231358,-0.9628899681040629,-0.43607536007290176,-0.47714420262733587,-0.2348404577627124,-0.5608498109234233,-0.6987293658636715,-0.5223134864568407,-0.4460727648499784,-0.16658860568729383,0.5662350170285413,0.14386754540679905,-0.043679351340547165,-0.4682060337579635,-0.6859889934110673,0.16789341718518616,-0.4908657425879034,0.5521548635834665,-0.12398281074911068,-0.7678383897759599,-0.6977911174873824,0.5489754415721085,0.6065301742746979,-0.8207503994456199,-1.4081784770883632,0.1306349809364167,-0.4699088362575125,-0.1032215061158706,-0.6683410245654716,-0.6933611478901728,-0.3994740907833949,0.6240055453827192,-0.2135776689550611,-0.48282496875026976
1.601987066662995,-1.4411146749655364,0.9286393145478871,1.8763670198665665,0.7180758935298588,1.2521301181924915,1.3893588037820348,1.7169337934948206,1.6535183146859547,1.8645023483900767,0.8972613127186447,0.9577253087425526,0.8197473184358984,-0.8921617022231141,0.28520537585607697,1.0888405523989386,-0.41630469432714834,0.8433584587461666,-1.1820598288400075,0.707311118442838,1.5571672688561127,-0.0954056786966617,0.7212622372007403,1.3893588037820348,1.4409953398172415,1.6535183146859527,1.0414659174452907,0.8197473184358982,0.5568940491497821,-0.3110362079330647,0.8175509224655685,-1.1432378040967814,1.0820298582767043,0.22357364492388157,-0.007559215229693972,0.7357474488722675,1.8136578725914656,0.26245829671850673,0.5225357338843231,-0.5300205237658554,1.0027401355715446,-1.383959466834108,0.712852162715621,1.6473278953674437,0.07006704861628872,0.8273796727914563,1.5370267013250651,1.1229276104658228,0.6925684702451214,-0.7572394316336754,-0.8221955283939878,0.7938101984751428,-0.4074335800315056,-0.3333179083721156,0.750878230297658,-0.6546202524446412,-0.5223134864568407,-0.4229690536481368,-0.16658860568729827,-0.4236391780735182,0.5065371744698318,0.15755133808028945,0.14386754540679908,-0.14867455401562968,0.34666946224875056,0.2916041230378707,-0.09937356854231358,-0.9628899681040629,-0.43607536007290176,-0.47714420262733587,-0.2348404577627124,-0.5608498109234233,-0.6987293658636715,-0.5223134864568407,-0.4460727648499784,-0.16658860568729383,0.5662350170285413,0.14386754540679905,-0.043679351340547165,-0.4682060337579635,-0.6859889934110673,0.16789341718518616,-0.4908657425879034,0.5521548635834665,-0.12398281074911068,-0.7678383897759599,-0.6977911174873824,0.5489754415721085,0.6065301742746979,-0.8207503994456199,-1.4081784770883632,0.1306349809364167,-0.4699088362575125,-0.1032215061158706,-0.6683410245654716,-0.6933611478901728,-0.3994740907833949,0.6240055453827192,-0.2135776689550611,-0.48282496875026976
0.7994042604479032,-0.7886667765697765,0.4622379933305029,0.7012754432609422,0.17866240060757063,0.6867572134636627,0.8382722674395132,0.7934356481406668,0.5808584584174575,0.8056541600155617,0.35128350360847566,1.1165729254319323,0.9669168179217991,-1.3612890564994606,-0.5847639505659785,1.30114858043206,-1.425705372752093,0.046830097996955686,-0.9257898710801953,0.15110996035012536,0.670914445103787,-0.11966101413797081,0.02602710804140353,0.8382722674395132,0.47501893859060357,0.580858458417456,0.5855559942109072,0.9669168179217988,1.2411235311228908,-0.9330856085983563,0.2358393874476632,-0.8907207302076794,0.35448708590340383,1.1704152551450893,-0.0076388327034983905,0.259205922513121,0.5346943353929238,0.27633990371677875,1.1949091796400308,-1.0059128538595663,0.38515789036629505,-0.8650997749194939,0.30713657395787003,0.11846819057733306,-0.043282081223444874,0.2687572511100413,0.6900265143184092,0.34148312964048766,1.2349387632018853,-0.851351983952043,-0.8221955283939878,0.7938101984751428,-0.4074335800315056,-0.3333179083721156,0.750878230297658,-0.6546202524446412,-0.5223134864568407,-0.4229690536481368,-0.16658860568729827,-0.4236391780735182,0.5065371744698318,0.15755133808028945,0.14386754540679908,-0.14867455401562968,0.34666946224875056,0.2916041230378707,-0.09937356854231358,-0.9628899681040629,-0.43607536007290176,-0.47714420262733587,-0.2348404577627124,-0.5608498109234233,-0.6987293658636715,-0.5223134864568407,-0.4460727648499784,-0.16658860568729383,0.5662350170285413,0.14386754540679905,-0.043679351340547165,-0.4682060337579635,-0.6859889934110673,0.16789341718518616,-0.4908657425879034,0.5521548635834665,-0.12398281074911068,-0.7678383897759599,-0.6977911174873824,0.5489754415721085,0.6065301742746979,-0.8207503994456199,-1.4081784770883632,0.1306349809364167,-0.4699088362575125,-0.1032215061158706,-0.6683410245654716,-0.6933611478901728,-0.3994740907833949,0.6240055453827192,-0.2135776689550611,-0.48282496875026976
0.7994042604479032,-0.7886667765697765,0.6173337422145777,1.2403422200013328,0.5810412768637518,0.6790261183892717,0.7229274136601864,1.000445063527479,1.17395645730633,1.1941542873130837,0.8740935457782456,0.4811824586744133,0.34763122151128667,-0.6679553822572732,-0.3147205617647707,0.7433706183477615,-0.734098360963786,0.32671972026982127,-0.8764942236354984,0.4080816513076472,0.7303695611626428,-0.07699292950194934,0.3800318553162542,0.7229274136601864,0.922471614563022,1.1739564573063281,1.026719672661919,0.3476312215112866,-0.3990319263887112,-0.7977283338192558,0.5502410970717523,-0.7638769002649562,0.838631158841679,-0.7815623181654257,-0.007590023736479219,0.5232152413383755,1.1975329131244457,0.06731202353317678,0.3859486985685855,-0.3471853235158743,0.40691127990555764,-0.9365432677411941,0.4266581770518681,0.8558956755698729,0.22885616366224582,0.4178458116937428,0.9794067204890803,1.150042663158407,-0.08064289306576132,-1.0946179202379653,-0.8221955283939878,0.7938101984751428,-0.4074335800315056,-0.3333179083721156,0.750878230297658,-0.6546202524446412,-0.5223134864568407,-0.4229690536481368,-0.16658860568729827,-0.4236391780735182,0.5065371744698318,0.15755133808028945,0.14386754540679908,-0.14867455401562968,0.34666946224875056,0.2916041230378707,-0.09937356854231358,-0.9628899681040629,-0.43607536007290176,-0.47714420262733587,-0.2348404577627124,-0.5608498109234233,-0.6987293658636715,-0.5223134864568407,-0.4460727648499784,-0.16658860568729383,0.5662350170285413,0.14386754540679905,-0.043679351340547165,-0.4682060337579635,-0.6859889934110673,0.16789341718518616,-0.4908657425879034,0.5521548635834665,-0.12398281074911068,-0.7678383897759599,-0.6977911174873824,0.5489754415721085,0.6065301742746979,-0.8207503994456199,-1.4081784770883632,0.1306349809364167,-0.4699088362575125,-0.1032215061158706,-0.6683410245654716,-0.6933611478901728,-0.3994740907833949,0.6240055453827192,-0.2135776689550611,-0.48282496875026976
