clustering coefficient,information centrality,page rank,katz centrality,harmonic centrality,abs graph density on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree topologyArea,clustering coefficient topologyArea,information centrality topologyArea,eigenvector centrality topologyArea,page rank topologyArea,katz centrality topologyArea,avg path length on 2 neighborhood topologyArea,algebraic connectivity on 2 neighborhood topologyArea,weighted node degree topologyWall,clustering coefficient topologyWall,information centrality topologyWall,eigenvector centrality topologyWall,page rank topologyWall,harmonic centrality topologyWall,avg path length on 2 neighborhood topologyWall,algebraic connectivity on 2 neighborhood topologyWall,clustering coefficient topologyDist,information centrality topologyDist,harmonic centrality topologyDist,algebraic connectivity on 2 neighborhood topologyDist
-1.0084776866918648,-0.9816848627956786,-0.78924791994228,-0.671668455128086,1.5039419697060907,-1.055496464986109,-0.9392762018450705,0.20096572450764164,-1.446607199290783,-1.0009799789467435,-0.550242832893633,-1.0272946684894355,-0.671668455128086,1.0015806024293554,-0.8085520365495905,0.18077917315379338,-0.9330160571397101,-0.9046984096112753,-0.1284393637647006,-0.6830354342049341,1.1412822168400008,1.8048793307922952,-0.7821650852365943,-1.2003726723021535,-0.9159059115128722,1.3279685547089888,-0.9687417666723227
-0.1901097450252583,-1.0574797191439518,-1.0274608574186206,-1.0962280898478411,1.4363575885756332,-0.3076942906060264,-0.5285290857224066,-0.03209737723548229,-1.1640007889171244,-1.056913061395623,-0.4932835973767019,-1.0660857482595714,-1.0962280898478411,0.35349703180998193,-0.436982658343611,-0.27241546923548965,-0.7432096068338886,-1.0204631088146874,-0.12844239421563267,-1.0765058330856456,1.016151939891321,0.19112908804617945,-0.012453480122169324,-0.6997595587452058,-0.9970071371315933,1.1934419517664834,-0.38737707383786874
-0.1901097450252583,-1.0126605158781117,-1.035097612326169,-1.0497798509789114,1.6409530808066475,-0.7892999064245799,-1.0451244152084378,0.5996560484854146,-1.0892146342334452,-0.9637965552578243,-0.5501012127165013,-0.9549474332413096,-1.0497798509789114,0.8982738070369276,-0.667136759716349,-0.052495794325111714,-0.7677675342005847,-0.9148920097840871,-0.12844240591230022,-0.7755913788522353,0.9080359361042487,1.6846694676685066,-0.10267331064543271,-0.7429181235475892,-0.9585569607872445,1.526674049384084,-0.6013482501195846
1.0374421674746503,-1.1577477486934922,-1.2575649445297172,-1.5578467656359527,0.9564712059439169,2.001604637243932,1.8524956451407175,-0.33834856383240813,-0.67394451453703,-1.133271537502577,-0.5459650650073953,-1.079230919024383,-1.5578467656359527,-0.8313075601682527,1.3992716769517668,-0.5960238447102719,-0.6192285323550507,-1.2259957110039852,-0.12844241396693662,-1.1144308961734684,0.9208861643606062,-0.7456658161755462,1.4920499388299382,-0.35310583027180314,-1.1600690487939824,1.3789648075113519,1.4766703499594769
1.0374421674746503,-1.12430421388449,-1.2661142521497823,-1.5180485019881007,1.1753196294072585,1.2480334971984282,0.8915839635668327,-0.7958712378081961,-0.7626874260178689,-1.1108609083166132,-0.5322120225188312,-1.2442471984341592,-1.5180485019881007,-0.03205124207647122,0.97259577013946,-0.7466252104708853,-0.4281784582628865,-1.2306942520938042,-0.12844239250308984,-1.3823321222433815,1.2520794533451731,-0.5934866912879587,0.5269468886926862,-0.0574966406979813,-1.1119368439300554,1.3860919258641016,0.7899342120625451
-0.1901097450252583,-0.9989917836573876,-1.0351733847462197,-1.0892720642809843,1.5187404661726505,-0.3076942906060264,-0.1519711145884212,0.3181839161538119,-1.0770068782072697,-0.957193181440045,-0.5501396825648914,-1.0379020176718967,-1.0892720642809843,1.3871775743390495,0.3674860291816111,-0.3536651431517619,-0.8079966029135961,-1.01639785985502,-0.12844241418643287,-0.9874995930024755,1.3596725778319905,1.4893081605611531,-0.32291801156809774,-0.7774203894010704,-0.9634482220362822,1.6393386935966452,-0.476031886940745
-0.1901097450252583,-1.0655328520532654,-1.0177279373040444,-1.184232957789966,1.2253505202044652,0.8398491296737859,1.0202648341021916,-0.6918024543583774,-1.2653421360414498,-1.0927494769637218,-0.5503381328688711,-1.2458304315618303,-1.184232957789966,0.19480834196703486,1.1742658149112106,-0.16885795995404526,-0.8089983097377154,-1.0746479663867439,-0.1284424114773288,-0.9876376668845126,1.7900135425759207,-0.6829191041903474,0.6454235114810387,-0.594337196129952,-1.0214863138348333,1.3964678736752292,0.5670509184977014
-0.1901097450252583,-1.04763070309805,-1.0243450634434903,-1.1284925722941068,1.3270139322201806,-0.3076942906060264,-0.3004428032689596,0.17522673908208722,-1.081705643021179,-1.0118933406285868,-0.5503186318874743,-1.1059416046821886,-1.1284925722941068,1.4931438373964177,0.43036491362426177,-0.2357172867381185,-0.7928753098974854,-1.0327364386521827,-0.12844241287404307,-0.9897459599938685,1.556108310823774,0.9885567178683274,0.41310526880975285,-0.8549711063662396,-1.013320597593039,1.5655033258497986,-0.6410477024261914
-0.1901097450252583,-1.0993729278651037,-1.0129666830697905,-1.1390929878234142,1.1492601231521644,0.23170399911075093,0.23515632571259842,-1.2292820542604936,-1.4106216219957128,-1.2056803356548769,-0.5499347039033458,-1.1977342896941605,-1.1390929878234142,-1.290573226004977,-0.5361729629165951,-0.5159310158990671,-0.9121166389657074,-1.1858785002227816,-0.12844241347423588,-1.0165146654898252,1.4379804778520364,-0.37358901739459205,-0.2743417934647959,-0.3974562790502062,-1.0028261259186646,0.7295082621673759,0.505266456615841
-1.0084776866918648,-0.9677203657138054,-0.7871899606501236,-0.7585343496613707,1.6268157702319501,-0.6062897724135295,-0.24190536862088385,-0.36835301693639577,-1.5420319590988896,-1.0455223108608576,-0.5496896845417409,-1.0267705933108167,-0.7585343496613707,-0.3761920379972579,-0.5757981556545071,0.08540261489644405,-0.95267844273229,-0.9401297949631665,-0.12844241418209784,-0.5756247319281924,1.6596160043660795,0.33961750293754184,-0.6861004732275755,-0.9998698153691256,-0.8866701798162016,1.2676947840184094,0.10344600919724381
1.0374421674746503,-1.1473401693328649,-1.2665705880344653,-1.514906683728225,1.0051321814902527,1.2480334971984282,1.3269487027352562,-1.1173000785421838,-0.8371308047822784,-1.1485308457465204,-0.5503561844323284,-1.358531086266184,-1.514906683728225,0.014751474650569349,1.4566656141134022,-0.35363431491070746,-0.5412778284715627,-1.1670222450307408,-0.12844237336979067,-1.0755692627917557,1.7120983833856003,-0.3730271311941434,1.5847728118833073,0.2730395562165826,-1.094182670745371,1.1957842458005177,0.552920004562049
-1.0084776866918648,-0.9420775229648672,-0.7872477176059164,-0.7702108405577056,1.7099764020887807,-0.10541993196223581,-0.018287523154549762,0.9115687522067185,-1.370374491069423,-0.9247245598898125,-0.5416873171599356,-0.846736264596401,-0.7702108405577056,0.45923213350842157,0.14341413125890715,0.5345067733587254,-0.8880303975976842,-0.8233324020063026,-0.12844240146727928,-0.4817225291777622,1.3213795192285396,0.6346560423209062,0.5170357751288468,-1.271978846779647,-0.888120836679877,1.5233609407308661,-0.01933925303997903
-0.1901097450252583,-1.0557246059133518,-1.0164561850905163,-1.166887257908961,1.396508897332486,0.8398491296737859,0.47375470853081003,0.27892915279867503,-1.0662848418216517,-1.0280061506858214,-0.5501591675199242,-1.0391984753271615,-1.166887257908961,-0.01196130739673742,0.31609735858622573,0.10750079383482568,-0.7528265405060537,-1.0051173976686367,-0.12844240352117015,-0.6999488126624777,1.3463245061928928,0.3839312356669121,0.43477738055819815,-0.88032373359022,-1.0292399256157367,1.4712226660976748,0.6221888420229861
-1.0084776866918648,-0.9478837777034175,-0.796132429828502,-0.6711085372794324,1.7272487383638553,-1.055496464986109,-1.2133488659703968,0.8723124837279225,-1.4131461436003936,-0.9342472714162804,-0.547030444472578,-0.8475383801178505,-0.6711085372794324,0.48267026888806325,-0.9976684833053773,0.3345518085109364,-0.9225641107726974,-0.8114506867381812,-0.12844241338406218,-0.5683653327220636,0.9758010427538685,1.0851356338796128,-0.5505655500888236,-1.194145766244009,-0.8786984557861096,1.4175096052306921,-0.9819290043633928
-0.1901097450252583,-1.0624374168377126,-1.021336334140015,-1.1736141472880777,1.1627583610755317,0.8398491296737859,1.1624355982208043,1.730977100561316,-0.8639613808819449,-0.9568925534302161,-0.5503338154287141,-0.7640073737629172,-1.1736141472880777,1.0451131133098113,1.558923048258518,0.21549317929516099,-0.7201378566205536,-1.0040711949079764,-0.12844238069771566,-0.6821001629809581,0.8487142299159361,0.4087901878150607,0.773218325760826,-0.9715300885467679,-1.0460766167586653,1.5095071952599537,0.1865042079330402
-0.1901097450252583,-1.0210286679935063,-1.0287536858758013,-1.1302320654297808,1.4695220790132237,0.23170399911075093,-0.13499827896215183,0.008295727142254385,-1.2108697002877582,-1.0300560014277622,-0.5500355759946465,-0.9516568099229965,-1.1302320654297808,-0.802710176425192,-0.48002475075104695,-0.1513840052719065,-0.777984990373198,-1.0090865985011102,-0.12844241420777078,-0.748288092091208,1.2114298108033121,0.09917239403319242,0.22569688548191863,-0.5870331082197079,-0.9628546602961943,1.3437049594668058,0.10482147593099184
-1.593026216453726,-0.8823670665715896,-0.5627511755906284,-0.24255942747021714,1.97219805143242,-2.03376881769972,-1.6175515308895498,0.9287837517742734,-1.6327521271867274,-0.9037737335557536,-0.5492435052520978,-0.8322844151176119,-0.24255942747021714,0.8384485539611947,-1.4362610119598105,0.5763150150344846,-1.034189925422234,-0.7503297303032732,-0.12844221619087692,-0.3292509059676389,1.380488716927752,2.1085223545815115,-1.4863474877250298,-1.437630167499536,-0.7868688817539562,1.2129517107154424,-1.4641164467570573
1.0374421674746503,-1.1144205799690008,-1.2706113986620486,-1.487610936035212,1.2726324193002807,0.5886587496586181,0.437721745480815,-1.3833479961748738,-0.9924786736404058,-1.167636042520417,-0.5501868339341497,-1.2860039912197976,-1.487610936035212,-1.054298864191299,-0.0835983058858924,-0.6160804253583246,-0.6615362450318079,-1.1934607778491024,-0.12844241421098876,-1.1013993885679096,1.570984028998569,-0.5187917372836098,-0.08377530419436281,0.30603618680098693,-1.0467946205086514,1.1718332166755505,0.3123741418977895
-0.1901097450252583,-1.0228596677814934,-1.0325555504684576,-1.0767191160222196,1.432884230295132,-0.3076942906060264,-0.21566304456055346,0.031063782785165587,-1.140498364639443,-1.0074025164359532,-0.5495514648799,-1.0704797986915637,-1.0767191160222196,0.8229323522018859,0.0349131867006768,-0.3295786784632977,-0.8380338484285957,-1.020269114758702,-0.12844241409926851,-1.0377438411527635,1.3975248168439873,0.40586711044271373,-0.21812925617361836,-0.8001987348168861,-0.9869938497245414,1.480289447078936,-0.2837461276807113
-0.1901097450252583,-0.9852541462287958,-1.0400610983172218,-1.053911796440648,1.7863359488686807,-0.6062897724135295,-0.6189895828195694,0.5172876186699348,-1.093421550914726,-0.9338976289502059,-0.5496763741586772,-0.9729893348262025,-1.053911796440648,1.14689989959634,-0.1712159894925144,-0.11402996554526836,-0.7794274237324738,-0.9363873975540465,-0.12844241412888363,-0.8213528829909973,1.129363372299107,1.6809082173851506,-1.0259976468934904,-0.7038160709935173,-0.9366184796286511,1.5715786264185774,-1.0095502941333225
1.0374421674746503,-1.1161590498007337,-1.2760163230302481,-1.4167470420987713,1.3511701202724449,0.006954711728759773,-0.36937199241302715,-0.8879772606591387,-0.8559842557513117,-1.1079572615347084,-0.5501296609451133,-1.2776836534621665,-1.4167470420987713,-0.028296015470617785,-0.28563416951853055,-0.5694242721907182,-0.5880969839786014,-1.1337196871153865,-0.128442220483517,-1.175293828827845,1.149946351382626,0.828657372161748,-0.06544172993034555,0.031353313624838654,-1.0663677173842994,1.2658571236162564,-0.11027808348926772
-0.1901097450252583,-1.052762462873239,-1.0341032509006947,-1.0497857275811655,1.2885863325845626,-0.7892999064245799,-0.4515659972076364,1.511159745962278,-0.9050189002082243,-0.9574706723896669,-0.5503440547791013,-0.8068938932266739,-1.0497857275811655,1.358369358440528,0.019447789972529293,0.3717883301034898,-0.6276387289774782,-0.9179920159859636,-0.12844115856572394,-0.6297247004025494,0.8666518899985124,1.05337331080047,-0.5430026966891719,-0.6891663573478514,-0.9929851469260151,1.2640045003448404,-0.8121849626736929
