plant,time point,dividing parent cell,parent neighbor,dividingCellArea,neighbourCellArea,sharedWall,distance,dividingCellPerimeter,neighbourCellPerimeter
p3 FM6 flower 1,2,14188,14205,37.3352,40.5058,2.41221,7.521615724031644,85138,99256
p3 FM6 flower 1,2,14188,14206,37.3352,54.5017,4.46358,6.968375747618676,85138,84719
p3 FM6 flower 1,2,14188,14219,37.3352,38.3155,5.39072,6.254380993351796,85138,70672
p3 FM6 flower 1,2,14188,14479,37.3352,45.5231,3.80128,7.411855387822922,85138,70865
p3 FM6 flower 1,2,14035,14038,34.7889,47.6478,3.50699,6.770168299976002,85188,98924
p3 FM6 flower 1,2,14035,14206,34.7889,54.5017,4.44564,7.5332206532133466,85188,84719
p3 FM6 flower 1,2,14035,14219,34.7889,38.3155,4.28256,6.645093811226441,85188,70672
p3 FM6 flower 1,2,14035,14228,34.7889,40.4965,3.80598,6.963095242778168,85188,99063
p3 FM6 flower 1,2,14035,14246,34.7889,33.2707,2.7506,7.371279013169971,85188,70712
p3 FM6 flower 1,2,14035,14251,34.7889,36.3183,5.94826,5.547171373772401,85188,84573
p3 FM6 flower 1,2,14000,13982,37.471,36.987,3.53602,7.008032819557853,84698,98909
p3 FM6 flower 1,2,14000,14100,37.471,25.1616,2.88263,7.9131077861735175,84698,112936
p3 FM6 flower 1,2,14000,14419,37.471,24.4742,4.8958,5.429584632400527,84698,71336
p3 FM6 flower 1,2,14408,14058,16.2585,38.1003,2.41409,6.507552882489699,85977,115113
p3 FM6 flower 1,2,14408,14092,16.2585,56.9252,0.448831,7.350472752286077,85977,102855
p3 FM6 flower 1,2,14408,14407,16.2585,20.0222,3.13127,4.572732290460923,85977,57363
p3 FM6 flower 1,2,14408,14409,16.2585,67.6416,5.14566,6.339696136953252,85977,100970
p3 FM6 flower 1,2,14408,14505,16.2585,21.225,3.79754,4.127049173489459,85977,86129
p3 FM6 flower 1,2,14408,14506,16.2585,14.8714,3.11885,4.729220070328726,85977,73498
p3 FM6 flower 1,2,14398,14134,17.475,23.5787,3.31965,4.731102215129154,87645,86406
p3 FM6 flower 1,2,14398,14247,17.475,32.3123,0.771333,6.768102854567145,87645,104230
p3 FM6 flower 1,2,14398,14350,17.475,20.9454,3.4997,4.557042037155235,87645,89460
p3 FM6 flower 1,2,14398,14399,17.475,28.4979,3.40746,5.443545419117961,87645,86353
p3 FM6 flower 1,2,14398,14425,17.475,28.3299,3.27137,5.314764578981857,87645,86192
p3 FM6 flower 1,2,14398,16090,17.475,18.363,3.33871,4.5776351034131055,87645,75171
p3 FM6 flower 1,2,13966,14065,39.2871,22.1469,3.35316,6.6965353759164135,86207,85963
p3 FM6 flower 1,2,13966,14313,39.2871,28.3142,5.37558,6.101751924890097,86207,71485
p3 FM6 flower 1,2,13966,14391,39.2871,28.5253,8.5276,4.164606337410535,86207,71184
p3 FM6 flower 1,2,13966,14448,39.2871,24.8212,1.35976,8.4210304132036,86207,85319
p3 FM6 flower 1,2,16086,13871,55.1099,27.1145,2.33288,7.806015760296665,98853,86700
p3 FM6 flower 1,2,16086,13990,55.1099,36.3344,4.10913,7.679723090711018,98853,86346
p3 FM6 flower 1,2,16086,14097,55.1099,30.1422,5.95724,6.526533088861194,98853,86494
p3 FM6 flower 1,2,16086,14105,55.1099,30.5597,4.26606,6.917011726894789,98853,86259
p3 FM6 flower 1,2,16086,14107,55.1099,43.4156,6.90213,6.845383180655414,98853,86547
p3 FM6 flower 1,2,16086,14341,55.1099,17.9778,2.33851,7.371144639063872,98853,87414
p3 FM6 flower 1,2,16086,14342,55.1099,43.6999,6.56289,6.771520428234718,98853,72753
p3 FM6 flower 1,2,14071,13970,34.6718,31.0572,4.71717,6.4034067585621965,99713,71124
p3 FM6 flower 1,2,14071,13976,34.6718,29.4903,0.13464,7.5365059266546055,99713,99722
p3 FM6 flower 1,2,14071,14276,34.6718,26.3729,4.83219,5.276584362672508,99713,85292
p3 FM6 flower 1,2,14071,14297,34.6718,16.0231,4.2995,4.940509106853262,99713,71319
p3 FM6 flower 1,2,14071,14303,34.6718,13.6886,4.16454,4.794453313204755,99713,56648
p3 FM6 flower 1,2,14071,14445,34.6718,23.1079,5.92669,4.970674429300313,99713,71019
p3 FM6 flower 1,2,14071,14446,34.6718,33.5246,2.56506,7.170529882212375,99713,99808
p3 FM6 flower 1,2,14273,13872,36.4113,34.0541,3.40001,7.672251461598476,84986,98750
p3 FM6 flower 1,2,14273,13879,36.4113,32.072,5.57141,5.75159570380255,84986,70331
p3 FM6 flower 1,2,14273,14004,36.4113,34.6768,3.91511,6.360924138833913,84986,84488
p3 FM6 flower 1,2,14273,14343,36.4113,30.852,5.10915,6.828232285335642,84986,84930
p3 FM6 flower 1,2,14273,14344,36.4113,29.0734,0.53667,8.554831831170034,84986,100619
p3 FM6 flower 1,2,14273,14544,36.4113,40.2211,7.76202,4.875154565754811,84986,85132
p3 FM6 flower 1,2,14199,13850,49.22,68.5245,2.69227,9.487302940773006,70664,113539
p3 FM6 flower 1,2,14199,14180,49.22,40.6732,5.77352,7.152717433954735,70664,70008
p3 FM6 flower 1,2,14199,14200,49.22,74.7876,10.6068,6.000711865270658,70664,99657
p3 FM6 flower 1,2,14199,14206,49.22,54.5017,10.1876,5.6147910637885685,70664,84719
p3 FM6 flower 1,2,14199,14228,49.22,40.4965,3.17432,8.523740718722035,70664,99063
p3 FM6 flower 1,2,14389,14151,61.5432,71.8238,1.44404,11.372964852948419,99682,85913
p3 FM6 flower 1,2,14389,14168,61.5432,36.2438,6.25723,6.7084988022656775,99682,71083
p3 FM6 flower 1,2,14389,14186,61.5432,37.4422,4.2791,7.368635301736676,99682,85188
p3 FM6 flower 1,2,14389,14195,61.5432,38.5461,5.63407,7.732041669572129,99682,71027
p3 FM6 flower 1,2,14389,14204,61.5432,43.3913,2.94937,9.803875432705157,99682,113525
p3 FM6 flower 1,2,14389,14388,61.5432,53.0205,10.2774,5.499101989316085,99682,84941
p3 FM6 flower 1,2,14389,14390,61.5432,47.1743,5.18884,9.000744757763112,99682,71381
p3 FM6 flower 1,2,14339,14085,25.3828,37.6509,1.67816,7.620171872733575,84847,98858
p3 FM6 flower 1,2,14339,14096,25.3828,31.3504,7.80151,4.5456666001808825,84847,84524
p3 FM6 flower 1,2,14339,14172,25.3828,21.0895,3.58536,6.7972607504788405,84847,99528
p3 FM6 flower 1,2,14339,14174,25.3828,31.6731,1.00977,7.4950215756861,84847,114154
p3 FM6 flower 1,2,14484,13882,26.6394,30.8855,5.17185,4.6536368240334385,71051,86025
p3 FM6 flower 1,2,14484,14172,26.6394,21.0895,3.64126,6.454659499927154,71051,99528
p3 FM6 flower 1,2,14484,14174,26.6394,31.6731,1.68561,7.45299545216552,71051,114154
p3 FM6 flower 1,2,14484,14338,26.6394,32.9789,6.6558,4.505099806885528,71051,113612
p3 FM6 flower 1,2,14484,14485,26.6394,32.1794,4.42183,6.226922399548594,71051,99637
p3 FM6 flower 1,2,14299,14290,25.1358,34.1342,6.34241,5.095163382071282,85287,99275
p3 FM6 flower 1,2,14299,14317,25.1358,30.2867,4.77378,5.8539950597860875,85287,56834
p3 FM6 flower 1,2,14299,14318,25.1358,22.6137,2.27066,6.612725840377767,85287,84528
p3 FM6 flower 1,2,14299,14328,25.1358,44.6969,0.746852,7.49024916074225,85287,113380
p3 FM6 flower 1,2,14388,13913,53.0205,45.4497,6.0574,6.69015749067239,84941,71182
p3 FM6 flower 1,2,14388,14018,53.0205,96.5253,2.49304,11.662122616612287,84941,114820
p3 FM6 flower 1,2,14388,14027,53.0205,38.7253,6.24821,6.502191438346012,84941,71095
p3 FM6 flower 1,2,14388,14204,53.0205,43.3913,3.07558,9.914834619846165,84941,113525
p3 FM6 flower 1,2,14388,14389,53.0205,61.5432,10.2774,5.499101989316085,84941,99682
p3 FM6 flower 1,2,14388,14390,53.0205,47.1743,4.86829,7.97886308029533,84941,71381
p3 FM6 flower 2,0,43796,43793,63.0338,53.1667,7.06959,8.515063204398427,307715,307564
p3 FM6 flower 2,0,43796,43798,63.0338,38.5713,5.17962,7.927657558219828,307715,263710
p3 FM6 flower 2,0,43796,43891,63.0338,35.9657,3.44515,8.286232469711434,307715,263692
p3 FM6 flower 2,0,43796,44036,63.0338,38.1378,2.61728,8.62447828754876,307715,219199
p3 FM6 flower 2,0,43796,44043,63.0338,36.1548,6.54146,6.734766690420686,307715,307811
p3 FM6 flower 2,0,43796,44073,63.0338,32.4217,5.16361,6.846494283383286,307715,263945
p3 FM6 flower 2,0,43796,44081,63.0338,31.7718,4.80663,7.167174060953171,307715,263043
p3 FM6 flower 2,0,43918,43750,41.9886,28.5313,5.49948,6.1695354810958065,263332,307133
p3 FM6 flower 2,0,43918,43898,41.9886,41.4172,5.79644,6.565394497179891,263332,263105
p3 FM6 flower 2,0,43918,43907,41.9886,44.8529,3.92316,7.738080050089938,263332,263354
p3 FM6 flower 2,0,43918,43917,41.9886,48.5027,4.56168,6.960404573327625,263332,306613
p3 FM6 flower 2,0,43918,43920,41.9886,40.1879,3.58873,7.684829985295698,263332,263173
p3 FM6 flower 2,0,43918,43940,41.9886,56.1944,4.77073,8.493579009557749,263332,306769
p3 FM6 flower 2,0,43766,43764,41.5257,50.0067,2.97083,8.009253301650535,263327,307259
p3 FM6 flower 2,0,43766,43775,41.5257,37.5175,7.38711,5.659229266428423,263327,263391
p3 FM6 flower 2,0,43766,43835,41.5257,25.8676,5.6073,5.455837924645488,263327,175462
p3 FM6 flower 2,0,43766,43974,41.5257,36.5966,4.19961,6.850906603508767,263327,263466
p3 FM6 flower 2,0,43766,43983,41.5257,46.2097,4.18149,7.696057241211243,263327,263102
p3 FM6 flower 2,0,43766,43996,41.5257,28.9725,4.89731,6.346348444578197,263327,219159
p3 FM6 flower 2,0,43881,43752,53.526,41.0918,5.16305,7.869753417966795,307611,263478
p3 FM6 flower 2,0,43881,43868,53.526,39.8402,6.7756,6.166486551156992,307611,219638
p3 FM6 flower 2,0,43881,43884,53.526,45.542,5.91949,7.591523422370505,307611,263634
p3 FM6 flower 2,0,43881,43941,53.526,61.0167,3.70575,9.477037900715612,307611,263354
p3 FM6 flower 2,0,43881,44048,53.526,49.4336,1.86278,10.389656224418589,307611,307513
p3 FM6 flower 2,0,43881,44049,53.526,42.6757,5.09662,8.10507973434561,307611,263756
p3 FM6 flower 2,0,43881,44069,53.526,35.399,3.34711,7.155782264022569,307611,219758
p3 FM6 flower 2,0,43755,43744,17.3223,24.6432,4.21753,4.252507516383717,219423,219608
p3 FM6 flower 2,0,43755,43834,17.3223,27.2177,5.81494,3.846887422267525,219423,263274
p3 FM6 flower 2,0,43755,43888,17.3223,37.8645,3.86248,5.767593222341542,219423,351270
p3 FM6 flower 2,0,43755,43969,17.3223,32.0694,4.24755,5.393538506546501,219423,350880
p3 FM6 flower 2,0,43755,43988,17.3223,30.1014,0.930051,7.022225418552797,219423,263357
p3 FM6 flower 2,0,43826,43921,35.3858,25.6163,0.659978,6.6188375713773215,307519,219673
p3 FM6 flower 2,0,43826,43953,35.3858,20.7618,7.54351,4.382085406070951,307519,219627
p3 FM6 flower 2,0,43826,43990,35.3858,28.8197,3.51366,7.499735387258673,307519,307566
p3 FM6 flower 2,0,43826,44011,35.3858,69.4824,4.47902,8.100533310474068,307519,307138
p3 FM6 flower 2,0,43826,44082,35.3858,64.5346,4.0946,8.52508818561427,307519,351347
p3 FM6 flower 2,0,44083,43769,51.0727,45.4591,3.53574,8.641443606250057,307815,263783
p3 FM6 flower 2,0,44083,43915,51.0727,50.1964,4.73382,8.201543580326817,307815,307538
p3 FM6 flower 2,0,44083,43923,51.0727,34.9709,1.92685,7.751259580868136,307815,263645
p3 FM6 flower 2,0,44083,44002,51.0727,59.2477,6.43135,8.53646569840236,307815,263671
p3 FM6 flower 2,0,44083,44084,51.0727,22.74,7.91223,5.003434401488642,307815,175743
p3 FM6 flower 2,0,44003,43767,30.9567,26.5595,2.17751,6.926669481198083,263498,263846
p3 FM6 flower 2,0,44003,43842,30.9567,40.9728,4.55175,6.057598010143953,263498,263502
p3 FM6 flower 2,0,44003,43850,30.9567,34.2528,4.63165,5.953426160758187,263498,263692
p3 FM6 flower 2,0,44003,43967,30.9567,36.4596,3.9492,6.980131953308613,263498,263299
p3 FM6 flower 2,0,44003,44026,30.9567,30.2203,6.81542,4.4946031109431654,263498,219643
p3 FM6 flower 2,0,44003,44046,30.9567,38.8823,2.4218,8.010827538157345,263498,307446
p3 FM6 flower 2,0,43782,43721,49.4681,57.0452,4.97963,8.534972036275219,263385,263140
p3 FM6 flower 2,0,43782,43773,49.4681,40.3912,4.49269,7.8361474131106,263385,263267
p3 FM6 flower 2,0,43782,43785,49.4681,53.612,2.33256,9.282789917562495,263385,307220
p3 FM6 flower 2,0,43782,44027,49.4681,48.0388,8.32607,6.537982151245146,263385,263264
p3 FM6 flower 2,0,43782,44036,49.4681,38.1378,6.6612,5.983020663511037,263385,219199
p3 FM6 flower 2,0,43782,44043,49.4681,36.1548,4.63788,7.90376955698988,263385,307811
p3 FM6 flower 2,0,43855,43779,82.9301,91.9349,7.02249,10.202783767991948,351478,263659
p3 FM6 flower 2,0,43855,43784,82.9301,38.8379,8.36216,7.106103119544502,351478,175945
p3 FM6 flower 2,0,43855,43844,82.9301,62.7984,2.64554,11.658653909075438,351478,263074
p3 FM6 flower 2,0,43855,43993,82.9301,67.483,5.79446,9.160527002858514,351478,219245
p3 FM6 flower 2,0,43855,43994,82.9301,38.0647,3.90178,9.010269089633226,351478,219573
p3 FM6 flower 2,0,43855,44005,82.9301,40.2411,3.97725,8.926060275110187,351478,263451
p3 FM6 flower 2,0,43855,44032,82.9301,49.7606,6.49937,8.850464259851002,351478,219785
p3 FM6 flower 2,0,43855,44047,82.9301,64.3472,1.82327,10.213940499439966,351478,307708
p3 FM6 flower 2,0,43914,43817,33.0959,49.1033,3.43625,7.7479532121973955,263391,262994
p3 FM6 flower 2,0,43914,43897,33.0959,41.9405,1.97836,8.06966354744112,263391,263094
p3 FM6 flower 2,0,43914,43905,33.0959,35.4348,7.26674,4.998366733604081,263391,262879
p3 FM6 flower 2,0,43914,43912,33.0959,33.2536,5.78386,5.235164576868619,263391,307247
p3 FM6 flower 2,0,43914,43925,33.0959,20.7097,1.94683,6.875428417204267,263391,219436
p3 FM6 flower 2,0,43914,43935,33.0959,30.2686,5.23028,5.970417160078852,263391,263396
p3 FM6 flower 2,0,43832,43720,68.9421,63.0257,2.3577,11.837322493287905,263041,307506
p3 FM6 flower 2,0,43832,43760,68.9421,47.1856,5.37559,8.43243383834703,263041,307363
p3 FM6 flower 2,0,43832,43763,68.9421,49.1342,5.22051,8.598576554436212,263041,219268
p3 FM6 flower 2,0,43832,43844,68.9421,62.7984,4.66169,8.408679435803235,263041,263074
p3 FM6 flower 2,0,43832,43961,68.9421,55.9218,12.3438,5.467437573388467,263041,306703
p3 FM6 flower 2,0,43832,43993,68.9421,67.483,8.57327,8.460381660752667,263041,219245
p3 FM6 flower 2,0,43891,43746,35.9657,24.0569,4.50006,5.918220131838626,263692,263540
p3 FM6 flower 2,0,43891,43796,35.9657,63.0338,3.44515,8.286232469711434,263692,307715
p3 FM6 flower 2,0,43891,43916,35.9657,30.5966,4.22857,6.03398289812789,263692,263192
p3 FM6 flower 2,0,43891,44073,35.9657,32.4217,4.12337,6.4528040164024825,263692,263945
p3 FM6 flower 2,0,43891,44080,35.9657,25.5383,3.3584,6.054890193091862,263692,263584
p3 FM6 flower 2,0,43891,44081,35.9657,31.7718,5.60269,5.567969228013032,263692,263043
p3 FM6 flower 2,0,43757,43823,29.1997,47.5448,4.99117,6.104223827817915,263339,262931
p3 FM6 flower 2,0,43757,43825,29.1997,19.5691,2.96814,5.59955643322755,263339,175286
p3 FM6 flower 2,0,43757,43830,29.1997,27.574,6.09573,4.753273907066582,263339,307530
p3 FM6 flower 2,0,43757,43937,29.1997,29.3438,4.27657,5.9380769254363805,263339,306970
p3 FM6 flower 2,0,43757,43956,29.1997,40.5026,1.73866,7.986803256779276,263339,306986
p3 FM6 flower 2,0,43757,43968,29.1997,43.1751,3.96637,7.4199711537512085,263339,307311
p3 FM6 flower 2,0,44023,43791,51.4464,20.3315,3.04547,6.524394256204947,263935,220014
p3 FM6 flower 2,0,44023,44022,51.4464,51.9691,8.27521,6.1589998014612775,263935,263852
p3 FM6 flower 2,0,44023,44024,51.4464,21.4757,5.23752,6.679402989706492,263935,175650
p3 FM6 flower 2,0,44023,44041,51.4464,56.7756,6.01777,7.362586739726732,263935,264044
p3 FM6 flower 2,0,44023,44071,51.4464,67.6546,8.9541,6.63866471814928,263935,307681
p3 FM6 flower 2,0,44011,43723,69.4824,40.7438,5.8511,6.853463901561027,307138,175605
p3 FM6 flower 2,0,44011,43787,69.4824,35.9572,7.76279,6.568882305993929,307138,263323
p3 FM6 flower 2,0,44011,43826,69.4824,35.3858,4.47902,8.100533310474068,307138,307519
p3 FM6 flower 2,0,44011,43990,69.4824,28.8197,1.40741,10.261843942703477,307138,307566
p3 FM6 flower 2,0,44011,44012,69.4824,56.7493,4.64209,10.73423750435959,307138,307379
p3 FM6 flower 2,0,43849,43972,71.4613,79.6657,7.97684,9.411980253379197,175977,307674
p3 FM6 flower 2,0,43849,43997,71.4613,63.0558,9.70445,7.804666238219286,175977,307491
p3 FM6 flower 2,0,43823,43745,47.5448,29.4097,7.08593,5.734976659281188,262931,263248
p3 FM6 flower 2,0,43823,43750,47.5448,28.5313,2.21221,7.670314361804211,262931,307133
p3 FM6 flower 2,0,43823,43757,47.5448,29.1997,4.99117,6.104223827817915,262931,263339
p3 FM6 flower 2,0,43823,43825,47.5448,19.5691,5.36718,5.334372210710461,262931,175286
p3 FM6 flower 2,0,43823,43917,47.5448,48.5027,6.6976,7.014710513741814,262931,306613
p3 FM6 flower 2,0,43823,43937,47.5448,29.3438,3.74145,7.029057619346991,262931,306970
p3 FM6 flower 2,0,43741,43737,30.2621,53.8286,5.67306,6.541554686768578,219042,262823
p3 FM6 flower 2,0,43741,43738,30.2621,37.2673,4.23989,6.255614363367436,219042,262839
p3 FM6 flower 2,0,43741,43745,30.2621,29.4097,6.76019,4.734049368023531,219042,263248
p3 FM6 flower 2,0,43741,43905,30.2621,35.4348,3.26969,6.596900290136573,219042,262879
p3 FM6 flower 2,0,43741,43917,30.2621,48.5027,4.79471,6.799404936797339,219042,306613
p3 FM6 flower 2,0,43990,43787,28.8197,35.9572,2.08503,7.310790643589791,307566,263323
p3 FM6 flower 2,0,43990,43826,28.8197,35.3858,3.51366,7.499735387258673,307566,307519
p3 FM6 flower 2,0,43990,43953,28.8197,20.7618,2.08209,5.618027265829166,307566,219627
p3 FM6 flower 2,0,43990,43971,28.8197,40.754,7.44099,5.176519802879154,307566,307367
p3 FM6 flower 2,0,43990,44008,28.8197,30.4595,2.91501,6.175513904324079,307566,263872
p3 FM6 flower 2,0,43990,44010,28.8197,21.1489,4.06232,5.026750529755778,307566,219632
p3 FM6 flower 2,0,43990,44011,28.8197,69.4824,1.40741,10.261843942703477,307566,307138
p3 FM6 flower 2,0,43861,43724,25.7495,33.4897,7.10445,4.2606290216351885,263712,219663
p3 FM6 flower 2,0,43861,43853,25.7495,46.4598,2.10365,8.093703660253446,263712,307232
p3 FM6 flower 2,0,43861,44019,25.7495,41.1541,6.39434,5.809760784231999,263712,219288
p3 FM6 flower 2,0,43861,44025,25.7495,41.3487,0.287805,8.020052327759458,263712,307351
p3 FM6 flower 2,0,43861,44040,25.7495,26.9504,6.76134,4.377078173850685,263712,219788
p3 FM6 flower 2,0,43861,44051,25.7495,29.018,1.66243,7.2799162577601075,263712,263525
p3 FM6 flower 2,0,43886,43730,43.4377,41.375,7.24214,5.644287134793904,263121,263559
p3 FM6 flower 2,0,43886,43732,43.4377,59.8688,3.14,8.492727681375394,263121,350648
p3 FM6 flower 2,0,43886,43809,43.4377,49.8574,8.6143,5.874396121304725,263121,262864
p3 FM6 flower 2,0,43886,43879,43.4377,33.6934,2.86781,7.258427207047003,263121,263082
p3 FM6 flower 2,0,43886,43880,43.4377,36.8021,2.34538,8.508732640058696,263121,263197
p3 FM6 flower 2,0,43886,44091,43.4377,51.1883,6.51599,7.529438052736742,263121,263402
p3 FM6 flower 2,0,43749,43751,40.8372,37.3579,5.84404,6.3669169100907945,307114,219155
p3 FM6 flower 2,0,43749,43820,40.8372,32.3555,3.315,7.288343467992161,307114,306939
p3 FM6 flower 2,0,43749,43828,40.8372,62.2549,3.79385,8.771284170980895,307114,219153
p3 FM6 flower 2,0,43749,43908,40.8372,23.1433,2.69927,7.146834597981124,307114,219214
p3 FM6 flower 2,0,43749,43920,40.8372,40.1879,3.12341,7.964744321094061,307114,263173
p3 FM6 flower 2,0,43749,43928,40.8372,30.5506,7.57532,5.186786682434601,307114,219199
p3 FM6 flower 2,0,43749,43959,40.8372,71.0837,3.20871,9.023516102944573,307114,307146
p3 FM6 flower 2,0,43906,43769,49.0967,45.4591,8.98595,6.627384698355753,263584,263783
p3 FM6 flower 2,0,43906,43799,49.0967,54.3888,7.88677,7.033223470564555,263584,263996
p3 FM6 flower 2,0,43906,43915,49.0967,50.1964,0.699659,9.512769321285997,263584,307538
p3 FM6 flower 2,0,43906,44046,49.0967,38.8823,3.18298,8.707391585664446,263584,307446
p3 FM6 flower 2,0,43906,44071,49.0967,67.6546,5.76611,7.9738459409496985,263584,307681
p3 FM6 flower 2,0,44029,43777,43.9864,44.8199,3.01077,7.702840885558068,263443,263678
p3 FM6 flower 2,0,44029,43785,43.9864,53.612,5.89759,8.140423361227903,263443,307220
p3 FM6 flower 2,0,44029,43793,43.9864,53.1667,3.86757,8.881058991090255,263443,307564
p3 FM6 flower 2,0,44029,44013,43.9864,41.1607,4.97072,6.484864733024503,263443,219284
p3 FM6 flower 2,0,44029,44055,43.9864,57.059,5.90399,7.3921596384700035,263443,264043
p3 FM6 flower 2,0,43827,43826,81.8011,35.3858,5.67209,9.32051361503753,219345,307519
p3 FM6 flower 2,0,43827,44011,81.8011,69.4824,11.7982,7.038365473602518,219345,307138
p3 FM6 flower 2,0,43769,43906,45.4591,49.0967,8.98595,6.627384698355753,263783,263584
p3 FM6 flower 2,0,43769,43915,45.4591,50.1964,6.33001,7.119385722097097,263783,307538
p3 FM6 flower 2,0,43769,44083,45.4591,51.0727,3.53574,8.641443606250057,263783,307815
p3 FM6 flower 2,0,44080,43744,25.5383,24.6432,4.89093,5.667574935622815,263584,219608
p3 FM6 flower 2,0,44080,43888,25.5383,37.8645,0.216069,9.327386169361695,263584,351270
p3 FM6 flower 2,0,44080,43891,25.5383,35.9657,3.3584,6.054890193091862,263584,263692
p3 FM6 flower 2,0,44080,43916,25.5383,30.5966,3.59901,5.57863625651467,263584,263192
p3 FM6 flower 2,0,44080,44072,25.5383,29.1944,9.00497,3.8059420363557805,263584,219901
p3 FM6 flower 2,0,44080,44073,25.5383,32.4217,3.60143,6.900128178236979,263584,263945
p3 FM6 flower 2,0,43793,43785,53.1667,53.612,5.44226,7.0966459255129815,307564,307220
p3 FM6 flower 2,0,43793,43796,53.1667,63.0338,7.06959,8.515063204398427,307564,307715
p3 FM6 flower 2,0,43793,43798,53.1667,38.5713,5.15458,5.855217764737699,307564,263710
p3 FM6 flower 2,0,43793,44029,53.1667,43.9864,3.86757,8.881058991090255,307564,263443
p3 FM6 flower 2,0,43793,44036,53.1667,38.1378,4.99785,7.233551392815284,307564,219199
p3 FM6 flower 2,0,43793,44055,53.1667,57.059,1.90827,10.652703328808137,307564,264043
p3 FM6 flower 2,0,43793,44065,53.1667,28.1145,5.27663,6.736887182537942,307564,175728
p3 FM6 flower 2,0,44027,43773,48.0388,40.3912,0.473116,9.03086960430722,263264,263267
p3 FM6 flower 2,0,44027,43776,48.0388,30.59,6.09835,6.583617775964822,263264,219642
p3 FM6 flower 2,0,44027,43782,48.0388,49.4681,8.32607,6.537982151245146,263264,263385
p3 FM6 flower 2,0,44027,43856,48.0388,42.0588,7.18571,6.196879215379295,263264,307457
p3 FM6 flower 2,0,44027,44034,48.0388,36.0045,6.39694,6.473809352305641,263264,220031
p3 FM6 flower 2,0,43816,43732,64.5625,59.8688,9.16287,6.7850684454911745,263057,350648
p3 FM6 flower 2,0,43816,43897,64.5625,41.9405,3.32783,8.399742549626145,263057,263094
p3 FM6 flower 2,0,43816,43902,64.5625,53.4429,3.44903,8.792650531551908,263057,306865
p3 FM6 flower 2,0,43816,43903,64.5625,31.7578,6.80842,6.982422663374079,263057,219438
p3 FM6 flower 2,0,43967,43767,36.4596,26.5595,6.97935,4.603333590284438,263299,263846
p3 FM6 flower 2,0,43967,43834,36.4596,27.2177,2.19783,6.8867288353833125,263299,263274
p3 FM6 flower 2,0,43967,43842,36.4596,40.9728,2.75331,7.5421669582487905,263299,263502
p3 FM6 flower 2,0,43967,43909,36.4596,39.0895,4.28922,6.715458764112843,263299,263596
p3 FM6 flower 2,0,43967,43944,36.4596,38.9714,5.54289,6.07864717045659,263299,219354
p3 FM6 flower 2,0,43967,44003,36.4596,30.9567,3.9492,6.980131953308613,263299,263498
p3 FM6 flower 2,0,44047,43784,64.3472,38.8379,6.92937,7.23478044662725,307708,175945
p3 FM6 flower 2,0,44047,43855,64.3472,82.9301,1.82327,10.213940499439966,307708,351478
p3 FM6 flower 2,0,44047,43864,64.3472,36.172,6.62152,6.780063195052093,307708,263981
p3 FM6 flower 2,0,44047,44032,64.3472,49.7606,7.51049,7.258923866138831,307708,219785
p3 FM6 flower 2,0,44047,44038,64.3472,28.2531,2.12101,8.573984527563606,307708,263528
p3 FM6 flower 2,0,44047,44059,64.3472,61.0237,7.1257,8.243831979098067,307708,263941
p3 FM6 flower 2,0,44047,44076,64.3472,41.9529,3.81924,8.175384546460181,307708,219813
p3 FM6 flower 2,0,43898,43733,41.4172,31.6007,1.73535,7.99921277001681,263105,219228
p3 FM6 flower 2,0,43898,43738,41.4172,37.2673,3.8622,6.790145797810319,263105,262839
p3 FM6 flower 2,0,43898,43892,41.4172,42.5859,5.89342,6.68436560272551,263105,263057
p3 FM6 flower 2,0,43898,43907,41.4172,44.8529,7.44197,5.798763265559295,263105,263354
p3 FM6 flower 2,0,43898,43917,41.4172,48.5027,3.98269,7.832004666341825,263105,306613
p3 FM6 flower 2,0,43898,43918,41.4172,41.9886,5.79644,6.565394497179891,263105,263332
p3 FM6 flower 2,0,43856,43724,42.0588,33.4897,1.79952,8.133543329324558,307457,219663
p3 FM6 flower 2,0,43856,43776,42.0588,30.59,0.272955,8.674721460081582,307457,219642
p3 FM6 flower 2,0,43856,43853,42.0588,46.4598,7.63051,5.758592544189941,307457,307232
p3 FM6 flower 2,0,43856,44001,42.0588,35.5811,6.30902,6.857599475764093,307457,263230
p3 FM6 flower 2,0,43856,44027,42.0588,48.0388,7.18571,6.196879215379295,307457,263264
p3 FM6 flower 2,0,43856,44034,42.0588,36.0045,1.38483,8.530103713320251,307457,220031
p3 FM6 flower 2,0,43856,44042,42.0588,44.3675,4.21746,8.99038037015119,307457,263525
p3 FM6 flower 2,0,43722,43859,35.3311,30.0436,3.3753,5.906056579275211,308023,219849
p3 FM6 flower 2,0,43722,43969,35.3311,32.0694,0.692008,8.948483569572005,308023,350880
p3 FM6 flower 2,0,43722,43989,35.3311,26.9322,3.16698,7.320965442770784,308023,263291
p3 FM6 flower 2,0,43722,44004,35.3311,22.1064,7.50753,3.95544617535115,308023,219757
p3 FM6 flower 2,0,43722,44050,35.3311,21.8499,3.37438,6.477633426923759,308023,175829
p3 FM6 flower 2,0,43722,44075,35.3311,30.8715,2.00256,8.620292490188488,308023,307413
p3 FM6 flower 2,0,43722,44077,35.3311,37.9233,6.79238,5.4322824182934335,308023,263469
