plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_difference,clustering coefficient_difference,information centrality_difference,betweenness centrality_difference,eigenvector centrality_difference,page rank_difference,katz centrality_difference,current flow betweenness centrality_difference,communicability betweenness centrality_difference,load centrality_difference,harmonic centrality_difference,size on 2 neighborhood_difference,estrada index on 2 neighborhood_difference,abs graph density on 2 neighborhood_difference,rel graph density on 2 neighborhood_difference,avg path length on 2 neighborhood_difference,algebraic connectivity on 2 neighborhood_difference
P1,0,390,767,5.0,0.5,0.0035281048098401383,0.006036962863725373,0.04938097868051797,0.0025484879131983888,0.05161098840243635,0.039441303784888165,0.02307400428014701,0.005645115707927917,57.20789210789251,37.0,182.8631811503467,0.27205882352941174,4.352941176470588,2.1691176470588234,0.8677883184361834,-2.0,0.16666666666666669,-0.0004116672360427358,-0.05630097132528371,-0.025454830187033567,-0.0008605061782816768,-0.009940120282306952,-0.027608689184955765,-0.04212493284865092,-0.06072605407183354,-4.82559940059928,-8.0,-46.030796944917086,0.03521671826625386,-0.14705882352941213,-0.15719814241486096,0.13167205095901446
P1,0,384,484,7.0,0.3333333333333333,0.0037929723151037924,0.048076029771357234,0.0704392586106049,0.003427936488423253,0.06258349341519916,0.06843427710865667,0.06029793132379038,0.04514251017763957,58.73930236430268,47.0,237.21655796015835,0.22380952380952382,4.476190476190476,2.4,0.7437871132826737,1.0,-0.06666666666666671,0.00010164004842518146,0.007107208399020286,0.00028170072877142793,0.0004659469370698519,0.0038273548156895487,0.012677391942526615,0.008008846586392185,0.004705905920753477,-0.6578504828504848,-1.0,-5.396069442073127,0.01601731601731604,0.11255411255411296,-0.02857142857142847,0.1124106311538664
P1,0,384,592,7.0,0.3333333333333333,0.0037324436180641812,0.03857604931688635,0.07060115498702084,0.0034296681024785203,0.062256704605171534,0.05976687819319035,0.04715298412369848,0.036516604452526295,58.391980241980576,47.0,240.63134451865895,0.22380952380952382,4.476190476190476,2.3714285714285714,0.6825497026444068,1.0,-0.06666666666666671,4.1111351385570306e-05,-0.002392772055450597,0.00044359710518736273,0.0004676785511251191,0.003500566005661926,0.004009993027060295,-0.005136100613699721,-0.003919999804359801,-1.0051726051725893,-1.0,-1.9812828835725327,0.01601731601731604,0.11255411255411296,-0.05714285714285694,0.05117322051559958
P1,0,384,615,6.0,0.4,0.003515318890721236,0.02249277787417492,0.05169912663674464,0.003022243516895314,0.05707280145338697,0.047233210726447365,0.028645588248399734,0.024202792633213326,55.997116772117174,44.0,219.98623238976162,0.23157894736842108,4.4,2.3473684210526318,0.7250508947817379,0.0,0.0,-0.00017601337595737508,-0.01847604349816203,-0.018458431245088835,6.025396554191261e-05,-0.0016833371461226349,-0.008523674439682688,-0.023643496488998463,-0.01623381162367277,-3.4000360750359917,-4.0,-22.626395012469857,0.0237867395762133,0.03636363636363704,-0.08120300751879661,0.09367441265293064
P1,0,384,630,6.0,0.4,0.003800414607035402,0.053619527120673055,0.08026034250867349,0.002943667918306306,0.05898760273102192,0.05958555842051309,0.06251061715999902,0.04897463873735467,60.363930513930846,48.0,242.42773168427405,0.20779220779220778,4.363636363636363,2.445887445887446,0.645473169494719,0.0,0.0,0.00010908234035679129,0.012650705748336107,0.010102784626840014,-1.8321633047095175e-05,0.00023146413151230866,0.00382867325438304,0.01022153242260082,0.008538034480468575,0.9667776667776806,0.0,-0.18489571795743132,0.0,0.0,0.017316017316017618,0.014096687365911742
P1,0,384,745,8.0,0.2857142857142857,0.004088610371797876,0.11642344911768295,0.10239388803771869,0.0038072040708342415,0.06867802374398523,0.08890787479065203,0.11668644798387082,0.11232271773741846,63.55308580308618,54.0,279.95749761138853,0.1956521739130435,4.5,2.503623188405797,0.6036263451563278,2.0,-0.11428571428571432,0.0003972781051192649,0.075454627745346,0.032236330155885215,0.0008452145194808402,0.009921885144475617,0.033150989624521975,0.06439736324647262,0.07188611348053237,4.155932955933011,6.0,37.34487020915705,-0.012140033879164291,0.1363636363636367,0.07505175983436851,-0.02775013697247941
P1,0,384,751,5.0,0.5,0.003339665128089612,0.004087278529001679,0.046237969541315246,0.002574540903771078,0.05153523071951713,0.03326445230795083,0.01453568892799542,0.0037130921292501894,53.70573593073636,37.0,181.63620605048402,0.27205882352941174,4.352941176470588,2.1838235294117645,0.9154162499968915,-1.0,0.09999999999999998,-0.00035166713858899874,-0.036881542843335266,-0.02391958834051823,-0.00038744864758232314,-0.00722090787999248,-0.022492432858179222,-0.037753395809402776,-0.03672351212763591,-5.691416916416806,-11.0,-60.97642135174746,0.06426661573720396,-0.010695187165775444,-0.24474789915966388,0.28403976786808427
P1,0,369,436,6.0,0.4,0.003855069455811356,0.04717523967306681,0.08316021733748004,0.0029392717404998327,0.058025637905902504,0.06064426699708778,0.06624996528724963,0.04141285999944689,61.59411421911455,44.0,219.94314519430714,0.23157894736842108,4.4,2.3526315789473684,0.746657965012023,-1.0,0.06666666666666671,-0.0002515094981102102,-0.04800645060339078,-0.022138221592161278,-0.000421010713614901,-0.00539451296950582,-0.01885970894448439,-0.04317236817797582,-0.05309448716768273,-2.79857087357086,-5.0,-29.251597962945823,0.01945773524720898,-0.054545454545453786,-0.084597858282069,0.09780714147319747
P1,0,369,461,6.0,0.4,0.003957658576859359,0.07051686867802008,0.09913029871543551,0.002928535180120094,0.058881694995568896,0.06206457544666252,0.07146530171232049,0.07079337113797082,63.83326118326149,49.0,252.10172984464378,0.2121212121212121,4.454545454545454,2.4285714285714284,0.6373531582395697,-1.0,0.06666666666666671,-0.00014892037706220728,-0.02466482159843751,-0.006168140214205808,-0.0004317472739946396,-0.004538455879839427,-0.01743940049490965,-0.03795703175290496,-0.023713976029158798,-0.55942390942392,0.0,2.9069866873908268,0.0,0.0,-0.008658008658009031,-0.011497665299255777
P1,0,369,587,7.0,0.3333333333333333,0.004066440567063407,0.07765415573941883,0.09824123376776518,0.0033874830627914593,0.06201765687484189,0.07261599550873021,0.08820744590422465,0.07482374410901264,63.694924519924825,45.0,228.8241249505192,0.23684210526315788,4.5,2.331578947368421,0.7682504068878611,0.0,0.0,-4.013838685815955e-05,-0.017527534537038758,-0.0070572051618761344,2.720060867672557e-05,-0.001402494000566433,-0.006887980432841959,-0.021214887561000803,-0.019683603058116977,-0.6977605727605862,-4.0,-20.370618206733752,0.024720893141945782,0.04545454545454586,-0.10565048986101644,0.11939958334903555
P1,0,369,600,7.0,0.3333333333333333,0.0040525945744791965,0.08627934895384307,0.10424573804783814,0.0033716664756077747,0.06338949558930469,0.0745270042033173,0.09337766067231372,0.08558980708626227,63.84665057165091,49.0,251.40765546535005,0.2121212121212121,4.454545454545454,2.4242424242424243,0.6375133610830055,0.0,0.0,-5.398437944236986e-05,-0.008902341322614526,-0.0010527008818031758,1.1384021493040988e-05,-3.065528610363133e-05,-0.004976971738254871,-0.016044672792911732,-0.008917540080867356,-0.5460345210344997,0.0,2.2129123080970885,0.0,0.0,-0.012987012987013102,-0.011337462455820013
P1,0,369,726,6.0,0.4,0.003906579209441507,0.06984107483774323,0.08645244810963437,0.0029316092651497727,0.05866360046060127,0.06292783897102192,0.07622731420582551,0.06731947095666925,62.91814851814884,48.0,241.5458224220658,0.20779220779220778,4.363636363636363,2.4415584415584415,0.6372496800918331,-1.0,0.06666666666666671,-0.00019999974448005938,-0.025340615438714367,-0.018845990820006944,-0.00042867318896496094,-0.004756550414807055,-0.016576136970550256,-0.03319501925939994,-0.02718787621046037,-1.4745365745365717,-1.0,-7.648920735187147,-0.004329004329004321,-0.09090909090909083,0.004329004329004071,-0.011601143446992368
P1,0,369,738,5.0,0.5,0.0036955311895943673,0.02806650273883693,0.07838693661156723,0.00249973820419193,0.05373233418915551,0.048090908595195964,0.050062108759313384,0.027674129081485324,61.05467310467343,43.0,214.9699777805052,0.2263157894736842,4.3,2.3263157894736843,0.7113011081726259,-2.0,0.16666666666666669,-0.0004110477643271991,-0.06711518753762066,-0.026911502318074085,-0.0008605442499228038,-0.009687816686252813,-0.03141306734637621,-0.05936022470591207,-0.0668332180856443,-3.338011988011985,-6.0,-34.22476537674777,0.014194577352472093,-0.15454545454545432,-0.11091364775575308,0.062450284633800424
P1,0,369,746,5.0,0.5,0.0037543554209951186,0.012343383395302852,0.08319142475048068,0.002506564248682652,0.05304362696351015,0.0471752274119736,0.041002781151424625,0.013514990403355446,61.33589466089494,41.0,203.1212706638315,0.23976608187134504,4.315789473684211,2.2923976608187133,0.7730725599809991,-2.0,0.16666666666666669,-0.0003522235329264478,-0.08283830688115473,-0.02210701417916064,-0.0008537182054320818,-0.010376523911898174,-0.03232874852959857,-0.06841955231380083,-0.08099235676377417,-3.056790431790475,-8.0,-46.07347249342146,0.027644869750132944,-0.13875598086124352,-0.1448317764107241,0.1242217364421736
P1,0,352,353,6.0,0.4,0.0036520702707431634,0.040113891311168305,0.047898627617238086,0.0029971572401900153,0.05856339702210873,0.05920476392923226,0.05141299957827735,0.037125431256918834,57.70949785508646,48.0,240.3462512078166,0.20779220779220778,4.363636363636363,2.45021645021645,0.6497415607837199,-1.0,0.06666666666666671,7.198731036944144e-05,-0.00523731243955964,0.008697799927805165,-0.0005725431880263896,-0.003875997851769779,-0.007675638225414068,0.0013774751553428943,-0.007102194036399161,1.8125976964211503,-3.0,-21.84961139358174,0.0062111801242235865,-0.07114624505928901,-0.031996988518727676,0.0003823257443208439
P1,0,352,525,6.0,0.4,0.003225705794724386,0.01401511201578384,0.02607695068351427,0.0032993984332331796,0.05526240487996355,0.04158175248153401,0.020475339312955712,0.015018862341443584,51.832022389375716,40.0,203.35228113606283,0.23391812865497075,4.2105263157894735,2.239766081871345,0.6868456498735599,-1.0,0.06666666666666671,-0.00035437716564933617,-0.0313360917349441,-0.01312387700591865,-0.0002703019949832253,-0.007176989993914959,-0.025298649673112322,-0.029560185109978744,-0.029208762951874412,-4.064877769289595,-11.0,-58.84358146533552,0.032337100986986556,-0.22425629290617888,-0.24244735686383256,0.03748641483416082
P1,0,352,540,6.0,0.4,0.0034428396586641476,0.015152194857632317,0.03650858370067809,0.0030952713365907606,0.056810615204872135,0.048464639679688996,0.028854942147307536,0.015171147416982172,54.64901014018704,42.0,212.67085256439395,0.2456140350877193,4.421052631578948,2.280701754385965,0.8363242748205775,-1.0,0.06666666666666671,-0.00013724330170957443,-0.030199008893095628,-0.002692243988754832,-0.0004744290916256443,-0.0056287796690063716,-0.018415762474957333,-0.02118058227562692,-0.02905647787633582,-1.247890018478273,-9.0,-49.52501003700439,0.04403300741973512,-0.01372997711670454,-0.20151168434921285,0.1869650397811784
P1,0,352,551,5.0,0.5,0.0032562723345732274,0.004456011662420419,0.027975270095310197,0.0026500116153976645,0.0515792660112179,0.03610973455752568,0.016056767874709263,0.004735512303869347,52.209812246577364,39.0,193.6816593197912,0.2549019607843137,4.333333333333333,2.215686274509804,0.8393880857622168,-2.0,0.16666666666666669,-0.00032381062580049465,-0.040895192088307525,-0.011225557594122724,-0.0009196888128187404,-0.010860128862660606,-0.030770667597120646,-0.03397875654822519,-0.039492112989448644,-3.6870879120879465,-12.0,-68.51420328160714,0.053320933116329516,-0.10144927536231929,-0.2665271642253737,0.19002885072281772
P1,0,352,557,7.0,0.3333333333333333,0.0037375401663010933,0.06642958169669141,0.0491752083633867,0.003460971466984681,0.06258774883750462,0.06889175862904148,0.06429149268022775,0.06914170996071367,58.680651293151634,49.0,248.00105911776674,0.2121212121212121,4.454545454545454,2.445887445887446,0.6760015447065093,0.0,0.0,0.00015745720592737125,0.02107837794596347,0.00997438067395378,-0.00010872896123172377,0.0001483539636261133,0.002011356474395154,0.014255968257293299,0.024914084667395676,2.783751134486323,-2.0,-14.194803483631603,0.010540184453227908,0.019762845849801813,-0.03632599284773175,0.02664230966711023
P1,0,623,472,6.0,0.4,0.0035944162026555755,0.0349022062766781,0.04445786840545788,0.003016126246386481,0.057884902643296404,0.05633538153320514,0.04654014799095294,0.03297961258101523,56.96237928737965,46.0,230.6727460644749,0.21904761904761907,4.380952380952381,2.4047619047619047,0.724056396490781,-1.0,0.06666666666666671,0.00011124277601364972,-0.0029806183223032787,0.010029537321171733,-0.0005851806587144734,-0.0035523902268191007,-0.004909205318265962,0.004966755635828227,-0.004764934186467298,2.6951204840909924,-2.0,-27.579671178112164,-0.00952380952380949,-0.1904761904761898,0.03809523809523796,-0.02935260959438113
P1,0,623,476,5.0,0.5,0.0033066461177518047,0.010467359980605778,0.032147858565058834,0.0026215625510219373,0.05210362706382835,0.03942878997031355,0.02197536277763164,0.01247894575820777,53.9863372738377,39.0,192.3511938760106,0.2549019607843137,4.333333333333333,2.241830065359477,0.8181368039330087,-2.0,0.16666666666666669,-0.00017652730889012105,-0.0274154646183756,-0.0022804725192273126,-0.0009797443540790172,-0.009333665806287153,-0.021815796881157548,-0.019598029577493074,-0.025265601009274753,-0.28092152945095705,-9.0,-65.90122336657646,0.026330532212885144,-0.23809523809523814,-0.12483660130718954,0.06472779784784655
