plant,time point,cell,area,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,degree,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
P2,0,147,32.5877,7.0,7.0,0.3333333333333333,0.0057743778306769,0.07835954292576694,0.08523420281140838,0.004725745909798741,0.07464340152598506,0.08466876033045775,0.09144445071555032,0.07621604905341055,52.46670274170288,49.0,248.00105911776615,0.2121212121212121,4.454545454545454,2.445887445887446,0.67600154470651,7.0,0.224917504653304,0.18836010554892846,0.0001827857245470832,0.06628575315444002,0.01913354994328835,0.004664889782122829,0.07464340152598507,0.08499799988360397,0.09144445071555098,0.06628575315444002,1803.5475371332636,49.0,248.00105911776615,0.2121212121212121,4.454545454545454,0.0773362738884002,0.021721074849548216,7.0,2.379668712203137,0.028356150690805142,0.0017021400470337998,0.02285481073359861,1.6845066787165183e-06,0.005130814466828417,0.07464340152598507,0.09464598129470037,0.09144445071555098,0.02285481073359861,203.96125059527756,49.0,248.00105911776615,0.2121212121212121,4.454545454545454,0.6155105423263995,0.19190911080229794,7.0,0.8713153977077464,0.10208566290277804,0.0007607641691946454,0.07553650987994423,0.004058640089185161,0.004410006186651778,0.07464340152598507,0.08028367184327809,0.09144445071555098,0.07553650987994423,451.8446473561384,49.0,248.00105911776615,0.2121212121212121,4.454545454545454,0.30661098801683273,0.08349503428700254
P2,0,149,29.7466,6.0,6.0,0.4,0.0056597814760349615,0.05410093966312622,0.08845554647207432,0.004101767042728133,0.06860740109255795,0.0693809175208326,0.07432071225071557,0.056738382351533924,52.94895382395391,44.0,219.986232389762,0.2315789473684211,4.4,2.347368421052632,0.7250508947817379,6.0,0.19081015459585496,0.2158676478119014,0.00017847226789220283,0.03934972621841308,0.029393711943370288,0.004033114220970792,0.06860740109255795,0.0703350291793762,0.07432071225071696,0.03934972621841308,1867.7729838581338,44.0,219.986232389762,0.2315789473684211,4.4,0.06991808105301572,0.02279891107631208,6.0,1.6324107764343998,0.03051281059194508,0.0016123935170173356,0.022446689113355782,1.9433578696598982e-06,0.0037138581006846,0.06860740109255795,0.0684528448336387,0.07432071225071696,0.022446689113355782,211.00220803972203,44.0,219.986232389762,0.2315789473684211,4.4,0.5650717422001647,0.18713206293391785,6.0,0.7970860551091468,0.1264700365433525,0.0007543743228517905,0.02737815869129,0.005259958366017786,0.004089583587863755,0.06860740109255795,0.07085326728958212,0.07432071225071696,0.02737815869129,443.47768371414566,44.0,219.986232389762,0.2315789473684211,4.4,0.293483597957019,0.09474557125322336
P2,0,153,45.1435,6.0,6.0,0.4,0.005201320248881525,0.035016210731266456,0.04877291959541788,0.004255251944934137,0.06790523165882204,0.061129867084387085,0.04799624987186296,0.03591327886043619,48.79992229992254,44.0,222.34053436317612,0.2315789473684211,4.4,2.3157894736842106,0.7249872529062866,6.0,0.15635141058566476,0.19254365709515572,0.00015621174142199754,0.06108220249634391,0.003847961680109661,0.0035924627209420095,0.06790523165882205,0.052090527848034605,0.047996249871863815,0.06108220249634391,1836.3546771241486,44.0,222.34053436317657,0.2315789473684211,4.4,0.06403192070998333,0.02122690430690581,6.0,1.4512401115039988,0.03442306634125472,0.0014471752700827671,0.06798625990545183,2.8215277466449805e-06,0.0032471758398173642,0.06790523165882205,0.04697846248095669,0.047996249871863815,0.06798625990545183,207.28303103662688,44.0,222.34053436317657,0.2315789473684211,4.4,0.559393853574727,0.232079882795367,6.0,0.7621521803508785,0.11791195470376575,0.0006888124400063544,0.02448729721456994,0.0015315614126632088,0.0038661535907817454,0.06790523165882205,0.06066897369105809,0.047996249871863815,0.02448729721456994,422.3322790779313,44.0,222.34053436317657,0.2315789473684211,4.4,0.2846519666235751,0.09118765691286082
P2,0,155,33.0245,7.0,7.0,0.3333333333333333,0.005944107220068937,0.055663161177290615,0.11360874437908886,0.004717941374853421,0.07390084322544725,0.0813589119897718,0.08360981158237273,0.052199868890404635,53.575000000000074,45.0,228.89688783952698,0.2368421052631579,4.5,2.3263157894736843,0.7691693307514886,7.0,0.22141804736533952,0.18619283758663965,0.0001886591953673075,0.021732476277930818,0.14709637302551845,0.004482917371966389,0.0739008432254473,0.08110739457163882,0.08360981158237328,0.021732476277930818,1888.85134636651,45.0,228.89688783952698,0.2368421052631579,4.5,0.07072691650464179,0.024245933751584927,7.0,2.5469591781464844,0.027848511271259417,0.0017786715313732567,0.020746182362343976,1.2062290009984053e-05,0.005269959818350743,0.0739008432254473,0.0901507072287836,0.08360981158237328,0.020746182362343976,220.1472706760881,45.0,228.89688783952698,0.2368421052631579,4.5,0.5676519967011507,0.21768942793984736,7.0,0.8463554368644179,0.10168426501829522,0.0007865222610781795,0.0424786586402748,0.013923557435853629,0.004291134811626214,0.0739008432254473,0.07905549908943572,0.08360981158237328,0.0424786586402748,459.34038200310084,45.0,228.89688783952698,0.2368421052631579,4.5,0.2836210595527919,0.09675648581214176
P2,0,157,48.4681,7.0,7.0,0.3333333333333333,0.0055523481628682,0.08737594374017905,0.06056491553444245,0.0048443612731857,0.07567560633713892,0.08797029741410388,0.08934957640658255,0.09003736519153993,51.17931235431252,56.0,292.11615050336263,0.18666666666666668,4.48,2.546666666666667,0.5329115138007843,7.0,0.16740402761075082,0.14597442718382206,0.0001651834928467453,0.12145019215726285,0.003901950084099676,0.003906021148072226,0.07567560633713898,0.0749223596649177,0.08934957640658436,0.12145019215726285,1929.7346311656304,56.0,292.1161505033622,0.18666666666666668,4.48,0.06912034182865053,0.0155253894243939,7.0,2.412344932730352,0.0267663854432752,0.0016137543310643138,0.08169234431860692,2.2040506494117463e-06,0.005367426607602066,0.07567560633713898,0.09755043895533301,0.08934957640658436,0.08169234431860692,211.4018097366391,56.0,292.1161505033622,0.18666666666666668,4.48,0.6116703144749291,0.15001151727857304,7.0,0.8305661291246937,0.09806351399097064,0.0007230063522089266,0.1515151515151515,0.0019247852438523348,0.00416996498728245,0.07567560633713898,0.07801879827402944,0.08934957640658436,0.1515151515151515,461.82994761116737,56.0,292.1161505033622,0.18666666666666668,4.48,0.31183230479408386,0.06957195092533022
P2,0,162,27.2615,6.0,6.0,0.4,0.0055391159951845145,0.06313531166183495,0.08261794078113155,0.004139805931990729,0.0681794695955272,0.06494086674308262,0.06264706659300613,0.06475675222958202,51.27821067821081,44.0,219.93953893083682,0.2315789473684211,4.4,2.3526315789473684,0.7124311178296117,6.0,0.21120901604980266,0.2405874042391913,0.00018031819373762412,0.04251266877529503,0.0932685660088892,0.0043071543297198865,0.06817946959552719,0.06913700662623559,0.06264706659301078,0.04251266877529503,1672.6524875753867,44.0,219.93953893083614,0.2315789473684211,4.4,0.07626290715358347,0.0235425754016452,6.0,2.582860385176069,0.03700581690194489,0.0016741751528723881,0.024453287079549704,1.0347721328258193e-05,0.005253972420136358,0.06817946959552719,0.07468459095328588,0.06264706659301078,0.024453287079549704,205.21337861280182,44.0,219.93953893083614,0.2315789473684211,4.4,0.5974604264522172,0.19542492728386254,6.0,0.910423858346864,0.13642885990304846,0.0007659555869914767,0.05489235792266095,0.03800921739333799,0.0043596935275384725,0.06817946959552719,0.06945270223584725,0.06264706659301078,0.05489235792266095,424.40314279373666,44.0,219.93953893083614,0.2315789473684211,4.4,0.3077231819312777,0.0931970443586992
P2,0,180,31.3197,7.0,7.0,0.3333333333333333,0.005855983196208898,0.0317678794340141,0.10677990484249658,0.004746000017608478,0.07406738047111125,0.0759365167448981,0.06487537857607661,0.029493198063791408,52.293650793650926,47.0,245.5205366586726,0.22380952380952385,4.476190476190476,2.333333333333333,0.7162789860823167,7.0,0.2332813060008148,0.19657461574168134,0.0001880828219137417,0.017481209400401317,0.18367894586317776,0.004630022784261191,0.07406738047111126,0.07604041800367478,0.06487537857607863,0.017481209400401317,1780.530584409324,47.0,245.5205366586726,0.22380952380952385,4.476190476190476,0.07260699612051834,0.021888322861426168,7.0,2.97070087774194,0.029877033915706425,0.0017890476418955352,0.029588817467605343,3.064180130472185e-05,0.005798466817582227,0.07406738047111126,0.08628032722803941,0.06487537857607863,0.029588817467605343,214.14880311500164,47.0,245.5205366586726,0.22380952380952385,4.476190476190476,0.5859576440885517,0.19416725388359424,7.0,0.8970164575216925,0.10516182782699683,0.0007884527350418933,0.03363602353501343,0.02140627713772566,0.00441520955977381,0.07406738047111126,0.07696794226249971,0.06487537857607863,0.03363602353501343,435.8980667555831,47.0,245.5205366586726,0.22380952380952385,4.476190476190476,0.2867942970299736,0.09326588198280836
P2,0,182,30.3062,6.0,6.0,0.4,0.0053160184865548975,0.028333277121871458,0.05544912090007356,0.004203287534075442,0.06779499802382473,0.061821180680225726,0.04449357509595549,0.02936715761675382,48.84303196803218,42.0,210.41442216480374,0.2456140350877193,4.421052631578949,2.2865497076023398,0.789969136305762,6.0,0.1873573628128339,0.2121518551773396,0.00016628067745618649,0.026323844505662684,0.005136588226844013,0.004285419078230819,0.06779499802382474,0.06355877591014575,0.0444935750959551,0.026323844505662684,1737.6139007467166,42.0,210.41442216480374,0.2456140350877193,4.421052631578949,0.06394700300621692,0.022708590933575905,6.0,1.8068310888393453,0.03117135158753772,0.001533611387396985,0.03645886474169302,5.369489515255071e-07,0.004338343209239397,0.06779499802382474,0.06486200600456682,0.0444935750959551,0.03645886474169302,201.69040182002564,42.0,210.41442216480374,0.2456140350877193,4.421052631578949,0.5364423734506588,0.2066390194903085,6.0,0.7945916618869979,0.12883426050368574,0.0007110579567096156,0.0357786620412883,0.002373162728228525,0.004005154706279988,0.06779499802382474,0.0620331247334483,0.0444935750959551,0.0357786620412883,417.93587006650597,42.0,210.41442216480374,0.2456140350877193,4.421052631578949,0.2854917574463689,0.10349712528081854
P2,0,196,34.3568,5.0,5.0,0.5,0.0049236603232058465,0.01868200968711504,0.043812418509390175,0.0036068261863434303,0.061830542055707864,0.04243167536838791,0.029274164528260118,0.01888800787481776,47.1178155178158,39.0,195.8046495455869,0.2549019607843137,4.333333333333333,2.2091503267973858,0.8013314376727347,5.0,0.15321035867163382,0.27000462240443784,0.00015429446178241788,0.049518756589463656,0.005744042904939992,0.003359566703744812,0.06183054205570785,0.03987212242947073,0.02927416452826215,0.049518756589463656,1631.9209455712812,39.0,195.8046495455868,0.2549019607843137,4.333333333333333,0.06898750526988888,0.026348335128266686,5.0,1.033840144485755,0.03862066283646954,0.0012925240646083876,0.08675985443662211,9.7340701741679e-07,0.0025314654712263788,0.06183054205570785,0.025544821060709072,0.02927416452826215,0.08675985443662211,206.95703012032692,39.0,195.8046495455868,0.2549019607843137,4.333333333333333,0.5443685109255227,0.2059352343788729,5.0,0.7294785795588653,0.1627609704035695,0.0006711312986003019,0.0007142128354249566,0.0018134192102522392,0.0037926469394724814,0.06183054205570785,0.047174309160059116,0.02927416452826215,0.0007142128354249566,394.1114699450491,39.0,195.8046495455868,0.2549019607843137,4.333333333333333,0.26889256640857634,0.10720243894469886
P2,0,202,19.3372,5.0,5.0,0.5,0.005291906274022768,0.009893274779466206,0.06982408133707488,0.003520066396341772,0.061648607362099365,0.0492572315453085,0.039499112960032695,0.011285735861799682,50.65429292929304,37.0,181.63620605048337,0.2720588235294117,4.352941176470588,2.1838235294117645,0.915416249996894,5.0,0.19254804405155385,0.3085617372602561,0.00017429527383553634,0.0,0.024680379248398502,0.00403994558329305,0.06164860736209937,0.05781562481546613,0.03949911296003628,0.0,1670.7691342325488,37.0,181.63620605048337,0.2720588235294117,4.352941176470588,0.06574549229426772,0.028699760938581436,5.0,1.557993462050152,0.04215728197099919,0.0015450908783074106,0.020848212767404686,1.2319033723788043e-06,0.003552827319845582,0.06164860736209937,0.0500416360479673,0.03949911296003628,0.020848212767404686,205.8722569397658,37.0,181.63620605048337,0.2720588235294117,4.352941176470588,0.5383264453497767,0.2573617209842721,5.0,0.6873901325599223,0.1612150773526621,0.0007082503227716311,0.005203550658096112,0.0035260474667424967,0.003579242417405549,0.06164860736209937,0.04982929298652553,0.03949911296003628,0.005203550658096112,423.37655529917214,37.0,181.63620605048337,0.2720588235294117,4.352941176470588,0.2743915495201739,0.11482824957752533
P2,0,204,30.4897,6.0,6.0,0.4,0.005167108339858819,0.017609001028513913,0.045355955574367134,0.004242757372384406,0.0671834791767572,0.05665296280804879,0.03748984892969747,0.015939139779921008,46.58812298812325,42.0,210.53881833539361,0.2456140350877193,4.421052631578949,2.2748538011695905,0.8105282305649648,6.0,0.20197419622443435,0.2357288311536375,0.00016535737321825546,0.009488827670645851,0.007228997072509378,0.004255380159372866,0.0671834791767572,0.057054463063104924,0.03748984892970037,0.009488827670645851,1561.956780563155,42.0,210.53881833539361,0.2456140350877193,4.421052631578949,0.07031984471027743,0.025647762153183,6.0,2.1399879890954265,0.03539511564803847,0.0015323441272050693,0.035846682311328766,3.632661950744042e-06,0.004444988295776322,0.0671834791767572,0.05840053927785961,0.03748984892970037,0.035846682311328766,200.47426458497182,42.0,210.53881833539361,0.2456140350877193,4.421052631578949,0.5490270158500616,0.21879131342900326,6.0,0.8949840237722986,0.1402335598159313,0.0007083013186357981,0.0020406081012141622,0.001817745500363473,0.004422393228414661,0.0671834791767572,0.062404610504539035,0.03748984892970037,0.0020406081012141622,370.94249340248496,42.0,210.53881833539361,0.2456140350877193,4.421052631578949,0.29438825655303164,0.11200994913775814
P2,0,214,28.3838,5.0,5.0,0.5,0.004947604844640451,0.012958539544644468,0.043739699655833734,0.0036100420537954797,0.062100840735244335,0.045521695574742116,0.02789713252081958,0.010872058686985374,46.06789599289626,39.0,194.51292319414105,0.2549019607843137,4.333333333333333,2.2287581699346406,0.7712226865284488,5.0,0.16110425162969982,0.2711431546049625,0.00015561704084246454,0.0,0.003110202776454676,0.0037818284954152796,0.062100840735244335,0.048092773720285115,0.02789713252081776,0.0,1611.9896395504272,39.0,194.51292319414105,0.2549019607843137,4.333333333333333,0.06438037404847792,0.02301651419148196,5.0,1.240582061602577,0.037235757860852925,0.0013721983227557516,0.05271570928136584,2.5234767907235906e-07,0.0031856724212646448,0.062100840735244335,0.03985590260350422,0.02789713252081776,0.05271570928136584,203.01709020878053,39.0,194.51292319414105,0.2549019607843137,4.333333333333333,0.5474255727504787,0.2141402415857303,5.0,0.7887762736505411,0.16696499350591154,0.0006850997117789288,0.015610651974288337,0.0024891952494927065,0.003977222963601898,0.062100840735244335,0.05153546148590992,0.02789713252081776,0.015610651974288337,391.8144941884167,39.0,194.51292319414105,0.2549019607843137,4.333333333333333,0.277912088413254,0.09560252691195884
P2,0,215,32.7919,7.0,7.0,0.3333333333333333,0.005480347050142447,0.04169121704906252,0.06377365206346047,0.0048377705107034786,0.0731524566723405,0.07570468551453173,0.06411272597969239,0.03988410665954449,49.245715395715635,45.0,229.02006220371553,0.2368421052631579,4.5,2.3157894736842106,0.7888430884756782,7.0,0.21658126073295625,0.17995789950826846,0.00017096887767222517,0.03254769921436588,0.013454475294139392,0.00475053423786656,0.07315245667234051,0.0745368203604304,0.06411272597969501,0.03254769921436588,1727.5692518175144,45.0,229.02006220371553,0.2368421052631579,4.5,0.06731809082971171,0.02309906064782376,7.0,2.2638422449776816,0.02713066780968159,0.0016055922969553495,0.027174097881168587,6.891171336496712e-07,0.0052839255247566904,0.07315245667234051,0.08426339948342314,0.06411272597969501,0.027174097881168587,196.8720723735462,45.0,229.02006220371553,0.2368421052631579,4.5,0.5948162646586624,0.20200156362351415,7.0,0.8629288477513325,0.10227369049217726,0.0007245596746875874,0.031085263408495732,0.00821426008049789,0.0043030617588716,0.07315245667234051,0.07100701733545745,0.06411272597969501,0.031085263408495732,421.79266572492446,45.0,229.02006220371553,0.2368421052631579,4.5,0.2931992147199283,0.0938510546463219
P2,0,220,23.0811,5.0,5.0,0.5,0.004969420218094668,0.010560431643238357,0.0450056315001167,0.003602961861868204,0.0612922944883713,0.04337331741294635,0.027568236809093587,0.010701760674338728,47.047541347541646,37.0,183.93394899091973,0.2720588235294117,4.352941176470588,2.147058823529412,0.8730144504823403,5.0,0.18027084209985572,0.2945448191018005,0.00016077900917251735,0.0,0.0069788539232669795,0.003915708916171599,0.06129229448837133,0.04769658062312624,0.027568236809099773,0.0,1618.3871874863034,37.0,183.9339489909194,0.2720588235294117,4.352941176470588,0.06342767680942282,0.026523419020730545,5.0,1.2347880100923565,0.038601624801914695,0.0013850044520200778,0.019487807366595243,2.2891801220055863e-06,0.0028095582946122922,0.06129229448837133,0.039058027789730033,0.027568236809099773,0.019487807366595243,197.92846058589703,37.0,183.9339489909194,0.2720588235294117,4.352941176470588,0.5278847220274967,0.2349554273997636,5.0,0.7842562949658464,0.1725877239179264,0.0006910598985957972,3.401013502023603e-05,0.001901221925833997,0.003930988088739489,0.06129229448837133,0.04983635992532867,0.027568236809099773,3.401013502023603e-05,386.77063677672686,37.0,183.9339489909194,0.2720588235294117,4.352941176470588,0.2677061800645553,0.12099702595957107
P2,0,229,42.7835,8.0,8.0,0.2857142857142857,0.005930035418431424,0.13604710347392227,0.08433897213490944,0.005356414639594682,0.08154192898780271,0.10501803931171852,0.12938642219949242,0.13592152824930245,53.952777777777946,56.0,289.68790080197635,0.18666666666666668,4.48,2.543333333333333,0.568698923856183,8.0,0.2155082476560757,0.14105922208274715,0.00018217393481095067,0.16059585756555453,0.012964741342953234,0.0045978012090342685,0.08154192898780273,0.09596151864663326,0.12938642219949367,0.16059585756555453,1974.9910921538296,56.0,289.6879008019762,0.18666666666666668,4.48,0.07398375516332888,0.017384246034822956,8.0,2.7512115521582965,0.023240540850203755,0.001760254035981936,0.06363296262286161,2.392164906617007e-06,0.005765769958540846,0.08154192898780273,0.11836605728138283,0.12938642219949367,0.06363296262286161,209.8237505989254,56.0,289.6879008019762,0.18666666666666668,4.48,0.6394059701595223,0.1691127177674691,8.0,0.9709244155187792,0.08860616469046254,0.0007748462673811185,0.17732884399551066,0.003036306601078439,0.004744997874582711,0.08154192898780273,0.0942701744322142,0.12938642219949367,0.17732884399551066,485.6897927687161,56.0,289.6879008019762,0.18666666666666668,4.48,0.3073165545114485,0.07232955227324253
P2,0,236,30.1177,5.0,5.0,0.5,0.005167059072762629,0.010056246721474692,0.06684243613141501,0.003546063956182689,0.0626836090203147,0.04847441821189377,0.03329257953253582,0.010275011307574728,48.653593628593846,42.0,213.6329141188427,0.2456140350877193,4.421052631578949,2.2690058479532165,0.7990778680459729,5.0,0.14964995893919514,0.25099002189621955,0.00016008498128178107,0.0004761418902833044,0.010442653635036535,0.0035350807333597,0.0626836090203147,0.0498392912289732,0.033292579532539675,0.0004761418902833044,1749.523293709908,42.0,213.6329141188427,0.2456140350877193,4.421052631578949,0.06269164778113981,0.022561294552173008,5.0,1.2742676977883731,0.03887698712640685,0.0014316085016788692,0.07220351664796107,3.644747237131855e-06,0.0030785567586971924,0.0626836090203147,0.04131649955342557,0.033292579532539675,0.07220351664796107,219.3800190800636,42.0,213.6329141188427,0.2456140350877193,4.421052631578949,0.5365946914816696,0.21366563869039767,5.0,0.7094759730393149,0.15404698051205984,0.0006972840867459077,0.0,0.00652024658806063,0.0037733381879264272,0.0626836090203147,0.05399585607819142,0.033292579532539675,0.0,414.72938241325346,42.0,213.6329141188427,0.2456140350877193,4.421052631578949,0.2615970046778597,0.1037555891877542
P2,0,240,38.5266,6.0,6.0,0.4,0.0056131166803793965,0.08423808066001284,0.07745793126614188,0.004112538237190642,0.07044151868412463,0.07677340532683967,0.08943682552106128,0.08293358486792354,52.261652236652395,50.0,251.17735854260403,0.1976284584980237,4.3478260869565215,2.490118577075098,0.6347348990077368,6.0,0.1610072160977063,0.1878798591379717,0.0001709371805114264,0.12604156038499473,0.031457547667544834,0.0035988827547522007,0.07044151868412464,0.07130220605733559,0.08943682552106394,0.12604156038499473,1885.3811282871488,50.0,251.17735854260383,0.1976284584980237,4.3478260869565215,0.0703028234536725,0.01875488632164076,6.0,1.4557152394249318,0.029803294699916737,0.0015715910237715624,0.09294969901030506,2.026142404859322e-06,0.0033957116982377585,0.07044151868412464,0.0723690539355772,0.08943682552106394,0.09294969901030506,214.22453127835567,50.0,251.17735854260383,0.1976284584980237,4.3478260869565215,0.6174341900066429,0.15903006270300307,6.0,0.7363902992777376,0.11496726810591175,0.0007395391981578327,0.08852838145767437,0.013007531959690614,0.0037285512235188467,0.07044151868412464,0.07258248317507393,0.08943682552106394,0.08852838145767437,443.88849156309647,50.0,251.17735854260383,0.1976284584980237,4.3478260869565215,0.3051868558565378,0.08061476780598367
P2,0,242,27.1565,5.0,5.0,0.5,0.005445396344260424,0.023045873206884403,0.09836926795129636,0.003490842494900003,0.0636592782823332,0.0525383152844567,0.046773037010422236,0.02357434671900108,52.198809523809615,43.0,216.25953957256692,0.2263157894736842,4.3,2.310526315789473,0.7273889173730761,5.0,0.1744579450395581,0.29668600271335216,0.00017732496763103565,0.0026187803965581737,0.14991074659486806,0.003555689600752288,0.0636592782823332,0.0553136544562603,0.046773037010423284,0.0026187803965581737,1762.8071385145188,43.0,216.25953957256692,0.2263157894736842,4.3,0.07308075858725148,0.02418626737777186,5.0,1.3393837522464975,0.042815061393353185,0.0015108776454162585,0.03951977689351426,1.1000300489910926e-05,0.002952747632268943,0.0636592782823332,0.03816898697801279,0.046773037010423284,0.03951977689351426,220.72645757053573,43.0,216.25953957256692,0.2263157894736842,4.3,0.610275504664747,0.21597753071548745,5.0,0.6731349499154805,0.15771196133343532,0.0007346077184223577,0.002516749991497466,0.01680570785858767,0.003480269568980759,0.0636592782823332,0.05509887705556206,0.046773037010423284,0.002516749991497466,427.4683585822335,43.0,216.25953957256692,0.2263157894736842,4.3,0.2805009264498277,0.09540515445207892
P2,0,249,35.1924,6.0,6.0,0.4,0.005375029987169027,0.03390266140638353,0.061147404790806686,0.004166145626255668,0.06882311193537698,0.0630374120161263,0.049096185085042654,0.03660092085986635,49.40030802530823,46.0,231.79559715306075,0.21904761904761907,4.380952380952381,2.3857142857142857,0.6850304635023601,6.0,0.17487660532228058,0.20355438870690454,0.00016598030418755536,0.029826888412747,0.006447332247960277,0.003982404501461602,0.06882311193537698,0.06151529765247898,0.04909618508504203,0.029826888412747,1732.7802440790908,46.0,231.79559715306075,0.21904761904761907,4.380952380952381,0.0702594749630016,0.020706033637097915,6.0,1.632429851116215,0.03111590281558045,0.0015435775245913235,0.06839438152569466,4.43237003644329e-07,0.0039208517382453385,0.06882311193537698,0.06431813114814683,0.04909618508504203,0.06839438152569466,210.8206642506679,46.0,231.79559715306075,0.21904761904761907,4.380952380952381,0.5817417395274437,0.1788837847400756,6.0,0.8521510491171873,0.12973305000223212,0.0007219950866437647,0.03911165527327143,0.003456796972953756,0.004241239800126478,0.06882311193537698,0.0635376332463728,0.04909618508504203,0.03911165527327143,429.3479502400575,46.0,231.79559715306075,0.21904761904761907,4.380952380952381,0.3004840449798377,0.09163888516771754
P2,0,251,18.3347,5.0,5.0,0.5,0.005347685431743332,0.011387265190120505,0.09150407096222953,0.0035211086448288173,0.062115350484103174,0.04584935188079601,0.03010664442254095,0.011185458560646844,50.974206349206476,40.0,204.10287955564198,0.26143790849673204,4.4444444444444455,2.2026143790849675,0.889911063466116,5.0,0.22299827933340027,0.36507544651776697,0.00018429173392066,0.0,0.24936940584288186,0.004284866102372565,0.06211535048410319,0.05634666159506175,0.03010664442254564,0.0,1538.659360273135,40.0,204.10287955564198,0.26143790849673204,4.4444444444444455,0.07776616008286734,0.030273337913850795,5.0,1.548229432887941,0.047820182792365926,0.0015560959589022935,0.03431622623541815,1.5639058676435652e-05,0.003292282991338733,0.06211535048410319,0.03925972973710853,0.03010664442254564,0.03431622623541815,207.501332683974,40.0,204.10287955564198,0.26143790849673204,4.4444444444444455,0.5812756072228749,0.24464318094540036,5.0,0.7730587239866082,0.17225711255601833,0.0007488451254782695,0.0,0.023198208586006942,0.0038679233247542436,0.06211535048410319,0.05344812881198803,0.03010664442254564,0.0,403.1966826962519,40.0,204.10287955564198,0.26143790849673204,4.4444444444444455,0.28183579146861915,0.11405920950479252
P2,0,257,28.479,6.0,6.0,0.4,0.005471694313015336,0.03965166919103337,0.07097911842127963,0.0041497598627628605,0.06697018187657668,0.060588193257212763,0.0532716915046372,0.03879939085975488,51.12063492063509,40.0,199.6877885971817,0.26143790849673204,4.4444444444444455,2.2287581699346406,0.8621762425762927,6.0,0.2181878713851115,0.25462576088020544,0.00017758444093456485,0.016630956024895418,0.02064699144934351,0.004454892051889361,0.06697018187657669,0.0639375115281894,0.053271691504638265,0.016630956024895418,1700.8998752838097,40.0,199.6877885971823,0.26143790849673204,4.4444444444444455,0.07106300112526022,0.028357884445672464,6.0,1.7135471900464263,0.03388859021746673,0.0015831500526111912,0.019011665476311942,1.2194747287756308e-06,0.003820546212967215,0.06697018187657669,0.06104223660036201,0.053271691504638265,0.019011665476311942,201.93845013800876,40.0,199.6877885971823,0.26143790849673204,4.4444444444444455,0.5909073059426098,0.2568769718516449,6.0,0.8700779702170152,0.13505174572933926,0.0007410812702924832,0.05108322280039451,0.003525147655736417,0.004370876750032544,0.06697018187657669,0.06261126852139605,0.053271691504638265,0.05108322280039451,435.7374142308328,40.0,199.6877885971823,0.26143790849673204,4.4444444444444455,0.2832633004507955,0.10364021890553243
P2,0,260,36.4095,7.0,7.0,0.3333333333333333,0.005895256978961219,0.10392519053910107,0.094044018482334,0.004709306155079333,0.07498289754486967,0.08623904410167922,0.10787286028068786,0.10325669890097937,54.056168831168996,49.0,250.3033552724097,0.2121212121212121,4.454545454545454,2.41991341991342,0.6303241536263645,7.0,0.2099330193589152,0.17748701178961845,0.0001840766755103651,0.14791007720300647,0.028369563240988844,0.004438303471627976,0.07498289754486967,0.0849418440816375,0.1078728602806889,0.14791007720300647,1965.9249763847808,49.0,250.3033552724097,0.2121212121212121,4.454545454545454,0.07024203915414033,0.019358577220343915,7.0,1.9722000704248637,0.027866138253143748,0.0016780546515762786,0.12114410094208075,1.8599000455370784e-06,0.0043944045299957645,0.07498289754486967,0.0788634110035488,0.1078728602806889,0.12114410094208075,223.1181776903706,49.0,250.3033552724097,0.2121212121212121,4.454545454545454,0.6120548336324115,0.17710824826289231,7.0,0.8400356020846742,0.09817594732841538,0.0007698450142601298,0.12614359079005544,0.004337642938029071,0.0042416409076081315,0.07498289754486967,0.07983971268095362,0.1078728602806889,0.12614359079005544,474.6953315742694,49.0,250.3033552724097,0.2121212121212121,4.454545454545454,0.2911292945529929,0.07970270837291381
