plant,time point,cell,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood,weighted node degree.1,clustering coefficient.1,information centrality.1,eigenvector centrality.1,page rank.1,katz centrality.1,current flow betweenness centrality.1,communicability betweenness centrality.1,harmonic centrality.1,size on 2 neighborhood.1,abs graph density on 2 neighborhood.1,rel graph density on 2 neighborhood.1,avg path length on 2 neighborhood.1,algebraic connectivity on 2 neighborhood.1,weighted node degree.2,clustering coefficient.2,information centrality.2,eigenvector centrality.2,page rank.2,katz centrality.2,current flow betweenness centrality.2,communicability betweenness centrality.2,harmonic centrality.2,size on 2 neighborhood.2,abs graph density on 2 neighborhood.2,rel graph density on 2 neighborhood.2,avg path length on 2 neighborhood.2,algebraic connectivity on 2 neighborhood.2,weighted node degree.3,clustering coefficient.3,information centrality.3,betweenness centrality.3,eigenvector centrality.3,page rank.3,katz centrality.3,current flow betweenness centrality.3,communicability betweenness centrality.3,load centrality.3,harmonic centrality.3,size on 2 neighborhood.3,abs graph density on 2 neighborhood.3,rel graph density on 2 neighborhood.3,avg path length on 2 neighborhood.3,algebraic connectivity on 2 neighborhood.3
p3 FM6 flower 2,1,43583,0.4,0.0027638723358338,0.0333521495417056,0.0765300493758732,0.0021017159053944,0.0478823516518877,0.0426031808873949,0.039856601802521,0.035162663794118,75.79431401931417,46.0,0.219047619047619,4.380952380952381,2.347619047619048,0.6862049732076636,0.133935057935863,0.1146094106424889,6.362237668702622e-05,0.0001852659422897,0.0017054548295624,0.0478823516518877,0.0398873321603164,0.039856601802521,3305.590691329224,46.0,0.219047619047619,4.380952380952381,0.0570631349557928,0.0175300484222208,1.5438414105065903,0.0212605878913284,0.0006925880832312,1.6475600514835264e-06,0.0018144824306422,0.0478823516518877,0.0352647451306859,0.039856601802521,375.9782511076489,46.0,0.219047619047619,4.380952380952381,0.53076265712013,0.1962210697617316,0.6624201361011487,0.0209251090097941,0.0003622596650526,0.0163732861565678,3.988316125466485e-09,0.0018457713795172,0.0478823516518877,0.0435998937551554,0.039856601802521,0.0163732861565678,673.2129959094741,46.0,0.219047619047619,4.380952380952381,0.2479809384819539,0.0753351708077038
p3 FM6 flower 2,1,43587,0.3333333333333333,0.0028248604226596,0.0255696465571955,0.0766513459872512,0.0024169023263544,0.0516392048414964,0.0496178545210787,0.0364627314454174,0.0241203639716495,74.4038739038741,48.0,0.2285714285714285,4.571428571428571,2.333333333333333,0.6897130071993688,0.2405760628671799,0.1390719195164124,7.055499574099789e-05,0.0005996615377684,0.0026197286253642,0.0516392048414964,0.0596200426168476,0.0364627314454174,2809.652992679876,48.0,0.2285714285714285,4.571428571428571,0.0728130202646415,0.0221136495996647,3.713391869139701,0.0233979397592279,0.0007926997384668,7.453545441512912e-09,0.0033392109766136,0.0516392048414964,0.0740672172683831,0.0364627314454174,326.8629155349152,48.0,0.2285714285714285,4.571428571428571,0.5773486304869103,0.2447989289150941,1.0056043458742971,0.0224785242167009,0.0003924368211404,0.0277222467934542,5.018457842319652e-07,0.0024390312160707,0.0516392048414964,0.0527205671848171,0.0364627314454174,0.0277222467934542,628.8609658520824,48.0,0.2285714285714285,4.571428571428571,0.293682597275448,0.0942305553792685
p3 FM6 flower 2,1,43596,0.6666666666666666,0.0023694206761406,0.0005053545654752,0.0490902091518977,0.0015103490787249,0.0377212035681275,0.0180968329550457,0.0057546406882958,0.0005854992288974,69.75517815517867,30.0,0.3296703296703296,4.285714285714286,1.945054945054945,1.161964364585606,0.1288771870683171,0.2369009942769331,6.009702380509516e-05,0.0001945147317275,0.0016432529345029,0.0377212035681275,0.0219280220295552,0.0057546406882958,2793.242834830424,30.0,0.3296703296703296,4.285714285714286,0.0497583387818443,0.0309568291432541,0.8635544669868838,0.032032462184909,0.0005614045497064,1.8104832290934082e-07,0.0011781529520101,0.0377212035681275,0.0117217738561774,0.0057546406882958,353.95243900570705,30.0,0.3296703296703296,4.285714285714286,0.4565458521805563,0.300922383689039,0.6680231307836595,0.0431308274728825,0.0003426282603824,0.0,4.69750327816029e-09,0.0018392056823262,0.0377212035681275,0.0268769790455384,0.0057546406882958,0.0,556.6862743587124,30.0,0.3296703296703296,4.285714285714286,0.2186200774952251,0.1275395672936807
p3 FM6 flower 2,1,43597,0.4,0.0026775911137808,0.0042134902242599,0.0685566472153544,0.002135600073728,0.0459034695617498,0.0335547502812726,0.0143634521808926,0.0041155063199689,72.38295593295625,38.0,0.2794117647058823,4.470588235294118,2.1323529411764706,0.9282942601986036,0.2040314931548405,0.1608095503931488,6.707871136310268e-05,0.0004192286028024,0.0023809064253764,0.0459034695617498,0.0401643517610447,0.0143634521808926,2818.554117128054,38.0,0.2794117647058823,4.470588235294118,0.058051426418024,0.0261913192589131,1.7320532819626164,0.024352156501166,0.0006845520422273,2.574325553747613e-07,0.0020154915021094,0.0459034695617498,0.0311801867733923,0.0143634521808926,330.9936954674923,38.0,0.2794117647058823,4.470588235294118,0.4958044979306781,0.240789339765971,0.8024844959803221,0.0255529466174504,0.0003681352376747,0.0018664307828394,7.476729165942694e-09,0.0021190540731232,0.0459034695617498,0.0375766778269885,0.0143634521808926,0.0018664307828394,618.9191236584824,38.0,0.2794117647058823,4.470588235294118,0.2523155069113905,0.1212607988407896
p3 FM6 flower 2,1,43598,0.3333333333333333,0.0028748591720657,0.0325960630050958,0.0861741449054943,0.0024078790542545,0.0518955188065376,0.0532336360685766,0.0438063469482514,0.0318379752788729,75.8476634476637,49.0,0.2121212121212121,4.454545454545454,2.411255411255411,0.7057699890383708,0.2244209025609039,0.1341146213154016,7.091738293323604e-05,0.000718093711799,0.0024737635132985,0.0518955188065376,0.0602389380990827,0.0438063469482514,2817.724846613444,49.0,0.2121212121212121,4.454545454545454,0.0741256931450631,0.0225919267608843,3.324236259696704,0.0219153243297267,0.0007753285128809,7.335654053729e-08,0.0032715334329591,0.0518955188065376,0.067902268552888,0.0438063469482514,331.69175227137214,49.0,0.2121212121212121,4.454545454545454,0.5966144708898629,0.1929728826883079,0.9289998398740092,0.0210743866156386,0.0003950959903793,0.0061919504643962,1.7367853218655136e-08,0.0023364445438954,0.0518955188065376,0.0560007132976367,0.0438063469482514,0.0061919504643962,627.2690658933351,49.0,0.2121212121212121,4.454545454545454,0.3000835793061922,0.0880856499449554
p3 FM6 flower 2,1,43599,0.3333333333333333,0.0029058316694565,0.0534454201872531,0.0895696527196576,0.0023878634442965,0.053280462757191,0.0577964592873692,0.058910172013156,0.0520495613088215,77.20118215118234,57.0,0.1899999999999999,4.56,2.523333333333333,0.6213898940020662,0.2201413860045648,0.1317870586621137,7.155301259601246e-05,0.0010012469362799,0.0023710071579252,0.053280462757191,0.0649368024361763,0.058910172013156,2875.3065227200573,57.0,0.1899999999999999,4.56,0.0797388089652946,0.0204056277424767,2.868526520778606,0.0219172181143006,0.0007908837516861,2.6135266005636932e-08,0.0026287931088091,0.053280462757191,0.0731621915670827,0.058910172013156,334.25019880445353,57.0,0.1899999999999999,4.56,0.6456144687712627,0.1868963441680634,0.9123201204738588,0.0202508733551814,0.000397464515439,0.0484298982750995,7.886838644898175e-08,0.0022524971772076,0.053280462757191,0.0580844892925239,0.058910172013156,0.0484298982750995,659.8503557783886,57.0,0.1899999999999999,4.56,0.3181918590889233,0.0793961379722246
p3 FM6 flower 2,1,43613,0.4,0.0027725131088728,0.0241048225636404,0.0719134014109987,0.0020962496724276,0.0470068260853666,0.0446969514675215,0.0351582707138223,0.0232224539249878,74.69879426129448,42.0,0.2456140350877193,4.421052631578948,2.304093567251462,0.7949814819885624,0.2076998383270155,0.1577231218392493,6.945496243536897e-05,0.0014276860786793,0.0023240037608177,0.0470068260853666,0.0552311908194695,0.0351582707138223,2826.037970142641,42.0,0.2456140350877193,4.421052631578948,0.0645446293000932,0.0236655641438523,2.3430923424753627,0.0235324292013283,0.0007446328336426,0.0002189707163697,0.0024185706332167,0.0470068260853666,0.0549224271303475,0.0351582707138223,329.3075479225006,42.0,0.2456140350877193,4.421052631578948,0.5323643818783456,0.1825078466889651,0.816507192457191,0.0246344986661489,0.0003763790789096,0.0094471472799646,7.592541238022478e-09,0.0021466236254696,0.0470068260853666,0.0473032971578772,0.0351582707138223,0.0094471472799646,642.5677822594477,42.0,0.2456140350877193,4.421052631578948,0.2779731689477218,0.0944413997475815
p3 FM6 flower 2,1,43614,0.3333333333333333,0.0028637465065087,0.0412459260041503,0.0842289619676609,0.0024192487870604,0.0510099531030295,0.0514338338409051,0.0474105298745243,0.0414173956167395,76.22775557775577,45.0,0.2368421052631578,4.5,2.310526315789473,0.7909272493528343,0.1850247645156767,0.1101821620781889,6.809570721892049e-05,0.0006421067273509,0.0022095744050483,0.0510099531030295,0.0529250759217135,0.0474105298745243,3206.185403570152,45.0,0.2368421052631578,4.5,0.0583043003285331,0.0216475786048125,2.290258920753442,0.0186645229671059,0.0007438683245296,2.7463635365646584e-06,0.0025460535364837,0.0510099531030295,0.0564135622565655,0.0474105298745243,357.9722157864986,45.0,0.2368421052631578,4.5,0.5410352348069057,0.2221861543927216,0.8896703798142288,0.0192909787393469,0.0003841066043722,0.0354091110128261,7.28407927604836e-09,0.0023532219817909,0.0510099531030295,0.0533404002403548,0.0474105298745243,0.0354091110128261,671.1854512211798,45.0,0.2368421052631578,4.5,0.258257254405781,0.0867477860273047
p3 FM6 flower 2,1,43615,0.5,0.0026476670476785,0.006626732078827,0.0695542365740092,0.0017844333674524,0.0440075175165961,0.0343879405415694,0.0210638739887585,0.0071107177695233,73.68312798312827,44.0,0.231578947368421,4.4,2.3157894736842106,0.7786392742114382,0.1790594743954693,0.1990698891656351,6.762802135608393e-05,0.000949650406957,0.0020575194573193,0.0440075175165961,0.044591177799446,0.0210638739887585,2760.434449080027,44.0,0.231578947368421,4.4,0.0643264846585316,0.0229570418165818,1.6014227615133056,0.0282341145365851,0.0006990276582978,5.071513112591146e-07,0.0017966835940358,0.0440075175165961,0.0386960181424375,0.0210638739887585,318.17190205131374,44.0,0.231578947368421,4.4,0.55182022633742,0.1922570723234105,0.7542391749044991,0.0328362040729092,0.0003731522836541,0.0001149933657673,1.2342724122346818e-08,0.0019598255129025,0.0440075175165961,0.0415124389904459,0.0210638739887585,0.0001149933657673,596.8015345329356,44.0,0.231578947368421,4.4,0.2785571035650877,0.096271433901359
p3 FM6 flower 2,1,43624,0.3333333333333333,0.0029060957008389,0.0587294148137264,0.0914758375500812,0.00239945758717,0.0526131162347424,0.0566396995769753,0.0631494806142534,0.056715795035329,76.85817793317807,51.0,0.2015810276679842,4.434782608695652,2.4466403162055337,0.6171710828009196,0.2252266081203219,0.1289083598672845,7.150961107210895e-05,0.0021555216832289,0.0024776157952153,0.0526131162347424,0.0650137139074559,0.0631494806142534,2942.611671067774,51.0,0.2015810276679842,4.434782608695652,0.0714073562819108,0.0187203508729708,2.1389541736729565,0.0181401923624145,0.0007662978641342,2.097064079109098e-07,0.0021861713430656,0.0526131162347424,0.0663739116163333,0.0631494806142534,334.7833075727461,51.0,0.2015810276679842,4.434782608695652,0.626981437310056,0.178943345124607,0.9816190011713531,0.0216768515377505,0.0003996376071355,0.0188146837682441,4.02362812244812e-08,0.0024493795495086,0.0526131162347424,0.0589802338056292,0.0631494806142534,0.0188146837682441,649.0329394364038,51.0,0.2015810276679842,4.434782608695652,0.2995663136216998,0.0769127456737713
p3 FM6 flower 2,1,43625,0.6666666666666666,0.0023908628127019,0.0001366150752841,0.0507050512800036,0.001499340224449,0.0388013816604796,0.0198822972125963,0.0063295988827659,0.0001583177153071,68.72044899544959,35.0,0.2916666666666667,4.375,2.025,0.9459540792240893,0.1356294923686421,0.2665127849631386,6.203513770594903e-05,0.0016059643475843,0.0016064304136896,0.0388013816604796,0.0243339750655606,0.0063295988827659,2675.9746584934974,35.0,0.2916666666666667,4.375,0.0588287409443213,0.0280376002686801,0.7442446900922348,0.041909025505462,0.0005424262173668,4.787161502228069e-09,0.0009154283384355,0.0388013816604796,0.0070516126395742,0.0063295988827659,333.0644871252532,35.0,0.2916666666666667,4.375,0.5107732166746101,0.3391103850340422,0.6605636307044074,0.0446604998030251,0.0003491865824855,0.0,7.235109378380188e-07,0.0017128883196432,0.0388013816604796,0.0276720225027311,0.0063295988827659,0.0,537.2418854276369,35.0,0.2916666666666667,4.375,0.2428002983888557,0.1163257400406139
p3 FM6 flower 2,1,43633,0.3333333333333333,0.002944422743343,0.0717929804473625,0.0922601423505909,0.0023871138513089,0.0525554266393343,0.0617423023159368,0.0754126399890478,0.0703991320795102,78.00426240426239,52.0,0.2055335968379446,4.521739130434782,2.466403162055336,0.6176819936948569,0.1696873375882191,0.1049800251078457,6.899151512448223e-05,0.0026073437712604,0.0019969508688486,0.0525554266393343,0.0597633048820293,0.0754126399890478,3206.640588011613,52.0,0.2055335968379446,4.521739130434782,0.0637608197209247,0.017487195453459,1.7223441724041204,0.0169483230185944,0.0007387809613707,2.8428282689668104e-06,0.0019235988227263,0.0525554266393343,0.061146121773465,0.0754126399890478,350.2000766106222,52.0,0.2055335968379446,4.521739130434782,0.566074371339645,0.1465397653929572,0.8012378867517825,0.0193218618586629,0.0003903480150111,0.0513047324192834,2.0460152269102283e-08,0.0020800191771131,0.0525554266393343,0.0574448347524851,0.0754126399890478,0.0513047324192834,679.3585222879199,52.0,0.2055335968379446,4.521739130434782,0.2917334572220714,0.0787531281754669
p3 FM6 flower 2,1,43634,0.6666666666666666,0.0024242279855844,0.0004357015163578,0.0553740550078018,0.001492511909026,0.038967347701901,0.0217998637642944,0.0090820970314108,0.0005028857446196,70.68785381285419,35.0,0.2916666666666667,4.375,2.0416666666666665,1.0190006261242253,0.1444355627610108,0.276393674857487,6.359849445222567e-05,0.0024036324014927,0.0016813953347382,0.038967347701901,0.0283929220089492,0.0090820970314108,2646.250727588086,35.0,0.2916666666666667,4.375,0.0594901071029847,0.0314260622080375,0.7551702325706036,0.0368631029628643,0.0005612326683225,3.911799466321418e-08,0.0009509311076674,0.038967347701901,0.0133025797868732,0.0090820970314108,328.5295458268841,35.0,0.2916666666666667,4.375,0.5075184156949956,0.2527284073292386,0.6197649629234943,0.0454024688329704,0.0003466013960805,0.0,1.0187891071861392e-07,0.001630998009821,0.038967347701901,0.027302774695548,0.0090820970314108,0.0,561.8113909301677,35.0,0.2916666666666667,4.375,0.2520940318170899,0.134873043444904
p3 FM6 flower 2,1,43646,0.3333333333333333,0.0028397993070559,0.0272292578600165,0.0758505043853536,0.0024168717745521,0.0506326314830836,0.0512286240793343,0.036238096174716,0.0270625465793358,74.4255484711369,45.0,0.2368421052631578,4.5,2.331578947368421,0.7473757678180251,0.2221166589678775,0.1328332350761053,7.031069730556566e-05,0.0033447312513319,0.002360537882671,0.0506326314830836,0.0580529868630245,0.036238096174716,2794.205864177049,45.0,0.2368421052631578,4.5,0.0741326012331911,0.0244749756863167,3.851286398728863,0.0228689538913914,0.0007823284458887,0.0029310254138587,0.0034160640773644,0.0506326314830836,0.0667313400569871,0.036238096174716,345.8755907285868,45.0,0.2368421052631578,4.5,0.5857820475184642,0.2230249536594932,0.8649157195086123,0.0203563783995465,0.0003839282021561,0.0130738611233967,1.2545620586080668e-08,0.0021879151992659,0.0506326314830836,0.0513194507191472,0.036238096174716,0.0130738611233967,627.9087116286589,45.0,0.2368421052631578,4.5,0.2916382399399745,0.0884156398487053
p3 FM6 flower 2,1,43647,0.4,0.0027724457690914,0.022576200971407,0.0717680785517752,0.0020971627622541,0.0469338540090091,0.0447958998557617,0.0341166446126168,0.0215908777496918,74.80171952230795,42.0,0.2456140350877193,4.421052631578948,2.298245614035088,0.7959765987503052,0.1495792195491477,0.1261590131632149,6.586031995188498e-05,0.002613653367693,0.0017728896692412,0.0469338540090091,0.043512292321439,0.0341166446126168,3000.538349483886,42.0,0.2456140350877193,4.421052631578948,0.0637889740545999,0.0233351308752229,1.9991423364369345,0.0216941845664031,0.0007225765546602,0.000187943092936,0.0021007076138383,0.0469338540090091,0.0451792381674747,0.0341166446126168,361.25189034311046,42.0,0.2456140350877193,4.421052631578948,0.525416714338109,0.2017098820117134,0.7198325365182899,0.021867951784518,0.0003714171277552,0.0108005307386112,1.0963592022505006e-08,0.0019049082718935,0.0469338540090091,0.0456726798939975,0.0341166446126168,0.0108005307386112,634.0917465419085,42.0,0.2456140350877193,4.421052631578948,0.2798944205648003,0.0971037272733865
p3 FM6 flower 2,1,43669,0.5,0.0026906205236741,0.0273951527067167,0.0710596528123578,0.0017724857564638,0.0442866549701036,0.0397350346097396,0.0404507364061295,0.0273301943387209,76.37235125985134,43.0,0.2263157894736842,4.3,2.336842105263158,0.742077679188206,0.1527409536704371,0.1726367470879104,6.650540665991874e-05,0.0082359373703528,0.00180226975897,0.0442866549701036,0.0463289750137507,0.0404507364061295,2928.054445518052,43.0,0.2263157894736842,4.3,0.0600475387938514,0.0199938798864218,1.4012653193760658,0.0281943302797381,0.0006985135737727,4.349211931730553e-06,0.0015766255720913,0.0442866549701036,0.0447720558116113,0.0404507364061295,325.13259277737376,43.0,0.2263157894736842,4.3,0.5184819308064119,0.1743575396813808,0.7085258491364302,0.0316054789480307,0.0003714089878933,0.0013799203892083,4.82245783352439e-08,0.0018248683127689,0.0442866549701036,0.0420776661668806,0.0404507364061295,0.0013799203892083,623.7024239954494,43.0,0.2263157894736842,4.3,0.291731351790115,0.0957955037832551
p3 FM6 flower 2,2,18208,0.4,0.0018698337551472,0.0587796433497921,0.0534467256626201,0.0015000775866557,0.0398212982931743,0.0407349984512298,0.0482415827719423,0.057545832180113,91.62436321848074,42.0,0.2456140350877193,4.421052631578948,2.304093567251462,0.7949814819885619,0.1385552398185957,0.0517705485870445,4.879530495262575e-05,4.5600439024484985e-08,0.0013407083156917,0.0398212982931743,0.0332565118062404,0.0482415827719423,3486.4536824967136,42.0,0.2456140350877193,4.421052631578948,0.0544880892402802,0.0190720815199916,2.569894751024963,0.0168191723455776,0.0005744054314082,1.3286765440471752e-08,0.0018185204732618,0.0398212982931743,0.0453547562947177,0.0482415827719423,420.5095018064318,42.0,0.2456140350877193,4.421052631578948,0.4778409885986912,0.2230554656289663,0.7058869781687728,0.0610714599221738,0.0002578911834443,0.0561809930230982,4.650779483794917e-05,0.0013774307211678,0.0398212982931743,0.0386133069242849,0.0482415827719423,0.0561809930230982,749.5712727636042,42.0,0.2456140350877193,4.421052631578948,0.2665196241436854,0.0902311653176191
p3 FM6 flower 2,2,18222,0.5,0.0017526663303916,0.0053985124582431,0.0424468145446856,0.0012892021068547,0.0357680560631586,0.0282538854515614,0.0166357455251554,0.0057640258135055,87.03271473108964,35.0,0.2916666666666667,4.375,2.1083333333333334,0.9729099134769386,0.1260996156384433,0.0673276044541905,4.6787432544418514e-05,2.1630196315693284e-08,0.0012119779753052,0.0357680560631586,0.02518353545456,0.0166357455251554,3214.0470623883125,35.0,0.2916666666666667,4.375,0.051382160059304,0.0240704115410805,1.1239377382188156,0.0188866786229074,0.000467302912258,3.229159303220913e-09,0.0009648252554988,0.0357680560631586,0.0153958646184298,0.0166357455251554,405.1426364935811,35.0,0.2916666666666667,4.375,0.4440723520498149,0.2746233958061095,0.6237236895654753,0.0818856958312307,0.0002457925449402,0.0032604032604032,7.740959251227407e-05,0.0011828116219358,0.0357680560631586,0.0279874001081934,0.0166357455251554,0.0032604032604032,701.2514764812422,35.0,0.2916666666666667,4.375,0.2512145861583479,0.1145597941014244
p3 FM6 flower 2,2,18500,0.4,0.0018877948103001,0.0604546683040485,0.0579185141195942,0.0014927646826661,0.0406419946238062,0.0434797548518941,0.0548458851551984,0.0591579820702486,92.31770631329437,46.0,0.219047619047619,4.380952380952381,2.3857142857142857,0.685030463502358,0.1611352721005654,0.0572217764840966,5.075780612429558e-05,1.6165842033672822e-08,0.0015078208820301,0.0406419946238062,0.0398358809773531,0.0548458851551984,3452.3733609066016,46.0,0.219047619047619,4.380952380952381,0.0569729429709332,0.0167053711043149,1.7832986141036422,0.0157808946856777,0.0005452961902479,7.005190818170473e-08,0.0013614229614678,0.0406419946238062,0.039720041464284,0.0548458851551984,403.1895222942356,46.0,0.219047619047619,4.380952380952381,0.5304401958997071,0.186387182635677,0.7682692611152993,0.0652123118114443,0.0002646132378253,0.0494434283907968,1.4096646350485036e-05,0.0014795355935164,0.0406419946238062,0.0435065790534187,0.0548458851551984,0.0494434283907968,753.9159653477867,46.0,0.219047619047619,4.380952380952381,0.2717928774860853,0.0743259560540919
p3 FM6 flower 2,2,18543,0.4,0.0018871504109111,0.0391324923575118,0.0554396113828332,0.0014934564205543,0.0401619582077514,0.0433442583508789,0.0466122340201128,0.0406547168408338,91.68421325406604,44.0,0.231578947368421,4.4,2.363157894736842,0.7536257201119778,0.1325358307109383,0.0487181577051634,4.867601346352308e-05,6.515164562064533e-07,0.0013054455426148,0.0401619582077514,0.0351522047774056,0.0466122340201128,3509.097461671327,44.0,0.231578947368421,4.4,0.0541698746034568,0.0179087334427265,1.8527347744829088,0.0159850113836598,0.0005424350691068,8.694592821677494e-10,0.0014146966733372,0.0401619582077514,0.0373356493813214,0.0466122340201128,425.2744707536596,44.0,0.231578947368421,4.4,0.4833116036621565,0.1974921188028104,0.6339667855537967,0.0576337364730747,0.0002529215245586,0.0166000587053218,0.0001040179856534,0.0012834681617499,0.0401619582077514,0.0380602011487244,0.0466122340201128,0.0166000587053218,759.7753269500461,44.0,0.231578947368421,4.4,0.2650975307501201,0.0863304907074882
p3 FM6 flower 2,2,18950,0.4,0.0018713345162366,0.0477480609002054,0.0632985076332281,0.0014983518104397,0.0401573335993779,0.0411391814477401,0.04491848383088,0.0509708348113762,92.92790395878608,44.0,0.231578947368421,4.4,2.3526315789473684,0.712431117829611,0.1561236944572013,0.0569615664953859,5.003937558444542e-05,1.2046749336039429e-07,0.0014727389754916,0.0401573335993779,0.0372940478574875,0.04491848383088,3445.508690421964,44.0,0.231578947368421,4.4,0.0571434082916598,0.0177527223736035,1.587694282408031,0.0164124840005546,0.0005466052878286,2.40274846876665e-08,0.0011613015565399,0.0401573335993779,0.0391775783078801,0.04491848383088,400.4136398754092,44.0,0.231578947368421,4.4,0.5277146234257796,0.1884430485712949,0.7902944522146169,0.0656729362674016,0.0002609879649627,0.0914222493169861,1.0617499326368905e-05,0.0015379468114247,0.0401573335993779,0.0411716374873198,0.04491848383088,0.0914222493169861,792.4682045096678,44.0,0.231578947368421,4.4,0.2655663344978555,0.0807452302607857
p3 FM6 flower 2,2,19157,0.4,0.0018420388769063,0.0107407586589837,0.0571728752120913,0.0015148279724293,0.0392065758819643,0.0353178047077622,0.0208414910373571,0.0101230915852683,88.8567506023389,40.0,0.261437908496732,4.444444444444445,2.2222222222222223,0.7954766979071224,0.1492491868593179,0.0532701811266885,4.828538244640846e-05,2.418146908707007e-07,0.0014880201241351,0.0392065758819643,0.0317980266609001,0.0208414910373571,3468.2792530616503,40.0,0.261437908496732,4.444444444444445,0.0499238035233932,0.0186789912597186,1.6353261782994817,0.0135744587107737,0.0005194698623559,7.712987536922904e-09,0.0013638034126683,0.0392065758819643,0.0280017329631307,0.0208414910373571,419.8968573128546,40.0,0.261437908496732,4.444444444444445,0.4719239450633866,0.1778938004694897,0.6906562985023672,0.0612933703681175,0.0002506215896602,0.0097992729571676,2.2773163344193217e-05,0.0014406861070753,0.0392065758819643,0.0357324438817565,0.0208414910373571,0.0097992729571676,771.4018941098345,40.0,0.261437908496732,4.444444444444445,0.2339624147520441,0.0925985401008626
p3 FM6 flower 2,2,19286,0.5,0.0017676263859973,0.0068825856033334,0.0485495952761193,0.0012871133255366,0.0361539981297394,0.0289070850801824,0.0179502724983225,0.0078143239674625,88.59889734448568,37.0,0.2720588235294117,4.352941176470588,2.161764705882353,0.8457792624069311,0.1488348464397307,0.0763400122600464,4.812501873685104e-05,2.567215692143664e-08,0.0014482639127622,0.0361539981297394,0.0286869703323379,0.0179502724983225,3301.465928360557,37.0,0.2720588235294117,4.352941176470588,0.0494658678921842,0.0195748960846907,1.2930392289021857,0.0189960132533852,0.0004854836614676,2.009462021952045e-08,0.0010929582178686,0.0361539981297394,0.0204144429380231,0.0179502724983225,396.74682423959325,37.0,0.2720588235294117,4.352941176470588,0.489516557185984,0.2162054621218274,0.6352854622718731,0.0826211961289186,0.0002437722326326,0.0015579489263699,8.089364538682513e-06,0.0013114014838484,0.0361539981297394,0.0290608438429873,0.0179502724983225,0.0015579489263699,734.7210181778685,37.0,0.2720588235294117,4.352941176470588,0.2362920531331508,0.0973314337679715
p3 FM6 flower 2,2,19346,0.4,0.0018888460426818,0.0471275356482966,0.061757293445193,0.0014924571357489,0.0404017680091872,0.0432579453343113,0.0444486229590273,0.0499731378699267,91.86130258630244,46.0,0.219047619047619,4.380952380952381,2.4047619047619047,0.7173491471198676,0.1361412775638172,0.0497660320286104,4.92808579123667e-05,3.186841866411274e-05,0.0012880349929198,0.0404017680091872,0.035855457485998,0.0444486229590273,3540.4493147692874,46.0,0.219047619047619,4.380952380952381,0.0552133706736167,0.0173550069323632,1.3839481798814746,0.0135676851885772,0.000532518418922,8.642075653794354e-11,0.0010569840398655,0.0404017680091872,0.0369025086403406,0.0444486229590273,423.7313914258778,46.0,0.219047619047619,4.380952380952381,0.5098375499035186,0.1499606670256506,0.6591289928004782,0.0566125237690299,0.0002546295075199,0.0568673937094989,0.0004826645587187,0.0013515867871337,0.0404017680091872,0.0404543214249421,0.0444486229590273,0.0568673937094989,787.0068895809379,46.0,0.219047619047619,4.380952380952381,0.2628786299881134,0.0793565137403398
p3 FM6 flower 2,2,19451,0.4,0.0018741648348904,0.0186342588662611,0.0537613723284703,0.0014955993234668,0.0403140633596974,0.042457504625162,0.0380357038723935,0.0195123431024679,90.38054853643082,44.0,0.231578947368421,4.4,2.3421052631578947,0.7732855809129856,0.1646860974456257,0.0585502609283237,5.113194994604988e-05,1.5763748849456342e-08,0.0014863314156475,0.0403140633596974,0.0396390340099695,0.0380357038723935,3264.864719044163,44.0,0.231578947368421,4.4,0.0595105782869377,0.0200394736103283,2.149144596102781,0.0160103751849867,0.0005616204785902,7.677506137069451e-08,0.001580211572089,0.0403140633596974,0.0413016957968882,0.0380357038723935,391.658053519794,44.0,0.231578947368421,4.4,0.5308771581313386,0.1981587510867593,0.8306702758412589,0.0686327527955916,0.0002696539687934,0.0070039964776806,4.173720897907144e-05,0.0014971692102085,0.0403140633596974,0.0443498060812088,0.0380357038723935,0.0070039964776806,714.6593249000516,44.0,0.231578947368421,4.4,0.291581555720744,0.0953299495393773
p3 FM6 flower 2,2,19452,0.3333333333333333,0.0019467733867054,0.0617252621078761,0.0592703613573738,0.0017072497364848,0.0446634844082742,0.0552006206501764,0.0706912827673635,0.053825597394108,91.68862877318746,53.0,0.1920289855072464,4.416666666666667,2.5217391304347827,0.5910373102328578,0.1862099841333169,0.049754801803818,5.3749709395241785e-05,5.7590326963079663e-08,0.0015003978905991,0.0446634844082742,0.0486901442717406,0.0706912827673635,3297.7818050260225,53.0,0.1920289855072464,4.416666666666667,0.0716782151257256,0.0175413916976937,2.210653323269254,0.013393460369004,0.0005874176614851,4.500329345644359e-07,0.0015878614536386,0.0446634844082742,0.0548110183784409,0.0706912827673635,390.8340273779375,53.0,0.1920289855072464,4.416666666666667,0.6100587974827938,0.1602409638413399,0.950962771694168,0.0602978163356976,0.0002813022771148,0.0600329652961231,6.288228730079584e-05,0.0015601541109249,0.0446634844082742,0.0523932079764434,0.0706912827673635,0.0600329652961231,733.0534877856985,53.0,0.1920289855072464,4.416666666666667,0.3472230002814054,0.0861757083357843
